,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
4,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,80,84,10,0,89,-57.62,0,-9.0,-6.0,-1001.0,15:55:03.282435,192.168.0.115
9,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,80,84,10,0,89,-57.6,0,-9.0,-6.0,-999.0,15:55:03.384556,192.168.0.115
10,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,80,84,10,0,89,-57.59,0,-9.0,-6.0,-1003.0,15:55:03.436393,192.168.0.115
15,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,80,84,10,0,89,-57.58,0,-4.0,-10.0,-1001.0,15:55:03.537233,192.168.0.115
20,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,79,83,10,0,89,-57.58,0,-11.0,-1.0,-1004.0,15:55:03.639122,192.168.0.115
25,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,79,83,10,0,89,-57.58,0,-15.0,-17.0,-1003.0,15:55:03.741323,192.168.0.115
30,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,79,83,10,0,89,-57.58,0,5.0,16.0,-996.0,15:55:03.843292,192.168.0.115
36,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,79,83,10,0,89,-57.58,0,6.0,-6.0,-1035.0,15:55:03.945441,192.168.0.115
41,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,79,83,10,0,89,-57.58,0,5.0,5.0,-1202.0,15:55:04.047287,192.168.0.115
46,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,-2,79,83,10,0,89,-57.58,0,3.0,-9.0,-1351.0,15:55:04.149539,192.168.0.115
51,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,-5,79,83,10,0,89,-57.58,0,1.0,-19.0,-1212.0,15:55:04.250892,192.168.0.115
57,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,-7,79,83,17,0,89,-57.21,0,-3.0,-10.0,-1059.0,15:55:04.353363,192.168.0.115
62,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,-7,79,83,23,10,89,-57.21,0,-3.0,0.0,-1042.0,15:55:04.455128,192.168.0.115
67,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,-7,79,83,32,10,89,-57.21,1,17.0,-2.0,-969.0,15:55:04.558521,192.168.0.115
72,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,-7,80,84,40,20,89,-57.06,1,0.0,9.0,-944.0,15:55:04.659284,192.168.0.115
77,1,23,-4,44,"0,-8,-176",0,0,0,0,0,-6,80,84,49,20,89,-56.99,1,21.0,11.0,-885.0,15:55:04.761026,192.168.0.115
82,1,22,-1,49,"-1,-7,-179",0,0,0,0,0,-5,80,84,57,30,89,-56.96,1,-6.0,4.0,-881.0,15:55:04.863511,192.168.0.115
87,1,23,-2,60,"-1,-7,-179",0,0,0,0,0,-4,80,84,63,30,89,-56.91,1,-2.0,14.0,-902.0,15:55:04.965331,192.168.0.115
92,1,23,-2,60,"-1,-7,-179",0,0,0,0,0,-3,80,84,68,40,89,-56.86,1,7.0,10.0,-900.0,15:55:05.067211,192.168.0.115
97,1,23,-2,60,"-1,-7,-179",0,0,0,0,0,-2,80,84,73,40,89,-56.87,1,16.0,20.0,-927.0,15:55:05.169293,192.168.0.115
