,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
0,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,81,83,10,0,90,-58.21,0,-1.0,-6.0,-999.0,15:55:03.241458,192.168.0.113
5,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,80,82,10,0,90,-58.22,0,-3.0,-7.0,-1001.0,15:55:03.343715,192.168.0.113
11,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,80,82,10,0,90,-58.21,0,-4.0,-7.0,-998.0,15:55:03.445207,192.168.0.113
16,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,80,82,10,0,90,-58.18,0,16.0,-20.0,-1009.0,15:55:03.547402,192.168.0.113
21,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,80,82,10,0,90,-58.18,0,19.0,-27.0,-1002.0,15:55:03.648958,192.168.0.113
26,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,80,82,10,0,90,-58.18,0,-20.0,-1.0,-995.0,15:55:03.751441,192.168.0.113
31,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,80,82,10,0,90,-58.18,0,-7.0,19.0,-998.0,15:55:03.853409,192.168.0.113
37,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,80,82,10,0,90,-58.18,0,13.0,-7.0,-1067.0,15:55:03.955271,192.168.0.113
42,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,-1,80,82,10,0,90,-58.18,0,18.0,-4.0,-1265.0,15:55:04.057351,192.168.0.113
47,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,-4,80,82,10,0,90,-58.18,0,9.0,-18.0,-1334.0,15:55:04.159275,192.168.0.113
52,-1,-100,-100,-100,"-1,-1,-1",1,0,0,0,0,-6,80,82,10,0,90,-58.18,0,5.0,21.0,-1127.0,15:55:04.261049,192.168.0.113
58,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,-7,81,83,22,0,90,-57.88,0,14.0,-4.0,-1038.0,15:55:04.363288,192.168.0.113
63,-1,-100,-100,-100,"-1,-1,-1",1,0,0,0,0,-7,81,83,31,10,90,-57.88,0,-11.0,-8.0,-1010.0,15:55:04.465292,192.168.0.113
68,-1,-100,-100,-100,"-1,-1,-1",1,0,0,0,0,-7,81,83,39,20,90,-57.77,1,6.0,5.0,-971.0,15:55:04.567305,192.168.0.113
73,-1,-100,-100,-100,"-1,-1,-1",1,0,0,0,0,-7,81,83,48,30,90,-57.71,1,9.0,-13.0,-904.0,15:55:04.672569,192.168.0.113
78,3,16,-3,45,"-2,-6,-178",1,0,0,0,0,-6,81,83,14,30,90,-57.56,1,10.0,-4.0,-898.0,15:55:04.770812,192.168.0.113
83,3,17,-4,48,"-1,-6,-177",0,0,0,0,0,-5,81,83,60,40,90,-57.51,1,22.0,-26.0,-927.0,15:55:04.873462,192.168.0.113
88,3,16,-6,59,"-1,-6,-176",0,0,0,0,0,-4,81,83,67,40,90,-57.51,1,14.0,-4.0,-873.0,15:55:04.975280,192.168.0.113
93,3,17,-3,65,"-1,-5,-178",0,0,0,0,0,-3,81,83,72,50,90,-57.48,1,4.0,0.0,-876.0,15:55:05.077276,192.168.0.113
98,3,16,-8,72,"-1,-6,-175",0,0,0,0,0,-2,81,83,76,50,90,-57.4,1,19.0,0.0,-897.0,15:55:05.179273,192.168.0.113
103,3,16,-8,73,"-1,-6,-175",0,0,0,0,0,-1,81,83,79,50,90,-57.35,1,-3.0,19.0,-920.0,15:55:05.281241,192.168.0.113
108,3,16,-9,76,"-1,-6,-174",0,0,0,0,0,0,81,83,81,50,90,-57.41,1,-19.0,-1.0,-927.0,15:55:05.383292,192.168.0.113
113,3,14,-8,79,"-2,-6,-175",0,0,0,0,0,0,81,83,83,50,90,-57.43,1,7.0,6.0,-952.0,15:55:05.485215,192.168.0.113
115,3,14,-6,80,"-3,-6,-176",0,0,0,0,0,0,81,83,84,50,90,-57.39,2,15.0,27.0,-970.0,15:55:05.536344,192.168.0.113
120,3,14,-8,81,"-3,-6,-175",0,0,0,0,0,0,81,83,85,50,90,-57.27,2,5.0,2.0,-983.0,15:55:05.639464,192.168.0.113
125,3,13,-4,82,"-3,-5,-177",0,0,0,0,0,0,81,83,85,60,90,-57.27,2,10.0,32.0,-1000.0,15:55:05.740295,192.168.0.113
130,3,15,-7,82,"-2,-6,-176",0,0,0,0,0,0,81,83,86,60,90,-57.34,2,14.0,2.0,-989.0,15:55:05.842376,192.168.0.113
135,3,9,-9,83,"-6,-6,-174",0,0,0,0,0,0,81,83,86,60,90,-57.25,2,14.0,3.0,-994.0,15:55:05.944884,192.168.0.113
140,3,13,-5,84,"-3,-5,-177",0,0,0,0,0,0,81,83,86,60,90,-57.22,2,8.0,2.0,-996.0,15:55:06.046345,192.168.0.113
145,3,15,-9,83,"-2,-6,-174",0,0,0,0,0,0,81,83,86,60,90,-57.29,2,1.0,8.0,-997.0,15:55:06.148142,192.168.0.113
150,3,5,-8,85,"-8,-6,-174",0,0,0,0,0,0,81,83,87,60,90,-57.23,2,21.0,1.0,-996.0,15:55:06.250062,192.168.0.113
155,3,-7,-13,84,"-16,-7,-169",0,0,0,0,0,0,81,83,87,60,90,-57.21,2,3.0,1.0,-996.0,15:55:06.352152,192.168.0.113
160,3,13,-7,84,"-3,-6,-175",0,0,0,0,0,0,81,83,87,60,90,-57.21,2,34.0,7.0,-991.0,15:55:06.454244,192.168.0.113
166,3,13,-4,84,"-3,-5,-176",0,0,0,0,0,0,81,83,86,60,90,-57.24,3,19.0,-23.0,-984.0,15:55:06.556198,192.168.0.113
171,3,13,-2,84,"-3,-5,-178",0,0,0,0,0,0,81,83,86,60,90,-57.28,3,16.0,-11.0,-986.0,15:55:06.658384,192.168.0.113
176,3,16,-6,83,"-2,-6,-175",0,0,0,0,0,0,81,83,86,60,90,-57.3,3,-3.0,30.0,-1008.0,15:55:06.760463,192.168.0.113
181,3,13,-8,84,"-3,-6,-173",0,0,0,0,0,0,81,83,86,60,90,-57.29,3,24.0,-23.0,-998.0,15:55:06.862257,192.168.0.113
186,3,12,-4,84,"-4,-5,-176",0,0,0,0,0,0,81,83,86,60,90,-57.34,3,33.0,-7.0,-997.0,15:55:06.964206,192.168.0.113
192,3,-9,-15,82,"-18,-7,-166",0,0,0,0,0,0,81,83,86,60,90,-57.3,3,17.0,10.0,-999.0,15:55:07.066220,192.168.0.113
197,3,14,0,83,"-3,-5,-179",0,0,0,0,0,0,81,83,85,60,90,-57.32,3,14.0,18.0,-997.0,15:55:07.167785,192.168.0.113
202,3,13,-4,83,"-4,-5,-176",0,0,0,0,0,0,81,83,85,60,90,-57.36,3,23.0,-1.0,-996.0,15:55:07.269970,192.168.0.113
207,3,13,-6,82,"-3,-6,-174",0,0,0,0,0,0,81,83,84,50,90,-57.4,3,17.0,-14.0,-996.0,15:55:07.375980,192.168.0.113
212,3,14,-1,82,"-3,-5,-178",0,0,0,0,0,0,81,83,84,50,90,-57.32,3,10.0,-13.0,-1000.0,15:55:07.474242,192.168.0.113
217,3,15,0,81,"-2,-5,-179",0,0,0,0,0,0,81,83,83,50,90,-57.33,4,13.0,6.0,-1000.0,15:55:07.576234,192.168.0.113
222,3,9,-6,82,"-6,-6,-174",0,0,0,0,0,0,81,83,83,50,90,-57.34,4,12.0,-6.0,-1001.0,15:55:07.678328,192.168.0.113
227,3,14,-4,81,"-3,-5,-176",0,0,0,0,0,0,81,83,82,50,90,-57.37,4,20.0,-4.0,-1000.0,15:55:07.780312,192.168.0.113
233,3,13,-5,80,"-3,-6,-175",0,0,0,0,0,0,81,83,82,50,90,-57.35,4,8.0,-2.0,-998.0,15:55:07.882200,192.168.0.113
238,3,-8,-15,79,"-18,-8,-166",0,0,0,0,0,0,81,83,82,50,90,-57.35,4,15.0,-2.0,-998.0,15:55:07.984229,192.168.0.113
243,3,14,-7,79,"-2,-6,-174",0,0,0,0,0,0,81,83,81,50,90,-57.3,4,6.0,-3.0,-1012.0,15:55:08.086518,192.168.0.113
248,3,12,-3,79,"-4,-5,-177",0,0,0,0,0,0,81,83,80,50,90,-57.35,4,11.0,-13.0,-1000.0,15:55:08.187886,192.168.0.113
254,3,15,-3,78,"-2,-6,-177",0,0,0,0,0,0,81,83,80,50,90,-57.3,4,3.0,3.0,-1008.0,15:55:08.289985,192.168.0.113
258,3,15,-6,78,"-2,-6,-175",0,0,0,0,0,0,81,83,80,50,90,-57.34,4,12.0,0.0,-1004.0,15:55:08.392144,192.168.0.113
264,3,15,-6,78,"-2,-6,-175",0,0,0,0,0,0,81,83,80,50,90,-57.42,4,2.0,-20.0,-997.0,15:55:08.494158,192.168.0.113
269,3,14,-6,77,"-2,-6,-175",0,0,0,0,0,0,81,83,79,50,90,-57.43,5,10.0,-4.0,-1006.0,15:55:08.596186,192.168.0.113
274,3,13,-6,77,"-3,-6,-175",0,0,0,0,0,0,81,83,79,50,90,-57.37,5,19.0,2.0,-1017.0,15:55:08.698208,192.168.0.113
279,3,12,-7,77,"-3,-6,-174",0,0,0,0,0,0,81,83,79,50,90,-57.34,5,0.0,4.0,-1019.0,15:55:08.800140,192.168.0.113
284,3,13,-5,77,"-3,-5,-176",0,0,0,0,0,0,81,83,78,50,90,-57.41,5,3.0,-11.0,-1010.0,15:55:08.902565,192.168.0.113
285,3,13,-6,77,"-2,-6,-175",0,0,0,0,0,0,81,83,78,50,90,-57.34,5,17.0,-8.0,-999.0,15:55:08.953077,192.168.0.113
291,3,13,-6,77,"-2,-6,-176",0,0,0,0,0,0,81,83,78,50,90,-57.34,5,10.0,-2.0,-1002.0,15:55:09.055154,192.168.0.113
296,3,13,-6,76,"-1,-6,-176",0,0,0,0,0,0,81,83,78,50,90,-57.4,5,3.0,-9.0,-1001.0,15:55:09.157009,192.168.0.113
