,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
4,-2,-200,-200,-200,"0,0,0",0,-1,-5,0,0,0,66,67,10,0,100,-57.45,0,3.0,33.0,-999.0,15:51:42.402158,192.168.0.112
9,-2,-200,-200,-200,"0,0,0",0,-1,-5,0,0,0,66,67,10,0,100,-57.38,0,4.0,33.0,-999.0,15:51:42.503563,192.168.0.112
15,-2,-200,-200,-200,"0,0,0",0,-1,-5,0,0,0,66,67,10,0,100,-57.38,0,4.0,33.0,-997.0,15:51:42.605166,192.168.0.112
20,-2,-200,-200,-200,"0,0,0",0,-1,-5,0,0,0,66,67,10,0,100,-57.4,0,10.0,38.0,-1001.0,15:51:42.707413,192.168.0.112
25,-2,-200,-200,-200,"0,0,0",0,-1,-5,0,0,0,66,67,10,0,100,-57.4,0,0.0,34.0,-997.0,15:51:42.808986,192.168.0.112
32,-2,-200,-200,-200,"0,0,0",0,-1,-5,0,0,0,66,67,10,0,100,-57.4,0,7.0,42.0,-1003.0,15:51:42.911230,192.168.0.112
37,-2,-200,-200,-200,"0,0,0",0,-1,-5,0,0,0,66,67,10,0,100,-57.4,0,0.0,14.0,-1072.0,15:51:43.013216,192.168.0.112
42,-2,-200,-200,-200,"0,0,0",0,0,-5,0,0,0,66,67,10,0,100,-57.4,0,-9.0,21.0,-1206.0,15:51:43.115372,192.168.0.112
47,-2,-200,-200,-200,"0,0,0",0,0,-5,0,0,3,66,67,10,0,100,-57.4,0,-7.0,-14.0,-1369.0,15:51:43.217252,192.168.0.112
52,-2,-200,-200,-200,"0,0,0",0,0,-5,0,0,5,66,67,10,0,100,-57.4,0,-38.0,-23.0,-1199.0,15:51:43.320868,192.168.0.112
57,-2,-200,-200,-200,"0,0,0",0,0,-5,0,0,7,65,68,18,0,100,-57.08,0,-70.0,-11.0,-1088.0,15:51:43.421135,192.168.0.112
62,-2,-200,-200,-200,"0,0,0",-2,0,-5,1,0,7,65,68,27,10,100,-57.01,0,-84.0,-12.0,-1022.0,15:51:43.524178,192.168.0.112
67,-2,-200,-200,-200,"0,0,0",-3,0,-5,1,0,7,65,68,35,10,100,-56.88,0,-31.0,-9.0,-976.0,15:51:43.625342,192.168.0.112
