,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
3,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,71,6553,0,72,9.95,0,6.0,-5.0,-999.0,16:41:23.849735,192.168.0.111
8,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,71,6553,0,72,9.9,0,5.0,-5.0,-1002.0,16:41:23.951956,192.168.0.111
13,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,71,6553,0,72,9.93,0,6.0,-5.0,-1000.0,16:41:24.064041,192.168.0.111
18,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,71,6553,0,72,9.93,0,4.0,-5.0,-998.0,16:41:24.155864,192.168.0.111
23,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,71,6553,0,72,9.91,0,5.0,-5.0,-1000.0,16:41:24.257676,192.168.0.111
28,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,71,6553,0,72,9.92,0,5.0,-3.0,-1000.0,16:41:24.359642,192.168.0.111
33,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,71,6553,0,72,9.97,0,4.0,-4.0,-1001.0,16:41:24.461559,192.168.0.111
38,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,71,6553,0,72,9.94,0,5.0,-5.0,-1002.0,16:41:24.563658,192.168.0.111
43,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,71,6553,0,72,9.95,0,4.0,-4.0,-1003.0,16:41:24.726211,192.168.0.111
47,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,71,6553,0,72,9.91,0,5.0,-4.0,-1003.0,16:41:24.773846,192.168.0.111
53,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,71,6553,0,72,9.92,0,6.0,-5.0,-1000.0,16:41:24.874660,192.168.0.111
59,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,71,73,6553,0,72,9.9,0,3.0,-7.0,-998.0,16:41:24.971684,192.168.0.111
65,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,71,73,6553,0,72,9.84,0,4.0,-4.0,-999.0,16:41:25.091748,192.168.0.111
68,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,71,73,6553,0,72,9.9,0,7.0,-3.0,-1000.0,16:41:25.178317,192.168.0.111
74,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,71,73,6553,0,72,9.86,0,5.0,-4.0,-998.0,16:41:25.278739,192.168.0.111
79,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,71,73,6553,0,72,9.9,0,5.0,-3.0,-1000.0,16:41:25.379678,192.168.0.111
84,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,71,73,6553,0,72,9.85,0,5.0,-4.0,-1000.0,16:41:25.481530,192.168.0.111
89,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,71,73,6553,0,72,9.87,0,4.0,-4.0,-1000.0,16:41:25.583760,192.168.0.111
94,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,71,73,6553,0,72,9.85,0,3.0,-5.0,-999.0,16:41:25.685424,192.168.0.111
99,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,71,73,6553,0,72,9.91,0,6.0,-4.0,-1001.0,16:41:25.787598,192.168.0.111
104,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,71,73,6553,0,72,9.9,0,5.0,-4.0,-998.0,16:41:25.889592,192.168.0.111
