,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
1,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,70,10,0,90,10.09,0,4.0,-5.0,-1001.0,16:41:23.834617,192.168.0.112
7,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,70,10,0,90,10.09,0,3.0,-5.0,-1000.0,16:41:23.935098,192.168.0.112
12,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,70,10,0,90,10.14,0,4.0,-4.0,-1000.0,16:41:24.039354,192.168.0.112
17,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,70,10,0,90,10.15,0,3.0,-5.0,-1000.0,16:41:24.139336,192.168.0.112
21,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,70,10,0,90,10.13,0,3.0,-3.0,-999.0,16:41:24.241531,192.168.0.112
26,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,70,10,0,90,10.1,0,3.0,-2.0,-1002.0,16:41:24.344609,192.168.0.112
32,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,70,10,0,90,10.15,0,3.0,-4.0,-999.0,16:41:24.445187,192.168.0.112
37,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,70,10,0,90,10.11,0,2.0,-5.0,-999.0,16:41:24.547385,192.168.0.112
42,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,70,10,0,90,10.1,0,4.0,-4.0,-1001.0,16:41:24.648971,192.168.0.112
46,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,10,0,90,10.15,0,5.0,-4.0,-1002.0,16:41:24.773514,192.168.0.112
51,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,10,0,90,10.11,0,4.0,-5.0,-998.0,16:41:24.853165,192.168.0.112
56,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,10,0,90,10.1,0,2.0,-4.0,-1000.0,16:41:24.955649,192.168.0.112
61,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,10,0,90,10.15,0,2.0,-4.0,-998.0,16:41:25.057366,192.168.0.112
66,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,10,0,90,10.1,0,3.0,-4.0,-1002.0,16:41:25.162491,192.168.0.112
71,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,10,0,90,10.09,0,2.0,-1.0,-1000.0,16:41:25.261134,192.168.0.112
76,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,10,0,90,10.09,0,2.0,-3.0,-997.0,16:41:25.364247,192.168.0.112
81,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,10,0,90,10.15,0,2.0,-3.0,-998.0,16:41:25.465221,192.168.0.112
86,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,10,0,90,10.11,0,2.0,-3.0,-1000.0,16:41:25.516530,192.168.0.112
91,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,10,0,90,10.12,0,3.0,-4.0,-1002.0,16:41:25.618207,192.168.0.112
96,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,71,74,10,0,90,10.1,0,4.0,-4.0,-1000.0,16:41:25.720053,192.168.0.112
101,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,71,74,10,0,90,10.14,0,2.0,-4.0,-1001.0,16:41:25.822758,192.168.0.112
106,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,71,74,10,0,90,10.09,0,3.0,-3.0,-999.0,16:41:25.925120,192.168.0.112
111,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,71,74,10,0,90,10.06,0,4.0,-6.0,-1000.0,16:41:26.027548,192.168.0.112
116,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,71,74,10,0,90,10.08,0,3.0,-4.0,-1000.0,16:41:26.130059,192.168.0.112
121,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,71,74,10,0,90,10.14,0,4.0,-5.0,-997.0,16:41:26.235770,192.168.0.112
126,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,71,74,10,0,90,10.14,0,4.0,-4.0,-999.0,16:41:26.335530,192.168.0.112
132,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,71,74,10,0,90,10.14,0,3.0,-5.0,-997.0,16:41:26.449024,192.168.0.112
136,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,71,74,10,0,90,10.13,0,3.0,-4.0,-999.0,16:41:26.542710,192.168.0.112
141,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,71,74,10,0,90,10.13,0,2.0,-3.0,-1001.0,16:41:26.638339,192.168.0.112
146,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.12,0,4.0,-3.0,-1003.0,16:41:26.746230,192.168.0.112
151,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.12,0,1.0,-4.0,-998.0,16:41:26.844030,192.168.0.112
157,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.14,0,3.0,-4.0,-997.0,16:41:26.959499,192.168.0.112
161,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.12,0,1.0,-3.0,-998.0,16:41:27.046962,192.168.0.112
166,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.1,0,4.0,-6.0,-999.0,16:41:27.148356,192.168.0.112
171,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.12,0,4.0,-3.0,-998.0,16:41:27.250277,192.168.0.112
176,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.12,0,3.0,-2.0,-999.0,16:41:27.352661,192.168.0.112
181,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.11,0,4.0,-4.0,-997.0,16:41:27.454060,192.168.0.112
186,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.06,0,4.0,-2.0,-1000.0,16:41:27.556029,192.168.0.112
191,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.08,0,4.0,-4.0,-1000.0,16:41:27.658205,192.168.0.112
196,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.14,0,3.0,-5.0,-1001.0,16:41:27.760060,192.168.0.112
201,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.06,0,3.0,-3.0,-1001.0,16:41:27.863632,192.168.0.112
206,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.1,0,2.0,-4.0,-998.0,16:41:27.968353,192.168.0.112
211,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.1,0,4.0,-3.0,-998.0,16:41:28.066999,192.168.0.112
216,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.11,0,3.0,-6.0,-997.0,16:41:28.175144,192.168.0.112
221,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.12,0,4.0,-6.0,-1002.0,16:41:28.277701,192.168.0.112
227,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.07,0,3.0,-3.0,-1002.0,16:41:28.382857,192.168.0.112
231,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.05,0,2.0,-3.0,-1000.0,16:41:28.474918,192.168.0.112
237,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.1,0,4.0,-4.0,-1000.0,16:41:28.582479,192.168.0.112
241,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.12,0,3.0,-3.0,-998.0,16:41:28.679732,192.168.0.112
246,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.14,0,4.0,-5.0,-997.0,16:41:28.780716,192.168.0.112
252,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.09,0,4.0,-4.0,-1000.0,16:41:28.883488,192.168.0.112
257,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.08,0,4.0,-4.0,-999.0,16:41:28.984106,192.168.0.112
262,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.09,0,2.0,-5.0,-1001.0,16:41:29.047534,192.168.0.112
266,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.11,0,3.0,-4.0,-1001.0,16:41:29.137111,192.168.0.112
271,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.08,0,4.0,-5.0,-1001.0,16:41:29.250217,192.168.0.112
276,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.04,0,3.0,-4.0,-1001.0,16:41:29.350206,192.168.0.112
282,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.09,0,4.0,-3.0,-1002.0,16:41:29.457454,192.168.0.112
286,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.07,0,2.0,-4.0,-1001.0,16:41:29.556887,192.168.0.112
291,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.1,0,4.0,-3.0,-1000.0,16:41:29.646510,192.168.0.112
296,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,75,10,0,90,10.11,0,3.0,-3.0,-999.0,16:41:29.758128,192.168.0.112
301,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,75,10,0,90,10.06,0,3.0,-3.0,-1001.0,16:41:29.854176,192.168.0.112
306,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,75,10,0,90,10.13,0,2.0,-3.0,-998.0,16:41:29.952974,192.168.0.112
311,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,75,10,0,90,10.04,0,5.0,-4.0,-999.0,16:41:30.055045,192.168.0.112
316,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,75,10,0,90,10.06,0,1.0,-4.0,-1000.0,16:41:30.157034,192.168.0.112
321,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,75,10,0,90,10.06,0,3.0,-3.0,-997.0,16:41:30.258793,192.168.0.112
326,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,75,10,0,90,10.05,0,4.0,-2.0,-1000.0,16:41:30.364757,192.168.0.112
331,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,75,10,0,90,10.08,0,5.0,-3.0,-1001.0,16:41:30.462907,192.168.0.112
336,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,75,10,0,90,10.05,0,5.0,-4.0,-1000.0,16:41:30.565958,192.168.0.112
344,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,75,10,0,90,10.1,0,3.0,-3.0,-997.0,16:41:30.684738,192.168.0.112
346,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.08,0,4.0,-3.0,-1001.0,16:41:30.781885,192.168.0.112
351,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.1,0,2.0,-3.0,-1000.0,16:41:30.874451,192.168.0.112
356,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.07,0,3.0,-4.0,-1000.0,16:41:30.972893,192.168.0.112
361,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.11,0,5.0,-4.0,-1002.0,16:41:31.079999,192.168.0.112
366,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.1,0,5.0,-5.0,-1000.0,16:41:31.178681,192.168.0.112
371,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.08,0,4.0,-3.0,-999.0,16:41:31.279205,192.168.0.112
376,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.08,0,5.0,-3.0,-1000.0,16:41:31.380908,192.168.0.112
381,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.06,0,4.0,-3.0,-1000.0,16:41:31.482833,192.168.0.112
386,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.05,0,2.0,-6.0,-999.0,16:41:31.585001,192.168.0.112
391,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,72,74,10,0,90,10.09,0,4.0,-3.0,-1000.0,16:41:31.687041,192.168.0.112
396,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,73,75,10,0,90,10.05,0,2.0,-4.0,-999.0,16:41:31.788884,192.168.0.112
401,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,73,75,10,0,90,10.11,0,4.0,-4.0,-1000.0,16:41:31.890932,192.168.0.112
406,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,73,75,10,0,90,10.08,0,4.0,-5.0,-998.0,16:41:31.992785,192.168.0.112
411,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,73,75,10,0,90,10.05,0,3.0,-2.0,-998.0,16:41:32.094762,192.168.0.112
416,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,73,75,10,0,90,10.08,0,3.0,-4.0,-998.0,16:41:32.196893,192.168.0.112
421,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,73,75,10,0,90,10.06,0,3.0,-3.0,-998.0,16:41:32.298878,192.168.0.112
426,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,73,75,10,0,90,10.04,0,4.0,-4.0,-999.0,16:41:32.408131,192.168.0.112
431,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,73,75,10,0,90,10.01,0,3.0,-4.0,-999.0,16:41:32.451744,192.168.0.112
436,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,73,75,10,0,90,10.05,0,5.0,-5.0,-999.0,16:41:32.555253,192.168.0.112
441,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,73,75,10,0,90,10.06,0,4.0,-4.0,-998.0,16:41:32.655944,192.168.0.112
446,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,73,75,10,0,90,10.02,0,2.0,-3.0,-1001.0,16:41:32.757936,192.168.0.112
451,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,73,75,10,0,90,10.04,0,3.0,-3.0,-998.0,16:41:32.861094,192.168.0.112
456,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,73,75,10,0,90,9.99,0,3.0,-4.0,-1000.0,16:41:32.962517,192.168.0.112
461,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,73,75,10,0,90,10.06,0,2.0,-3.0,-998.0,16:41:33.065746,192.168.0.112
466,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,73,75,10,0,90,10.03,0,2.0,-3.0,-1001.0,16:41:33.165798,192.168.0.112
