,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
2,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,60,63,10,0,100,-20.59,0,0.0,-6.0,-999.0,11:04:29.294062,192.168.0.113
7,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,60,63,10,0,100,-20.62,0,0.0,-4.0,-1000.0,11:04:29.396261,192.168.0.113
12,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,60,63,10,0,100,-20.63,0,-1.0,-1.0,-1001.0,11:04:29.498250,192.168.0.113
17,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,60,63,10,0,100,-20.63,0,2.0,-2.0,-996.0,11:04:29.600199,192.168.0.113
22,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,60,63,10,0,100,-20.63,0,28.0,-1.0,-994.0,11:04:29.701940,192.168.0.113
27,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,60,63,10,0,100,-20.63,0,6.0,-12.0,-991.0,11:04:29.804267,192.168.0.113
32,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,63,10,0,100,-20.63,0,-6.0,-7.0,-1165.0,11:04:29.906237,192.168.0.113
37,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,1,61,63,10,0,100,-20.63,0,1.0,-9.0,-1365.0,11:04:30.008167,192.168.0.113
42,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,4,61,63,10,0,100,-20.63,0,-7.0,-21.0,-1255.0,11:04:30.110459,192.168.0.113
47,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,6,61,63,16,0,100,-20.45,0,-39.0,-30.0,-1086.0,11:04:30.212187,192.168.0.113
53,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,7,61,63,25,0,100,-20.19,0,-50.0,-29.0,-1029.0,11:04:30.314143,192.168.0.113
58,-1,-100,-100,-100,"0,0,0",-1,1,0,0,0,7,61,63,32,10,100,-20.3,0,-50.0,3.0,-951.0,11:04:30.416200,192.168.0.113
63,-1,-100,-100,-100,"0,0,0",-2,1,0,1,0,7,61,63,41,20,100,-20.16,1,-79.0,-28.0,-947.0,11:04:30.518080,192.168.0.113
69,-1,-100,-100,-100,"0,0,0",-3,1,0,1,0,6,61,63,49,20,100,-20.04,1,-69.0,-3.0,-917.0,11:04:30.620147,192.168.0.113
74,-1,-100,-100,-100,"0,0,0",-4,1,0,1,0,5,61,63,57,30,100,-20.07,1,-43.0,-3.0,-881.0,11:04:30.722040,192.168.0.113
78,-1,-100,-100,-100,"0,0,0",-4,0,0,0,0,4,61,63,63,30,100,-19.79,1,-35.0,-1.0,-895.0,11:04:30.824414,192.168.0.113
80,-1,-100,-100,-100,"0,0,0",-3,0,0,0,0,3,61,64,68,30,100,-19.87,1,-23.0,-8.0,-923.0,11:04:30.875049,192.168.0.113
85,-1,-100,-100,-100,"0,0,0",-3,0,0,0,0,2,61,64,73,40,100,-19.78,1,-35.0,17.0,-927.0,11:04:30.977052,192.168.0.113
91,-1,-100,-100,-100,"0,0,0",-3,0,0,0,0,1,61,64,76,40,100,-19.79,1,-3.0,-5.0,-927.0,11:04:31.079051,192.168.0.113
96,-1,-100,-100,-100,"0,0,0",-2,-1,0,0,0,1,61,64,79,40,100,-19.76,1,-12.0,-36.0,-914.0,11:04:31.181010,192.168.0.113
101,-1,-100,-100,-100,"0,0,0",-1,-1,0,0,0,0,61,64,82,40,100,-19.67,1,-27.0,-11.0,-946.0,11:04:31.282958,192.168.0.113
106,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,61,64,84,50,100,-19.67,1,-19.0,-17.0,-962.0,11:04:31.384947,192.168.0.113
111,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,61,64,86,50,100,-19.59,2,-9.0,-2.0,-981.0,11:04:31.486912,192.168.0.113
116,-1,-100,-100,-100,"0,0,0",-1,1,0,0,0,0,61,64,88,50,100,-19.57,2,-14.0,-4.0,-963.0,11:04:31.588832,192.168.0.113
121,-1,-100,-100,-100,"0,0,0",-1,1,0,0,0,0,61,64,89,50,100,-19.69,2,-21.0,9.0,-990.0,11:04:31.690880,192.168.0.113
127,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,61,64,91,50,100,-19.66,2,-17.0,11.0,-1006.0,11:04:31.792882,192.168.0.113
132,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,61,64,92,50,100,-19.5,2,-18.0,18.0,-971.0,11:04:31.894811,192.168.0.113
137,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,61,64,93,50,100,-19.48,2,-18.0,1.0,-955.0,11:04:31.996905,192.168.0.113
142,-1,-100,-100,-100,"0,0,0",-1,-1,0,0,0,0,61,64,93,60,100,-19.58,2,0.0,-21.0,-951.0,11:04:32.098807,192.168.0.113
147,-1,-100,-100,-100,"0,0,0",-2,0,0,0,0,0,61,64,94,60,100,-19.52,2,-11.0,1.0,-973.0,11:04:32.200929,192.168.0.113
152,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,61,64,93,60,100,-19.56,2,0.0,-11.0,-982.0,11:04:32.302632,192.168.0.113
157,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,92,60,100,-19.49,2,-21.0,1.0,-979.0,11:04:32.404769,192.168.0.113
161,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,91,60,100,-19.5,3,-8.0,-19.0,-1004.0,11:04:32.506810,192.168.0.113
167,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,91,60,100,-19.55,3,-16.0,-13.0,-1005.0,11:04:32.608404,192.168.0.113
172,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,90,60,100,-19.59,3,-25.0,-9.0,-1011.0,11:04:32.710767,192.168.0.113
177,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,89,60,100,-19.46,3,-22.0,7.0,-1002.0,11:04:32.812628,192.168.0.113
183,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,89,60,100,-19.54,3,-3.0,0.0,-992.0,11:04:32.914644,192.168.0.113
188,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,88,60,100,-19.5,3,-17.0,18.0,-988.0,11:04:33.016710,192.168.0.113
193,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,88,60,100,-19.56,3,7.0,0.0,-962.0,11:04:33.118753,192.168.0.113
198,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,86,50,100,-19.54,3,-26.0,12.0,-1005.0,11:04:33.220247,192.168.0.113
203,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,86,50,100,-19.47,3,0.0,24.0,-1017.0,11:04:33.322375,192.168.0.113
205,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,84,50,100,-19.56,3,8.0,-3.0,-984.0,11:04:33.373719,192.168.0.113
210,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,83,50,100,-19.47,4,0.0,21.0,-1001.0,11:04:33.475572,192.168.0.113
215,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,61,64,83,50,100,-19.48,4,-7.0,0.0,-1000.0,11:04:33.577588,192.168.0.113
221,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,61,64,82,50,100,-19.56,4,-28.0,34.0,-1008.0,11:04:33.679637,192.168.0.113
226,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,61,64,81,50,100,-19.51,4,3.0,5.0,-1015.0,11:04:33.781356,192.168.0.113
231,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,61,64,80,50,100,-19.56,4,-21.0,23.0,-1002.0,11:04:33.883475,192.168.0.113
236,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,61,64,79,50,100,-19.57,4,-6.0,3.0,-1011.0,11:04:33.985459,192.168.0.113
241,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,61,64,78,50,100,-19.52,4,-3.0,7.0,-1018.0,11:04:34.087522,192.168.0.113
246,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,61,64,79,50,100,-19.58,4,-18.0,33.0,-1014.0,11:04:34.189379,192.168.0.113
251,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,61,64,78,50,100,-19.65,4,22.0,0.0,-1008.0,11:04:34.291163,192.168.0.113
257,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,61,64,77,50,100,-19.61,4,-26.0,42.0,-1006.0,11:04:34.393407,192.168.0.113
262,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,61,64,77,50,100,-19.62,5,0.0,19.0,-997.0,11:04:34.495253,192.168.0.113
267,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,61,64,77,50,100,-19.71,5,-4.0,26.0,-999.0,11:04:34.597356,192.168.0.113
272,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,61,64,77,50,100,-19.66,5,-8.0,12.0,-984.0,11:04:34.698850,192.168.0.113
277,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,61,64,77,50,100,-19.7,5,0.0,30.0,-999.0,11:04:34.801402,192.168.0.113
282,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,62,64,77,50,100,-19.71,5,12.0,21.0,-988.0,11:04:34.904500,192.168.0.113
287,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,62,64,77,50,100,-19.7,5,17.0,20.0,-985.0,11:04:35.005185,192.168.0.113
292,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,62,64,77,50,100,-19.63,5,8.0,17.0,-1009.0,11:04:35.107730,192.168.0.113
297,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,62,64,78,50,100,-19.61,5,-5.0,32.0,-989.0,11:04:35.209241,192.168.0.113
302,-1,-100,-100,-100,"0,0,0",0,-2,0,0,0,0,62,64,77,50,100,-19.53,5,6.0,23.0,-973.0,11:04:35.311193,192.168.0.113
307,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,62,64,78,50,100,-19.6,5,-1.0,27.0,-1001.0,11:04:35.413384,192.168.0.113
312,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,62,64,78,50,100,-19.65,6,12.0,27.0,-1009.0,11:04:35.514882,192.168.0.113
317,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,62,64,78,50,100,-19.59,6,2.0,4.0,-1002.0,11:04:35.617085,192.168.0.113
322,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,62,64,78,50,100,-19.56,6,9.0,17.0,-980.0,11:04:35.719108,192.168.0.113
327,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,62,64,79,50,100,-19.59,6,8.0,20.0,-992.0,11:04:35.821048,192.168.0.113
332,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,61,65,80,50,100,-19.64,6,1.0,22.0,-997.0,11:04:35.922866,192.168.0.113
335,-1,-100,-100,-100,"0,0,0",1,-1,0,0,0,0,61,65,80,50,100,-19.59,6,-5.0,32.0,-1016.0,11:04:35.974095,192.168.0.113
340,-1,-100,-100,-100,"0,0,0",1,-1,0,0,0,0,61,65,80,50,100,-19.61,6,10.0,17.0,-1015.0,11:04:36.076191,192.168.0.113
346,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,61,65,81,50,100,-19.64,6,10.0,13.0,-983.0,11:04:36.178097,192.168.0.113
351,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,61,65,80,50,100,-19.72,6,0.0,-8.0,-1006.0,11:04:36.279954,192.168.0.113
356,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,65,81,50,100,-19.65,6,5.0,11.0,-995.0,11:04:36.382013,192.168.0.113
361,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,65,81,50,100,-19.61,7,-14.0,7.0,-1011.0,11:04:36.483987,192.168.0.113
366,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,65,81,50,100,-19.57,7,-4.0,2.0,-960.0,11:04:36.585549,192.168.0.113
371,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,65,81,50,100,-19.58,7,-4.0,2.0,-990.0,11:04:36.688674,192.168.0.113
376,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,65,81,50,100,-19.56,7,12.0,-7.0,-1000.0,11:04:36.789871,192.168.0.113
381,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,81,50,100,-19.62,7,0.0,-12.0,-995.0,11:04:36.892176,192.168.0.113
386,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,81,50,100,-19.66,7,-7.0,6.0,-1002.0,11:04:36.994005,192.168.0.113
391,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,81,50,100,-19.66,7,-2.0,3.0,-998.0,11:04:37.095897,192.168.0.113
396,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,82,50,100,-19.63,7,-3.0,-1.0,-1008.0,11:04:37.197898,192.168.0.113
401,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,82,50,100,-19.71,7,5.0,0.0,-1020.0,11:04:37.302506,192.168.0.113
407,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,82,50,100,-19.62,7,0.0,-9.0,-990.0,11:04:37.401848,192.168.0.113
412,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,82,50,100,-19.63,8,-5.0,-9.0,-974.0,11:04:37.503644,192.168.0.113
416,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,82,50,100,-19.64,8,8.0,-6.0,-983.0,11:04:37.605930,192.168.0.113
422,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,82,50,100,-19.63,8,27.0,-17.0,-998.0,11:04:37.707992,192.168.0.113
427,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,64,82,50,100,-19.73,8,13.0,-19.0,-1007.0,11:04:37.809816,192.168.0.113
432,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,82,50,100,-19.57,8,-2.0,-14.0,-1011.0,11:04:37.911600,192.168.0.113
437,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,62,65,82,50,100,-19.64,8,-1.0,-22.0,-1002.0,11:04:38.013858,192.168.0.113
442,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,82,50,100,-19.64,8,-14.0,-22.0,-985.0,11:04:38.115820,192.168.0.113
447,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,83,50,100,-19.67,8,-14.0,-30.0,-974.0,11:04:38.218375,192.168.0.113
451,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,82,50,100,-19.5,8,-21.0,-37.0,-996.0,11:04:38.319904,192.168.0.113
457,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,81,50,100,-19.48,8,-9.0,-38.0,-982.0,11:04:38.421501,192.168.0.113
462,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,62,65,81,50,100,-19.72,9,11.0,-35.0,-1001.0,11:04:38.523709,192.168.0.113
465,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,62,65,82,50,100,-19.76,9,-1.0,-16.0,-1009.0,11:04:38.574636,192.168.0.113
470,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,62,65,82,50,100,-19.62,9,-39.0,-20.0,-1016.0,11:04:38.676580,192.168.0.113
475,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,62,65,81,50,100,-19.63,9,-48.0,8.0,-1006.0,11:04:38.778787,192.168.0.113
481,-1,-100,-100,-100,"0,0,0",-1,1,0,0,0,0,61,65,81,50,100,-19.81,9,-31.0,4.0,-990.0,11:04:38.880523,192.168.0.113
486,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,61,65,82,50,100,-19.81,9,-35.0,10.0,-1024.0,11:04:38.982544,192.168.0.113
491,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,61,65,83,50,100,-19.7,9,-10.0,14.0,-982.0,11:04:39.084378,192.168.0.113
496,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,61,65,83,50,100,-19.64,9,-9.0,-21.0,-1005.0,11:04:39.186485,192.168.0.113
501,-1,-100,-100,-100,"0,0,0",-1,-1,0,0,0,0,61,65,82,50,100,-19.57,9,-56.0,37.0,-1022.0,11:04:39.288267,192.168.0.113
506,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,65,83,50,100,-19.57,9,31.0,-15.0,-1006.0,11:04:39.392042,192.168.0.113
511,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,61,65,82,50,100,-19.69,10,16.0,-25.0,-1014.0,11:04:39.492475,192.168.0.113
516,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,65,82,50,100,-19.57,10,-4.0,2.0,-998.0,11:04:39.594516,192.168.0.113
521,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,65,82,50,100,-19.6,10,-19.0,0.0,-995.0,11:04:39.695867,192.168.0.113
526,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,65,82,50,100,-19.61,10,7.0,-22.0,-994.0,11:04:39.798519,192.168.0.113
531,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,81,50,100,-19.67,10,-39.0,-15.0,-1011.0,11:04:39.900496,192.168.0.113
536,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,81,50,100,-19.59,10,-5.0,10.0,-1026.0,11:04:40.002430,192.168.0.113
541,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,81,50,100,-19.58,10,12.0,-14.0,-965.0,11:04:40.104191,192.168.0.113
546,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,81,50,100,-19.53,10,24.0,-16.0,-1003.0,11:04:40.206346,192.168.0.113
551,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,81,50,100,-19.63,10,11.0,-21.0,-993.0,11:04:40.308142,192.168.0.113
556,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,62,65,81,50,100,-19.59,10,10.0,-31.0,-987.0,11:04:40.410031,192.168.0.113
561,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,62,65,81,50,100,-19.6,11,11.0,-9.0,-1016.0,11:04:40.516341,192.168.0.113
566,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,62,65,80,50,100,-19.62,11,21.0,-37.0,-1008.0,11:04:40.614334,192.168.0.113
570,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,80,50,100,-19.64,11,9.0,-49.0,-988.0,11:04:40.717533,192.168.0.113
576,-1,-100,-100,-100,"0,0,0",1,1,0,0,0,0,62,65,80,50,100,-19.64,11,-1.0,-32.0,-997.0,11:04:40.818339,192.168.0.113
581,-1,-100,-100,-100,"0,0,0",1,1,0,0,0,0,62,65,81,50,100,-19.59,11,28.0,-37.0,-1022.0,11:04:40.920153,192.168.0.113
587,-1,-100,-100,-100,"0,0,0",1,1,0,0,0,0,62,65,81,50,100,-19.69,11,18.0,-44.0,-1024.0,11:04:41.022073,192.168.0.113
590,-1,-100,-100,-100,"0,0,0",1,1,0,0,0,0,62,65,81,50,100,-19.75,11,13.0,-3.0,-1023.0,11:04:41.073180,192.168.0.113
595,-1,-100,-100,-100,"0,0,0",1,1,0,0,0,0,62,65,82,50,100,-19.66,11,-7.0,-16.0,-985.0,11:04:41.175251,192.168.0.113
600,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,62,65,82,50,100,-19.7,11,19.0,-32.0,-970.0,11:04:41.277169,192.168.0.113
605,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,62,65,83,50,100,-19.67,11,2.0,-31.0,-983.0,11:04:41.379233,192.168.0.113
610,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,83,50,100,-19.68,12,2.0,-20.0,-974.0,11:04:41.481223,192.168.0.113
615,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,62,65,82,50,100,-19.72,12,11.0,-20.0,-992.0,11:04:41.585128,192.168.0.113
620,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,82,50,100,-19.69,12,-2.0,-36.0,-993.0,11:04:41.685145,192.168.0.113
626,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,62,65,82,50,100,-19.7,12,0.0,-19.0,-1017.0,11:04:41.787195,192.168.0.113
631,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,62,64,81,50,100,-19.68,12,-2.0,-22.0,-1010.0,11:04:41.888914,192.168.0.113
636,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,62,64,81,50,100,-19.68,12,7.0,-20.0,-987.0,11:04:41.991121,192.168.0.113
641,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,62,64,81,50,100,-19.64,12,4.0,-12.0,-992.0,11:04:42.093053,192.168.0.113
646,-1,-100,-100,-100,"0,0,0",1,1,0,0,0,0,62,64,81,50,100,-19.61,12,6.0,-21.0,-1010.0,11:04:42.195028,192.168.0.113
651,-1,-100,-100,-100,"0,0,0",1,1,0,0,0,0,62,64,80,50,100,-19.79,12,-14.0,-13.0,-1010.0,11:04:42.297071,192.168.0.113
656,-1,-100,-100,-100,"0,0,0",1,1,0,0,0,0,62,64,80,50,100,-19.73,12,-5.0,-7.0,-999.0,11:04:42.398989,192.168.0.113
661,-1,-100,-100,-100,"0,0,0",1,1,0,0,0,0,62,64,80,50,100,-19.76,13,25.0,-22.0,-1008.0,11:04:42.501799,192.168.0.113
666,-1,-100,-100,-100,"0,0,0",1,1,0,0,0,0,62,64,80,50,100,-19.57,13,19.0,-36.0,-993.0,11:04:42.602804,192.168.0.113
671,-1,-100,-100,-100,"0,0,0",1,1,0,0,0,0,62,64,80,50,100,-19.53,13,12.0,-33.0,-1000.0,11:04:42.704990,192.168.0.113
676,-1,-100,-100,-100,"0,0,0",1,1,0,0,0,0,62,64,80,50,100,-19.67,13,19.0,-32.0,-1002.0,11:04:42.806967,192.168.0.113
681,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,62,65,80,50,100,-19.57,13,32.0,-29.0,-978.0,11:04:42.909188,192.168.0.113
686,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,62,65,80,50,100,-19.56,13,18.0,-4.0,-1029.0,11:04:43.010897,192.168.0.113
691,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,62,65,79,50,100,-19.74,13,27.0,9.0,-1038.0,11:04:43.112916,192.168.0.113
696,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,62,65,79,50,100,-19.72,13,5.0,5.0,-1018.0,11:04:43.214911,192.168.0.113
701,-1,-100,-100,-100,"0,0,0",1,-1,0,0,0,0,62,65,80,50,100,-19.75,13,4.0,11.0,-1006.0,11:04:43.316768,192.168.0.113
706,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,62,65,80,50,100,-19.75,13,12.0,-12.0,-1006.0,11:04:43.418832,192.168.0.113
711,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,62,65,80,50,100,-19.75,14,12.0,14.0,-1005.0,11:04:43.521314,192.168.0.113
716,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,62,65,81,50,100,-19.77,14,11.0,1.0,-998.0,11:04:43.622644,192.168.0.113
719,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,62,65,81,50,100,-19.67,14,24.0,6.0,-1008.0,11:04:43.673695,192.168.0.113
724,-1,-100,-100,-100,"0,0,0",1,-1,0,0,0,0,62,65,80,50,100,-19.67,14,22.0,0.0,-1003.0,11:04:43.775816,192.168.0.113
729,-1,-100,-100,-100,"0,0,0",1,-1,0,0,0,0,62,65,81,50,100,-19.73,14,4.0,-7.0,-980.0,11:04:43.877790,192.168.0.113
734,-1,-100,-100,-100,"0,0,0",1,-1,0,0,0,0,62,65,82,50,100,-19.79,14,26.0,-2.0,-988.0,11:04:43.979983,192.168.0.113
739,-1,-100,-100,-100,"0,0,0",2,-1,0,0,0,0,62,65,81,50,100,-19.82,14,21.0,7.0,-989.0,11:04:44.082042,192.168.0.113
744,-1,-100,-100,-100,"0,0,0",2,-1,0,0,0,0,62,65,81,50,100,-19.7,14,10.0,18.0,-989.0,11:04:44.183957,192.168.0.113
749,-1,-100,-100,-100,"0,0,0",1,-1,0,0,0,0,62,65,81,50,100,-19.68,14,23.0,2.0,-990.0,11:04:44.285719,192.168.0.113
755,-1,-100,-100,-100,"0,0,0",2,-1,0,0,0,0,62,65,81,50,100,-19.69,14,20.0,14.0,-994.0,11:04:44.388025,192.168.0.113
760,-1,-100,-100,-100,"0,0,0",2,-1,0,0,0,0,62,65,81,50,100,-19.75,15,25.0,13.0,-983.0,11:04:44.489812,192.168.0.113
