,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
0,-2,-200,-200,-200,"0,0,0",0,-1,1,0,0,0,74,76,10,0,94,-55.26,0,2.0,34.0,-999.0,15:06:13.595427,192.168.0.112
5,-2,-200,-200,-200,"0,0,0",0,-1,1,0,0,0,75,76,10,0,94,-55.29,0,3.0,34.0,-1000.0,15:06:13.697874,192.168.0.112
11,-2,-200,-200,-200,"0,0,0",0,-1,1,0,0,0,75,76,10,0,94,-55.26,0,3.0,32.0,-1000.0,15:06:13.800497,192.168.0.112
16,-2,-200,-200,-200,"0,0,0",0,-1,1,0,0,0,75,76,10,0,94,-55.3,0,4.0,34.0,-1000.0,15:06:13.901641,192.168.0.112
22,-2,-200,-200,-200,"0,0,0",0,-1,1,0,0,0,75,76,10,0,94,-55.31,0,0.0,40.0,-996.0,15:06:14.003770,192.168.0.112
27,-2,-200,-200,-200,"0,0,0",0,-1,1,0,0,0,75,76,10,0,94,-55.31,0,7.0,27.0,-1001.0,15:06:14.105742,192.168.0.112
32,-2,-200,-200,-200,"0,0,0",0,-1,1,0,0,0,75,76,10,0,94,-55.31,0,-6.0,21.0,-984.0,15:06:14.207846,192.168.0.112
37,-2,-200,-200,-200,"0,0,0",0,-1,1,0,0,0,75,76,10,0,94,-55.31,0,0.0,-11.0,-1100.0,15:06:14.309610,192.168.0.112
42,-2,-200,-200,-200,"0,0,0",0,0,1,0,0,1,75,76,10,0,94,-55.31,0,0.0,14.0,-1203.0,15:06:14.411808,192.168.0.112
43,-2,-200,-200,-200,"0,0,0",0,0,1,0,0,4,75,76,10,0,94,-55.31,0,-27.0,9.0,-1381.0,15:06:14.462934,192.168.0.112
48,-2,-200,-200,-200,"0,0,0",0,0,1,0,0,6,75,76,10,0,94,-55.31,0,-5.0,7.0,-1136.0,15:06:14.564758,192.168.0.112
53,-2,-200,-200,-200,"0,0,0",0,0,1,0,0,7,74,77,15,10,94,-55.01,0,3.0,-6.0,-1056.0,15:06:14.666369,192.168.0.112
58,-2,-200,-200,-200,"0,0,0",0,-1,1,0,0,7,74,77,24,10,94,-54.95,0,-3.0,9.0,-1008.0,15:06:14.768756,192.168.0.112
63,-2,-200,-200,-200,"0,0,0",0,0,1,0,0,7,74,77,32,20,94,-54.8,1,12.0,-5.0,-952.0,15:06:14.870841,192.168.0.112
68,-2,-200,-200,-200,"0,0,0",0,0,1,0,0,6,74,77,41,20,94,-54.79,1,10.0,-7.0,-932.0,15:06:14.972750,192.168.0.112
73,-2,-200,-200,-200,"0,0,0",0,0,1,0,0,5,74,77,49,30,94,-54.74,1,-5.0,4.0,-920.0,15:06:15.075748,192.168.0.112
78,-2,-200,-200,-200,"0,0,0",0,0,1,0,0,4,74,77,56,30,94,-54.63,1,-2.0,6.0,-879.0,15:06:15.176884,192.168.0.112
