,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
4,-1,-100,-100,-100,"-1,-1,-1",0,0,-2,0,0,0,88,91,10,0,100,-56.0,0,-4.0,7.0,-999.0,15:06:13.672139,192.168.0.114
10,-1,-100,-100,-100,"-1,-1,-1",0,0,-2,0,0,0,88,91,10,0,100,-55.93,0,-4.0,6.0,-997.0,15:06:13.774572,192.168.0.114
15,-1,-100,-100,-100,"-1,-1,-1",0,0,-2,0,0,0,88,91,10,0,100,-55.93,0,-5.0,5.0,-999.0,15:06:13.876505,192.168.0.114
21,-1,-100,-100,-100,"-1,-1,-1",0,0,-2,0,0,0,88,91,10,0,100,-55.95,0,-5.0,5.0,-1003.0,15:06:13.978289,192.168.0.114
26,-1,-100,-100,-100,"-1,-1,-1",0,0,-2,0,0,0,88,91,10,0,100,-55.95,0,-5.0,3.0,-1000.0,15:06:14.080286,192.168.0.114
31,-1,-100,-100,-100,"-1,-1,-1",0,0,-2,0,0,0,88,91,10,0,100,-55.95,0,-16.0,12.0,-986.0,15:06:14.182290,192.168.0.114
36,-1,-100,-100,-100,"-1,-1,-1",0,0,-1,0,0,0,88,91,10,0,100,-55.95,0,-13.0,30.0,-971.0,15:06:14.284257,192.168.0.114
41,-1,-100,-100,-100,"-1,-1,-1",0,0,-1,0,0,0,88,91,10,0,100,-55.95,0,13.0,6.0,-1204.0,15:06:14.386254,192.168.0.114
47,-1,-100,-100,-100,"-1,-1,-1",0,0,-1,0,0,-1,88,91,10,0,100,-55.95,0,-25.0,13.0,-1320.0,15:06:14.488341,192.168.0.114
52,-1,-100,-100,-100,"-1,-1,-1",0,0,-1,0,0,-4,88,91,10,0,100,-55.85,0,-31.0,18.0,-1113.0,15:06:14.590268,192.168.0.114
57,-1,-100,-100,-100,"-1,-1,-1",0,-1,-1,0,0,-6,88,91,19,0,100,-55.47,0,-33.0,-5.0,-1066.0,15:06:14.691800,192.168.0.114
62,-1,-100,-100,-100,"-1,-1,-1",-1,0,-1,0,0,-7,88,91,28,10,100,-55.55,0,-44.0,13.0,-988.0,15:06:14.794213,192.168.0.114
67,-1,-100,-100,-100,"-1,-1,-1",-2,0,-1,0,0,-7,88,91,36,20,100,-55.49,0,-25.0,-18.0,-969.0,15:06:14.896266,192.168.0.114
72,4,14,-1,35,"3,-1,179",-2,0,-1,0,0,-7,88,91,44,20,100,-55.4,1,-6.0,-6.0,-932.0,15:06:14.998309,192.168.0.114
77,4,14,-3,39,"3,-1,-179",-2,0,-1,0,0,-6,88,91,51,30,100,-55.37,1,-17.0,-17.0,-890.0,15:06:15.100300,192.168.0.114
82,4,12,-3,51,"1,-1,-179",-2,0,-1,0,0,-6,88,91,58,40,100,-55.33,1,-16.0,3.0,-900.0,15:06:15.202945,192.168.0.114
87,4,11,-3,57,"0,-1,-178",-1,0,-1,0,0,-4,88,91,63,40,100,-55.25,1,0.0,-3.0,-871.0,15:06:15.304331,192.168.0.114
92,4,11,-4,64,"0,-2,-177",0,0,-1,0,0,-2,88,91,69,50,100,-55.18,1,-26.0,5.0,-914.0,15:06:15.406289,192.168.0.114
97,4,12,-4,66,"-1,-2,-177",0,0,-1,0,0,-1,88,91,72,50,100,-55.13,1,-25.0,6.0,-929.0,15:06:15.508303,192.168.0.114
102,4,12,-5,71,"0,-2,-176",-1,0,-1,0,0,-1,88,91,75,50,100,-55.16,1,-19.0,16.0,-946.0,15:06:15.610277,192.168.0.114
107,4,12,-4,72,"0,-2,-177",-1,0,-1,0,0,0,88,91,76,50,100,-55.22,1,-21.0,-16.0,-967.0,15:06:15.712178,192.168.0.114
112,4,12,-3,74,"0,-1,-178",-1,0,-1,0,0,0,88,91,78,60,100,-55.09,1,-44.0,-8.0,-975.0,15:06:15.814390,192.168.0.114
117,4,12,-2,76,"0,-2,-178",-1,0,-1,0,0,0,88,91,79,60,100,-55.07,2,-25.0,-8.0,-989.0,15:06:15.916222,192.168.0.114
122,4,11,-4,77,"0,-2,-177",-2,0,-1,0,0,0,88,91,81,60,100,-55.16,2,-45.0,14.0,-991.0,15:06:16.018152,192.168.0.114
127,4,10,-4,78,"0,-2,-177",-2,0,-1,0,0,0,88,91,82,60,100,-55.1,2,-34.0,14.0,-956.0,15:06:16.120248,192.168.0.114
132,4,9,-5,79,"0,-2,-177",-1,-1,-1,0,0,0,88,91,82,60,100,-55.1,2,-30.0,-9.0,-975.0,15:06:16.222168,192.168.0.114
137,4,14,-5,78,"2,-2,-178",-1,0,-1,0,0,0,88,91,82,60,100,-55.16,2,-24.0,13.0,-980.0,15:06:16.324062,192.168.0.114
142,4,10,-3,80,"0,-1,-178",-1,0,-1,0,0,0,89,91,83,60,100,-55.12,2,-25.0,3.0,-1012.0,15:06:16.426273,192.168.0.114
147,4,10,-4,81,"0,-1,-177",-1,0,-1,0,0,0,89,91,83,60,100,-55.17,2,-44.0,0.0,-995.0,15:06:16.528050,192.168.0.114
152,4,10,-5,81,"0,-2,-177",-1,0,-1,0,0,0,89,91,84,60,100,-55.08,2,-42.0,5.0,-981.0,15:06:16.630308,192.168.0.114
157,4,9,-5,82,"0,-2,-177",-1,0,-1,0,0,0,89,91,84,60,100,-55.08,2,-44.0,1.0,-993.0,15:06:16.733440,192.168.0.114
162,4,9,-5,82,"0,-2,-177",-2,0,-1,0,0,0,89,91,81,60,100,-55.08,2,-45.0,3.0,-979.0,15:06:16.834206,192.168.0.114
167,4,10,-4,82,"1,-1,-177",-2,0,-1,0,0,0,89,91,81,60,100,-55.05,3,-32.0,11.0,-980.0,15:06:16.936195,192.168.0.114
172,4,9,-3,82,"1,-1,-178",-2,0,-1,0,0,0,89,91,81,60,100,-55.1,3,-34.0,2.0,-997.0,15:06:17.039733,192.168.0.114
177,4,9,-3,82,"0,-1,-179",-2,0,-1,0,0,0,89,91,81,60,100,-55.08,3,-37.0,4.0,-1017.0,15:06:17.140227,192.168.0.114
182,4,9,-4,82,"1,-1,-179",-2,0,-1,0,0,0,89,91,82,60,100,-55.0,3,-55.0,18.0,-1023.0,15:06:17.242087,192.168.0.114
187,4,9,-5,82,"2,-1,-178",-2,0,-1,0,0,0,89,91,81,60,100,-55.0,3,-47.0,5.0,-1012.0,15:06:17.344150,192.168.0.114
192,4,9,-2,82,"2,-1,179",-3,0,-1,0,0,0,88,91,80,60,100,-55.03,3,-58.0,10.0,-1011.0,15:06:17.446600,192.168.0.114
197,4,9,-3,82,"3,-1,-179",-3,0,-1,0,0,0,88,91,81,60,100,-55.07,3,-56.0,0.0,-996.0,15:06:17.548129,192.168.0.114
202,4,7,-1,83,"3,-1,-179",-3,0,-1,0,0,0,88,91,80,60,100,-54.98,3,-65.0,5.0,-1007.0,15:06:17.650004,192.168.0.114
