,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
3,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,82,84,10,0,61,-55.62,0,0.0,-2.0,-999.0,15:06:13.664165,192.168.0.111
8,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,82,84,10,0,61,-55.63,0,-1.0,-3.0,-998.0,15:06:13.766145,192.168.0.111
13,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,82,84,10,0,61,-55.64,0,-3.0,-1.0,-997.0,15:06:13.868233,192.168.0.111
19,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,82,84,10,0,61,-55.65,0,-10.0,-7.0,-1002.0,15:06:13.970096,192.168.0.111
24,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,82,84,10,0,61,-55.65,0,0.0,1.0,-1000.0,15:06:14.072097,192.168.0.111
29,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,82,84,10,0,61,-55.65,0,-2.0,-5.0,-1007.0,15:06:14.174359,192.168.0.111
34,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,82,84,10,0,61,-55.65,0,-3.0,11.0,-1003.0,15:06:14.276494,192.168.0.111
39,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,82,84,10,0,61,-55.65,0,-3.0,13.0,-1074.0,15:06:14.378122,192.168.0.111
45,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,82,84,10,0,61,-55.65,0,6.0,16.0,-1171.0,15:06:14.480251,192.168.0.111
50,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,2,82,85,10,0,61,-55.65,0,-3.0,15.0,-1284.0,15:06:14.582123,192.168.0.111
55,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,6,82,85,10,0,61,-55.65,0,-18.0,0.0,-1174.0,15:06:14.683541,192.168.0.111
60,-2,-200,-200,-200,"0,0,0",0,-1,0,0,0,7,82,85,10,10,61,-55.3,0,-2.0,3.0,-1061.0,15:06:14.786090,192.168.0.111
65,-2,-200,-200,-200,"0,0,0",0,-2,0,0,0,8,82,85,22,20,61,-55.2,0,11.0,-16.0,-1037.0,15:06:14.888100,192.168.0.111
70,-2,-200,-200,-200,"0,0,0",0,-1,0,0,0,8,82,85,36,30,61,-55.17,1,6.0,6.0,-955.0,15:06:14.990090,192.168.0.111
75,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,8,82,85,44,40,61,-55.03,1,19.0,4.0,-914.0,15:06:15.092026,192.168.0.111
80,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,7,82,85,50,40,61,-55.04,1,15.0,4.0,-884.0,15:06:15.194075,192.168.0.111
85,-2,-200,-200,-200,"0,0,0",1,0,0,0,0,6,82,85,56,50,61,-54.94,1,9.0,6.0,-865.0,15:06:15.296140,192.168.0.111
90,-2,-200,-200,-200,"0,0,0",1,0,0,0,0,5,82,85,61,60,61,-54.88,1,3.0,22.0,-884.0,15:06:15.398069,192.168.0.111
95,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,3,82,85,65,60,61,-54.89,1,10.0,8.0,-880.0,15:06:15.500256,192.168.0.111
100,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,2,82,85,67,60,61,-54.85,1,19.0,12.0,-916.0,15:06:15.602108,192.168.0.111
105,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,1,82,85,69,70,61,-54.83,1,1.0,18.0,-943.0,15:06:15.703832,192.168.0.111
110,1,19,-3,57,"0,-2,-179",0,0,0,0,0,1,82,85,71,70,61,-54.75,1,21.0,7.0,-972.0,15:06:15.806015,192.168.0.111
115,1,19,-3,57,"0,-2,-179",0,0,0,0,0,0,82,85,71,70,61,-54.77,1,0.0,10.0,-979.0,15:06:15.907929,192.168.0.111
118,1,19,-3,57,"0,-2,-179",0,0,0,0,0,0,82,85,72,70,61,-54.88,2,19.0,4.0,-992.0,15:06:15.958853,192.168.0.111
123,1,19,-3,57,"0,-2,-179",0,0,0,0,0,0,82,85,72,70,61,-54.8,2,11.0,10.0,-1004.0,15:06:16.060981,192.168.0.111
128,1,17,1,71,"-2,-1,177",0,0,0,0,0,0,82,85,72,70,61,-54.82,2,14.0,7.0,-1009.0,15:06:16.163008,192.168.0.111
133,1,17,1,71,"-2,-1,177",0,0,0,0,0,0,82,85,73,70,61,-54.77,2,15.0,0.0,-1018.0,15:06:16.265226,192.168.0.111
138,1,17,1,71,"-2,-1,177",0,0,0,0,0,0,82,85,73,70,61,-54.79,2,11.0,4.0,-1005.0,15:06:16.367233,192.168.0.111
143,1,17,1,71,"-2,-1,177",0,0,0,0,0,0,82,85,74,70,61,-54.73,2,0.0,11.0,-1007.0,15:06:16.469079,192.168.0.111
149,1,17,1,71,"-2,-1,177",0,0,0,0,0,0,82,85,75,70,61,-54.69,2,10.0,2.0,-1007.0,15:06:16.571351,192.168.0.111
154,1,18,2,73,"-2,-1,178",0,0,0,0,0,0,82,85,75,70,61,-54.76,2,0.0,5.0,-986.0,15:06:16.673083,192.168.0.111
159,1,18,2,73,"-2,-1,178",0,0,0,0,0,0,82,85,75,70,61,-54.75,2,14.0,5.0,-1000.0,15:06:16.776303,192.168.0.111
164,1,18,2,73,"-2,-1,178",0,0,0,0,0,0,82,85,76,70,61,-54.74,2,2.0,4.0,-993.0,15:06:16.876967,192.168.0.111
169,1,18,2,73,"-2,-1,178",0,0,0,0,0,0,82,85,77,70,61,-54.76,3,17.0,-4.0,-987.0,15:06:16.979195,192.168.0.111
174,1,18,2,73,"-2,-1,178",1,0,0,0,0,0,82,85,77,70,61,-54.74,3,12.0,4.0,-991.0,15:06:17.080973,192.168.0.111
179,1,19,4,76,"-1,-1,177",1,0,0,0,0,0,82,85,78,80,61,-54.68,3,0.0,13.0,-988.0,15:06:17.182967,192.168.0.111
184,1,19,4,76,"-1,-1,177",0,0,0,0,0,0,82,85,78,80,61,-54.7,3,8.0,5.0,-996.0,15:06:17.284722,192.168.0.111
