,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
2,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,10,0,94,-58.73,0,0.0,0.0,-1000.0,11:38:00.097392,192.168.0.114
6,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,10,0,94,-58.78,0,0.0,2.0,-998.0,11:38:00.199519,192.168.0.114
12,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,10,0,94,-58.78,0,1.0,2.0,-1001.0,11:38:00.303040,192.168.0.114
17,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,10,0,94,-58.78,0,0.0,4.0,-997.0,11:38:00.403456,192.168.0.114
22,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,10,0,94,-58.78,0,-9.0,5.0,-1001.0,11:38:00.505610,192.168.0.114
27,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,10,0,94,-58.78,0,-12.0,-6.0,-986.0,11:38:00.607447,192.168.0.114
33,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,10,0,94,-58.78,0,16.0,10.0,-1141.0,11:38:00.709478,192.168.0.114
38,-1,-100,-100,-100,"0,0,0",-1,1,0,0,0,0,70,72,10,0,94,-58.78,0,25.0,5.0,-1211.0,11:38:00.811746,192.168.0.114
43,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,3,70,72,10,0,94,-58.78,0,52.0,8.0,-1345.0,11:38:00.913721,192.168.0.114
48,-1,-100,-100,-100,"0,0,0",2,0,1,-1,0,6,69,71,10,0,94,-58.78,0,38.0,1.0,-1118.0,11:38:01.015462,192.168.0.114
53,-1,-100,-100,-100,"0,0,0",2,0,1,-1,0,7,69,71,19,10,94,-58.36,0,49.0,11.0,-1041.0,11:38:01.117502,192.168.0.114
58,-1,-100,-100,-100,"0,0,0",3,-1,1,-1,0,8,69,71,28,20,94,-58.25,0,46.0,-8.0,-998.0,11:38:01.219482,192.168.0.114
63,-1,-100,-100,-100,"0,0,0",4,0,0,-1,0,8,69,71,35,20,94,-58.15,1,91.0,-8.0,-949.0,11:38:01.321421,192.168.0.114
68,-1,-100,-100,-100,"0,0,0",4,0,0,-1,0,7,69,71,42,30,94,-58.18,1,59.0,-20.0,-881.0,11:38:01.423408,192.168.0.114
73,-1,-100,-100,-100,"0,0,0",6,0,0,-1,0,6,69,71,50,40,94,-58.15,1,7.0,5.0,-875.0,11:38:01.525486,192.168.0.114
78,-1,-100,-100,-100,"0,0,0",5,0,0,0,0,5,69,71,56,40,94,-58.03,1,10.0,-2.0,-881.0,11:38:01.627432,192.168.0.114
83,-1,-100,-100,-100,"0,0,0",3,0,0,0,0,3,69,71,61,50,94,-58.02,1,35.0,-11.0,-900.0,11:38:01.729477,192.168.0.114
88,-1,-100,-100,-100,"0,0,0",2,0,0,0,0,3,69,71,65,50,94,-57.96,1,33.0,-3.0,-911.0,11:38:01.831632,192.168.0.114
93,-1,-100,-100,-100,"0,0,0",2,0,0,0,0,2,69,71,68,50,94,-57.9,1,24.0,0.0,-945.0,11:38:01.933612,192.168.0.114
95,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,1,70,71,71,50,94,-57.87,1,10.0,13.0,-972.0,11:38:01.984317,192.168.0.114
100,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,1,70,71,72,60,94,-57.88,1,36.0,-11.0,-966.0,11:38:02.086155,192.168.0.114
105,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,1,70,71,74,60,94,-57.86,1,36.0,10.0,-983.0,11:38:02.190904,192.168.0.114
110,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,70,71,75,60,94,-57.88,2,8.0,-2.0,-979.0,11:38:02.290140,192.168.0.114
115,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,71,77,60,94,-57.87,2,0.0,24.0,-1002.0,11:38:02.392240,192.168.0.114
121,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,71,79,60,94,-57.82,2,10.0,16.0,-987.0,11:38:02.494331,192.168.0.114
126,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,71,80,60,94,-57.83,2,1.0,-3.0,-991.0,11:38:02.596103,192.168.0.114
132,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,70,71,81,60,94,-57.8,2,-7.0,19.0,-1004.0,11:38:02.704321,192.168.0.114
136,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,71,82,60,94,-57.83,2,-5.0,6.0,-987.0,11:38:02.800049,192.168.0.114
141,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,71,83,70,94,-57.76,2,1.0,3.0,-997.0,11:38:02.902300,192.168.0.114
147,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,84,70,94,-57.8,2,6.0,0.0,-979.0,11:38:03.004272,192.168.0.114
152,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,84,70,94,-57.75,2,14.0,7.0,-1003.0,11:38:03.106120,192.168.0.114
157,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,84,70,94,-57.79,2,-6.0,10.0,-987.0,11:38:03.208192,192.168.0.114
163,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,84,70,94,-57.83,3,-14.0,23.0,-980.0,11:38:03.309978,192.168.0.114
168,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,84,70,94,-57.79,3,-8.0,14.0,-1002.0,11:38:03.412225,192.168.0.114
173,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,85,70,94,-57.75,3,7.0,-5.0,-991.0,11:38:03.515339,192.168.0.114
178,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,85,70,94,-57.8,3,3.0,23.0,-1005.0,11:38:03.616108,192.168.0.114
183,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,84,70,94,-57.78,3,6.0,23.0,-1004.0,11:38:03.718488,192.168.0.114
188,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,84,70,94,-57.79,3,21.0,2.0,-986.0,11:38:03.821237,192.168.0.114
193,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,84,70,94,-57.75,3,10.0,7.0,-994.0,11:38:03.923236,192.168.0.114
198,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,0,70,72,84,70,94,-57.69,3,22.0,8.0,-1002.0,11:38:04.025671,192.168.0.114
203,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,0,70,72,84,70,94,-57.75,3,6.0,16.0,-985.0,11:38:04.128255,192.168.0.114
208,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,0,70,72,84,70,94,-57.77,3,13.0,0.0,-975.0,11:38:04.230368,192.168.0.114
213,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,0,70,72,84,70,94,-57.76,4,19.0,6.0,-1019.0,11:38:04.330158,192.168.0.114
218,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,0,70,72,83,70,94,-57.77,4,2.0,3.0,-1010.0,11:38:04.432045,192.168.0.114
223,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,0,70,72,83,70,94,-57.79,4,18.0,0.0,-1016.0,11:38:04.534098,192.168.0.114
228,-1,-100,-100,-100,"0,0,0",1,0,1,0,0,0,70,72,83,70,94,-57.86,4,26.0,-9.0,-1035.0,11:38:04.636082,192.168.0.114
233,-1,-100,-100,-100,"0,0,0",1,0,1,0,0,0,70,72,83,70,94,-57.83,4,6.0,12.0,-1029.0,11:38:04.738045,192.168.0.114
235,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,70,72,83,70,94,-57.76,4,17.0,-5.0,-996.0,11:38:04.790923,192.168.0.114
240,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,70,72,83,70,94,-57.82,4,11.0,-9.0,-999.0,11:38:04.891271,192.168.0.114
248,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,83,70,94,-57.79,4,21.0,1.0,-991.0,11:38:05.044131,192.168.0.114
253,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,70,72,83,70,94,-57.82,4,0.0,4.0,-979.0,11:38:05.145992,192.168.0.114
256,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,82,70,94,-57.73,4,0.0,-9.0,-980.0,11:38:05.197290,192.168.0.114
261,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,82,70,94,-57.83,5,2.0,35.0,-1028.0,11:38:05.299271,192.168.0.114
266,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,81,70,94,-57.81,5,11.0,11.0,-992.0,11:38:05.401142,192.168.0.114
271,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,70,72,81,70,94,-57.82,5,9.0,-1.0,-992.0,11:38:05.503224,192.168.0.114
276,-1,-100,-100,-100,"0,0,0",0,-1,1,0,0,0,70,72,82,70,94,-57.83,5,7.0,10.0,-1013.0,11:38:05.605316,192.168.0.114
281,-1,-100,-100,-100,"0,0,0",0,-1,1,0,0,0,70,72,81,70,94,-57.74,5,-5.0,19.0,-977.0,11:38:05.706750,192.168.0.114
288,-1,-100,-100,-100,"0,0,0",0,-1,1,0,0,0,70,72,81,70,94,-57.7,5,49.0,1.0,-977.0,11:38:05.809322,192.168.0.114
293,-1,-100,-100,-100,"0,0,0",0,-1,1,0,0,0,70,72,82,70,94,-57.72,5,15.0,12.0,-991.0,11:38:05.911222,192.168.0.114
298,-1,-100,-100,-100,"0,0,0",0,-1,1,0,0,0,70,72,81,70,94,-57.7,5,10.0,17.0,-1002.0,11:38:06.013235,192.168.0.114
303,-1,-100,-100,-100,"0,0,0",1,-1,1,0,0,0,70,72,80,70,94,-57.75,5,31.0,6.0,-1004.0,11:38:06.114952,192.168.0.114
308,-1,-100,-100,-100,"0,0,0",1,-1,1,0,0,0,70,72,80,70,94,-57.78,5,0.0,17.0,-1023.0,11:38:06.217620,192.168.0.114
313,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,70,72,80,70,94,-57.86,6,33.0,4.0,-1039.0,11:38:06.319265,192.168.0.114
318,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,70,72,80,70,94,-57.82,6,10.0,13.0,-986.0,11:38:06.421327,192.168.0.114
323,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,70,72,81,70,94,-57.72,6,5.0,24.0,-1003.0,11:38:06.523161,192.168.0.114
328,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,70,72,81,70,94,-57.77,6,15.0,23.0,-1014.0,11:38:06.625275,192.168.0.114
333,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,70,72,81,70,94,-57.71,6,29.0,8.0,-960.0,11:38:06.727467,192.168.0.114
338,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,70,72,81,70,94,-57.75,6,38.0,19.0,-1012.0,11:38:06.829343,192.168.0.114
343,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,70,72,81,70,94,-57.78,6,30.0,6.0,-966.0,11:38:06.931293,192.168.0.114
348,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,70,72,82,70,94,-57.78,6,24.0,1.0,-992.0,11:38:07.033138,192.168.0.114
353,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,70,72,81,70,94,-57.81,6,26.0,17.0,-997.0,11:38:07.135244,192.168.0.114
358,-1,-100,-100,-100,"0,0,0",2,0,0,0,0,0,70,72,81,70,94,-57.82,6,23.0,21.0,-1029.0,11:38:07.237264,192.168.0.114
363,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,70,72,82,70,94,-57.86,7,18.0,8.0,-1001.0,11:38:07.339124,192.168.0.114
368,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,70,72,82,70,94,-57.73,7,6.0,8.0,-981.0,11:38:07.440838,192.168.0.114
373,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,70,72,83,70,94,-57.75,7,7.0,32.0,-989.0,11:38:07.543108,192.168.0.114
378,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,70,72,83,70,94,-57.84,7,0.0,15.0,-993.0,11:38:07.645149,192.168.0.114
383,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,70,72,82,70,94,-57.82,7,14.0,5.0,-1001.0,11:38:07.747014,192.168.0.114
388,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,70,72,83,70,94,-57.79,7,6.0,9.0,-987.0,11:38:07.849117,192.168.0.114
393,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,70,72,84,70,94,-57.83,7,-2.0,0.0,-965.0,11:38:07.951129,192.168.0.114
398,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,69,71,83,70,94,-57.78,7,11.0,4.0,-995.0,11:38:08.053339,192.168.0.114
403,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,69,71,83,70,94,-57.77,7,-6.0,5.0,-990.0,11:38:08.155035,192.168.0.114
406,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,69,71,84,70,94,-57.73,7,2.0,3.0,-991.0,11:38:08.205745,192.168.0.114
411,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,69,71,84,70,94,-57.73,8,-4.0,8.0,-990.0,11:38:08.307831,192.168.0.114
417,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,69,71,84,70,94,-57.79,8,22.0,-6.0,-992.0,11:38:08.409733,192.168.0.114
422,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,69,71,84,70,94,-57.84,8,4.0,-3.0,-1006.0,11:38:08.511867,192.168.0.114
427,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,69,71,83,70,94,-57.74,8,13.0,-20.0,-981.0,11:38:08.613680,192.168.0.114
433,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,69,71,83,70,94,-57.79,8,-11.0,9.0,-1005.0,11:38:08.715936,192.168.0.114
438,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,69,71,83,70,94,-57.76,8,18.0,-16.0,-987.0,11:38:08.817666,192.168.0.114
443,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,69,71,83,70,94,-57.73,8,14.0,11.0,-985.0,11:38:08.920868,192.168.0.114
448,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,69,71,83,70,94,-57.73,8,-15.0,4.0,-999.0,11:38:09.022151,192.168.0.114
