,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
4,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,62,65,10,0,94,-58.18,0,8.0,-7.0,-1000.0,11:38:00.128488,192.168.0.112
8,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,62,65,10,0,94,-58.15,0,6.0,-8.0,-1000.0,11:38:00.230331,192.168.0.112
14,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,62,65,10,0,94,-58.17,0,12.0,-12.0,-1000.0,11:38:00.332406,192.168.0.112
19,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,62,65,10,0,94,-58.17,0,8.0,-7.0,-999.0,11:38:00.434520,192.168.0.112
24,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,62,65,10,0,94,-58.17,0,8.0,-20.0,-1002.0,11:38:00.536535,192.168.0.112
29,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,62,65,10,0,94,-58.17,0,-1.0,7.0,-983.0,11:38:00.638351,192.168.0.112
30,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,62,65,10,0,94,-58.17,0,25.0,-20.0,-1149.0,11:38:00.689382,192.168.0.112
35,-1,-100,-100,-100,"0,0,0",-1,0,-3,0,0,1,62,65,10,0,94,-58.17,0,20.0,-2.0,-1338.0,11:38:00.791477,192.168.0.112
40,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,3,62,65,10,0,94,-58.17,0,67.0,-41.0,-1288.0,11:38:00.893469,192.168.0.112
45,-1,-100,-100,-100,"0,0,0",1,0,-3,0,0,6,62,65,11,0,94,-58.04,0,33.0,-19.0,-1122.0,11:38:01.001792,192.168.0.112
50,-1,-100,-100,-100,"0,0,0",2,1,-3,0,0,8,62,66,19,10,94,-57.73,0,59.0,6.0,-1016.0,11:38:01.098621,192.168.0.112
55,-1,-100,-100,-100,"0,0,0",2,2,-4,-1,0,8,62,66,28,20,94,-57.63,0,77.0,16.0,-971.0,11:38:01.199691,192.168.0.112
60,-1,-100,-100,-100,"0,0,0",3,1,-4,-1,0,7,62,66,37,20,94,-57.5,1,52.0,35.0,-886.0,11:38:01.301539,192.168.0.112
65,-1,-100,-100,-100,"0,0,0",3,0,-4,-1,0,6,62,66,46,30,94,-57.39,1,64.0,-17.0,-934.0,11:38:01.403645,192.168.0.112
70,-1,-100,-100,-100,"0,0,0",3,-1,-4,0,0,6,62,66,53,40,94,-57.33,1,35.0,34.0,-870.0,11:38:01.505481,192.168.0.112
75,-1,-100,-100,-100,"0,0,0",3,-1,-4,0,0,4,62,66,59,40,94,-57.36,1,51.0,20.0,-889.0,11:38:01.607650,192.168.0.112
80,-1,-100,-100,-100,"0,0,0",3,-1,-4,0,0,3,62,66,63,40,94,-57.12,1,69.0,25.0,-934.0,11:38:01.709567,192.168.0.112
85,-1,-100,-100,-100,"0,0,0",3,-2,-4,0,0,2,62,66,66,50,94,-57.24,1,93.0,-14.0,-954.0,11:38:01.814568,192.168.0.112
90,-1,-100,-100,-100,"0,0,0",4,-2,-4,0,0,1,62,66,69,50,94,-56.99,1,53.0,-21.0,-952.0,11:38:01.913709,192.168.0.112
96,-1,-100,-100,-100,"0,0,0",5,0,-3,0,0,1,62,66,71,50,94,-57.09,1,58.0,0.0,-954.0,11:38:02.015727,192.168.0.112
101,-1,-100,-100,-100,"0,0,0",5,0,-3,0,0,0,62,65,74,50,94,-57.01,1,51.0,15.0,-1038.0,11:38:02.117433,192.168.0.112
106,-1,-100,-100,-100,"0,0,0",4,1,-4,0,0,1,62,65,76,50,94,-57.04,1,26.0,24.0,-1001.0,11:38:02.222205,192.168.0.112
112,-1,-100,-100,-100,"0,0,0",3,1,-4,0,0,0,62,65,77,60,94,-57.07,2,47.0,-9.0,-963.0,11:38:02.321449,192.168.0.112
117,-1,-100,-100,-100,"0,0,0",2,0,-4,0,0,0,62,65,77,60,94,-57.08,2,17.0,37.0,-947.0,11:38:02.423659,192.168.0.112
123,-1,-100,-100,-100,"0,0,0",1,0,-4,0,0,0,62,65,78,60,94,-56.98,2,19.0,44.0,-1020.0,11:38:02.525460,192.168.0.112
128,-1,-100,-100,-100,"0,0,0",1,-1,-4,0,-1,0,62,65,79,60,94,-57.01,2,-5.0,38.0,-1050.0,11:38:02.627392,192.168.0.112
133,-1,-100,-100,-100,"0,0,0",1,-2,-3,1,-1,0,62,65,80,60,94,-57.03,2,10.0,44.0,-978.0,11:38:02.729634,192.168.0.112
138,-1,-100,-100,-100,"0,0,0",0,-3,-3,1,-1,0,62,65,82,60,94,-57.0,2,8.0,49.0,-983.0,11:38:02.832627,192.168.0.112
143,-1,-100,-100,-100,"0,0,0",0,-3,-3,1,0,0,62,65,83,60,94,-56.95,2,-2.0,39.0,-985.0,11:38:02.933454,192.168.0.112
149,-1,-100,-100,-100,"0,0,0",0,-4,-3,1,0,0,62,65,84,60,94,-57.03,2,5.0,45.0,-987.0,11:38:03.038622,192.168.0.112
154,-1,-100,-100,-100,"0,0,0",0,-4,-3,1,0,0,63,65,86,60,94,-56.97,2,12.0,21.0,-961.0,11:38:03.137426,192.168.0.112
159,-1,-100,-100,-100,"0,0,0",0,-3,-3,1,0,0,63,65,87,70,94,-57.04,2,28.0,3.0,-962.0,11:38:03.239491,192.168.0.112
160,-1,-100,-100,-100,"0,0,0",0,-2,-3,0,0,0,63,65,88,70,94,-57.1,3,24.0,13.0,-991.0,11:38:03.290294,192.168.0.112
165,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,63,65,88,70,94,-57.01,3,8.0,0.0,-969.0,11:38:03.392376,192.168.0.112
170,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,63,65,88,70,94,-57.04,3,0.0,26.0,-975.0,11:38:03.494870,192.168.0.112
175,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,63,65,87,70,94,-57.03,3,0.0,34.0,-983.0,11:38:03.596346,192.168.0.112
180,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,63,65,87,70,94,-56.96,3,-4.0,29.0,-1001.0,11:38:03.698485,192.168.0.112
185,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,63,65,87,70,94,-57.05,3,-4.0,28.0,-990.0,11:38:03.800526,192.168.0.112
190,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,63,65,87,70,94,-57.02,3,-19.0,22.0,-958.0,11:38:03.902857,192.168.0.112
195,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,63,65,86,70,94,-57.01,3,-1.0,33.0,-1002.0,11:38:04.004394,192.168.0.112
200,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,62,65,86,70,94,-56.99,3,-12.0,18.0,-979.0,11:38:04.106357,192.168.0.112
205,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,62,65,86,70,94,-56.99,3,-16.0,-2.0,-998.0,11:38:04.209689,192.168.0.112
210,-1,-100,-100,-100,"0,0,0",0,-1,-4,0,0,0,62,65,86,70,94,-56.89,4,8.0,0.0,-957.0,11:38:04.313082,192.168.0.112
215,-1,-100,-100,-100,"0,0,0",0,0,-4,0,0,0,62,65,85,70,94,-56.93,4,-15.0,16.0,-976.0,11:38:04.412321,192.168.0.112
220,-1,-100,-100,-100,"0,0,0",0,0,-4,0,0,0,62,65,85,70,94,-57.03,4,1.0,-17.0,-979.0,11:38:04.514327,192.168.0.112
225,-1,-100,-100,-100,"0,0,0",0,0,-4,0,0,0,62,65,84,70,94,-56.94,4,-26.0,20.0,-1036.0,11:38:04.624379,192.168.0.112
230,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,62,65,85,60,94,-57.02,4,-9.0,12.0,-1009.0,11:38:04.718205,192.168.0.112
236,-1,-100,-100,-100,"0,0,0",-1,0,-3,0,0,0,62,65,85,60,94,-57.1,4,-19.0,12.0,-988.0,11:38:04.820368,192.168.0.112
241,-1,-100,-100,-100,"0,0,0",-1,0,-3,0,0,0,62,65,84,60,94,-57.07,4,-10.0,27.0,-987.0,11:38:04.922360,192.168.0.112
245,-1,-100,-100,-100,"0,0,0",-1,0,-3,0,0,0,62,65,83,60,94,-57.07,4,-13.0,15.0,-983.0,11:38:05.025345,192.168.0.112
251,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,62,65,83,60,94,-57.03,4,5.0,5.0,-991.0,11:38:05.127175,192.168.0.112
257,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,62,65,84,60,94,-57.07,4,-13.0,16.0,-992.0,11:38:05.229795,192.168.0.112
263,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,62,65,83,60,94,-56.95,5,-9.0,29.0,-1004.0,11:38:05.331106,192.168.0.112
268,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,62,65,84,60,94,-57.09,5,-5.0,33.0,-999.0,11:38:05.432110,192.168.0.112
273,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,62,65,83,60,94,-57.02,5,-4.0,18.0,-996.0,11:38:05.534219,192.168.0.112
278,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,62,65,83,60,94,-57.06,5,9.0,13.0,-1000.0,11:38:05.636095,192.168.0.112
282,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,62,65,83,60,94,-57.09,5,-5.0,23.0,-1004.0,11:38:05.738130,192.168.0.112
285,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,62,65,83,60,94,-57.06,5,-15.0,27.0,-988.0,11:38:05.789694,192.168.0.112
290,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,62,65,84,60,94,-57.01,5,-16.0,25.0,-1006.0,11:38:05.891111,192.168.0.112
295,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,62,65,84,60,94,-57.03,5,-18.0,26.0,-990.0,11:38:05.993382,192.168.0.112
300,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,62,65,84,60,94,-57.05,5,-1.0,11.0,-996.0,11:38:06.095171,192.168.0.112
305,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,62,65,84,60,94,-57.09,5,-23.0,29.0,-998.0,11:38:06.198119,192.168.0.112
310,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,62,65,84,60,94,-57.06,6,-14.0,18.0,-997.0,11:38:06.299454,192.168.0.112
315,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,62,65,84,60,94,-57.03,6,-13.0,24.0,-997.0,11:38:06.401291,192.168.0.112
320,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,62,65,84,60,94,-57.03,6,-8.0,24.0,-998.0,11:38:06.503218,192.168.0.112
325,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,62,65,84,60,94,-57.09,6,13.0,18.0,-1012.0,11:38:06.605281,192.168.0.112
330,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,62,65,84,60,94,-57.04,6,-13.0,34.0,-996.0,11:38:06.707168,192.168.0.112
335,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,62,65,84,60,94,-57.05,6,-23.0,33.0,-996.0,11:38:06.809361,192.168.0.112
340,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,62,65,84,60,94,-57.02,6,-1.0,20.0,-993.0,11:38:06.911007,192.168.0.112
345,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,62,65,83,60,94,-57.08,6,-5.0,23.0,-1005.0,11:38:07.016251,192.168.0.112
350,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,63,65,83,60,94,-57.03,6,-3.0,12.0,-986.0,11:38:07.115064,192.168.0.112
355,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,63,65,83,60,94,-57.04,6,-10.0,11.0,-984.0,11:38:07.217112,192.168.0.112
360,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,63,65,83,60,94,-57.08,7,-26.0,32.0,-1000.0,11:38:07.319388,192.168.0.112
365,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,63,65,83,60,94,-57.0,7,-12.0,19.0,-990.0,11:38:07.421253,192.168.0.112
370,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,63,65,83,60,94,-57.09,7,-16.0,16.0,-996.0,11:38:07.523140,192.168.0.112
375,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,63,65,83,60,94,-57.04,7,-14.0,22.0,-1005.0,11:38:07.625216,192.168.0.112
381,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,63,65,82,60,94,-57.05,7,-16.0,22.0,-997.0,11:38:07.727059,192.168.0.112
386,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,63,65,82,60,94,-57.03,7,-30.0,18.0,-983.0,11:38:07.829240,192.168.0.112
391,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,63,65,82,60,94,-57.11,7,-24.0,18.0,-1010.0,11:38:07.931090,192.168.0.112
396,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,63,65,82,60,94,-57.13,7,-21.0,8.0,-1004.0,11:38:08.033085,192.168.0.112
401,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,0,62,65,82,60,94,-57.14,7,-30.0,8.0,-990.0,11:38:08.134915,192.168.0.112
407,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,62,65,82,60,94,-57.15,7,-4.0,-1.0,-981.0,11:38:08.237131,192.168.0.112
412,-1,-100,-100,-100,"0,0,0",-1,0,-3,0,0,0,62,65,83,60,94,-57.12,8,-14.0,10.0,-1009.0,11:38:08.339340,192.168.0.112
415,-1,-100,-100,-100,"0,0,0",-1,0,-3,0,0,0,62,65,82,60,94,-57.01,8,-2.0,0.0,-990.0,11:38:08.389911,192.168.0.112
420,-1,-100,-100,-100,"0,0,0",-1,0,-3,0,0,0,62,65,83,60,94,-57.05,8,-16.0,6.0,-1016.0,11:38:08.492030,192.168.0.112
425,-1,-100,-100,-100,"0,0,0",-1,0,-3,0,0,0,62,65,82,60,94,-57.04,8,-19.0,15.0,-995.0,11:38:08.594053,192.168.0.112
430,-1,-100,-100,-100,"0,0,0",-1,0,-3,0,0,0,62,65,82,60,94,-57.01,8,-15.0,13.0,-998.0,11:38:08.695687,192.168.0.112
435,-1,-100,-100,-100,"0,0,0",-1,0,-3,0,0,0,62,65,82,60,94,-57.05,8,-7.0,-7.0,-1015.0,11:38:08.797873,192.168.0.112
440,-1,-100,-100,-100,"0,0,0",-1,0,-3,0,0,0,62,65,83,60,94,-57.05,8,-8.0,5.0,-998.0,11:38:08.899882,192.168.0.112
445,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,62,65,84,60,94,-57.04,8,-24.0,7.0,-1007.0,11:38:09.002258,192.168.0.112
450,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,63,65,84,60,94,-57.06,8,0.0,-6.0,-983.0,11:38:09.104463,192.168.0.112
455,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,63,65,84,60,94,-57.07,8,-16.0,6.0,-1010.0,11:38:09.206029,192.168.0.112
460,-1,-100,-100,-100,"0,0,0",-1,0,-3,0,0,0,63,65,83,60,94,-57.06,9,-11.0,0.0,-991.0,11:38:09.307961,192.168.0.112
465,-1,-100,-100,-100,"0,0,0",-2,0,-3,0,0,0,63,65,83,60,94,-57.07,9,-25.0,14.0,-989.0,11:38:09.409877,192.168.0.112
470,-1,-100,-100,-100,"0,0,0",-3,0,-3,0,0,0,63,65,82,60,94,-57.13,9,-23.0,-11.0,-1004.0,11:38:09.512126,192.168.0.112
475,-1,-100,-100,-100,"0,0,0",-3,0,-3,-1,0,0,63,65,82,60,94,-57.12,9,-12.0,-7.0,-997.0,11:38:09.614043,192.168.0.112
480,-1,-100,-100,-100,"0,0,0",-3,0,-4,-1,0,0,63,65,84,60,94,-57.09,9,-14.0,-2.0,-1002.0,11:38:09.715975,192.168.0.112
485,-1,-100,-100,-100,"0,0,0",-2,0,-4,-1,0,0,63,65,84,60,94,-57.05,9,-23.0,-6.0,-991.0,11:38:09.818188,192.168.0.112
490,-1,-100,-100,-100,"0,0,0",-2,0,-4,-2,0,0,63,65,84,60,94,-57.19,9,-31.0,14.0,-990.0,11:38:09.920024,192.168.0.112
495,-1,-100,-100,-100,"0,0,0",-2,0,-4,-2,0,0,63,65,84,60,94,-57.16,9,-23.0,-10.0,-965.0,11:38:10.022058,192.168.0.112
500,-1,-100,-100,-100,"0,0,0",-2,0,-4,-2,0,0,62,64,83,60,94,-57.14,9,-41.0,7.0,-949.0,11:38:10.124008,192.168.0.112
506,-1,-100,-100,-100,"0,0,0",-1,0,-4,-2,0,0,62,64,82,60,94,-57.16,9,-29.0,15.0,-1051.0,11:38:10.227349,192.168.0.112
511,-1,-100,-100,-100,"0,0,0",-1,0,-4,-2,0,0,62,64,83,60,94,-57.14,10,-16.0,22.0,-1024.0,11:38:10.327693,192.168.0.112
