,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
4,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,10,0,100,-3.46,0,1.0,-11.0,-1001.0,13:41:23.143827,192.168.0.112
9,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,10,0,100,-3.44,0,0.0,-10.0,-1000.0,13:41:23.242985,192.168.0.112
10,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,10,0,100,-3.47,0,-7.0,-12.0,-998.0,13:41:23.292496,192.168.0.112
15,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,10,0,100,-3.47,0,2.0,-14.0,-1006.0,13:41:23.394436,192.168.0.112
20,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,10,0,100,-3.47,0,4.0,-10.0,-970.0,13:41:23.496749,192.168.0.112
25,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,10,0,100,-3.47,0,1.0,0.0,-997.0,13:41:23.598502,192.168.0.112
30,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,10,0,100,-3.47,0,3.0,13.0,-1183.0,13:41:23.700402,192.168.0.112
35,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,1,69,72,10,0,100,-3.47,0,3.0,1.0,-1386.0,13:41:23.802517,192.168.0.112
40,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,4,69,72,10,0,100,-3.47,0,7.0,-8.0,-1266.0,13:41:23.905925,192.168.0.112
45,-1,-100,-100,-100,"0,0,0",1,0,2,0,0,6,69,72,19,0,100,-3.21,0,-1.0,6.0,-1105.0,13:41:24.006898,192.168.0.112
51,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,7,69,72,29,0,100,-3.05,0,0.0,6.0,-1020.0,13:41:24.108469,192.168.0.112
56,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,7,69,72,38,0,100,-2.98,0,-4.0,1.0,-967.0,13:41:24.210143,192.168.0.112
61,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,7,69,72,47,10,100,-2.84,1,4.0,3.0,-923.0,13:41:24.312332,192.168.0.112
66,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,6,70,73,55,10,100,-2.79,1,-2.0,-1.0,-899.0,13:41:24.414112,192.168.0.112
71,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,4,70,73,58,20,100,-2.74,1,5.0,-5.0,-882.0,13:41:24.516479,192.168.0.112
77,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,3,70,73,65,20,100,-2.59,1,-5.0,2.0,-891.0,13:41:24.618351,192.168.0.112
82,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,2,70,73,70,20,100,-2.56,1,8.0,-3.0,-913.0,13:41:24.720323,192.168.0.112
87,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,1,70,73,75,30,100,-2.48,1,21.0,-10.0,-939.0,13:41:24.822324,192.168.0.112
92,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,1,70,73,79,30,100,-2.54,1,9.0,6.0,-950.0,13:41:24.924521,192.168.0.112
98,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,70,73,83,30,100,-2.49,1,17.0,-5.0,-952.0,13:41:25.026365,192.168.0.112
103,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,70,73,86,30,100,-2.49,1,1.0,12.0,-968.0,13:41:25.128275,192.168.0.112
109,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,70,73,89,30,100,-2.39,1,8.0,9.0,-974.0,13:41:25.230527,192.168.0.112
114,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,70,73,91,30,100,-2.37,2,8.0,2.0,-973.0,13:41:25.332105,192.168.0.112
119,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,93,40,100,-2.43,2,7.0,1.0,-974.0,13:41:25.434424,192.168.0.112
124,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,95,40,100,-2.37,2,-8.0,19.0,-971.0,13:41:25.543800,192.168.0.112
129,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,97,40,100,-2.33,2,16.0,7.0,-967.0,13:41:25.638294,192.168.0.112
134,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,98,40,100,-2.36,2,17.0,2.0,-965.0,13:41:25.740287,192.168.0.112
139,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,99,40,100,-2.34,2,13.0,-5.0,-955.0,13:41:25.842536,192.168.0.112
140,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,100,40,100,-2.33,2,16.0,-10.0,-966.0,13:41:25.893140,192.168.0.112
145,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,-1,69,72,101,40,100,-2.39,2,7.0,0.0,-969.0,13:41:25.995361,192.168.0.112
150,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,-1,69,72,101,40,100,-2.35,2,1.0,-7.0,-964.0,13:41:26.097253,192.168.0.112
155,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,-1,69,72,100,40,100,-2.31,2,12.0,2.0,-967.0,13:41:26.200376,192.168.0.112
160,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,-1,69,72,99,50,100,-2.34,3,8.0,4.0,-976.0,13:41:26.301123,192.168.0.112
165,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,-1,70,72,99,50,100,-2.37,3,10.0,-4.0,-977.0,13:41:26.403262,192.168.0.112
170,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,-1,70,72,98,40,100,-2.35,3,10.0,4.0,-975.0,13:41:26.505241,192.168.0.112
175,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,-1,70,72,97,40,100,-2.38,3,-2.0,14.0,-989.0,13:41:26.607131,192.168.0.112
180,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,-1,70,72,95,40,100,-2.35,3,3.0,7.0,-994.0,13:41:26.710843,192.168.0.112
185,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,-1,70,72,94,40,100,-2.37,3,2.0,6.0,-993.0,13:41:26.811456,192.168.0.112
191,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,-1,70,72,92,40,100,-2.42,3,2.0,7.0,-1000.0,13:41:26.913221,192.168.0.112
196,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,-1,70,72,91,40,100,-2.41,3,12.0,0.0,-993.0,13:41:27.016001,192.168.0.112
201,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,-1,70,72,89,40,100,-2.42,3,-2.0,5.0,-1004.0,13:41:27.117014,192.168.0.112
206,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,-1,70,72,88,40,100,-2.43,3,1.0,5.0,-1008.0,13:41:27.219382,192.168.0.112
211,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,-1,70,72,86,40,100,-2.44,4,13.0,-9.0,-998.0,13:41:27.320823,192.168.0.112
216,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,-1,70,73,84,40,100,-2.5,4,-2.0,2.0,-1002.0,13:41:27.423240,192.168.0.112
221,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,-1,70,73,83,40,100,-2.52,4,4.0,10.0,-1013.0,13:41:27.525276,192.168.0.112
227,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,-1,70,73,81,40,100,-2.6,4,0.0,8.0,-1018.0,13:41:27.627348,192.168.0.112
233,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,-1,70,73,80,30,100,-2.52,4,9.0,4.0,-1014.0,13:41:27.729200,192.168.0.112
237,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,70,73,79,30,100,-2.46,4,2.0,2.0,-1003.0,13:41:27.831000,192.168.0.112
243,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,70,73,78,30,100,-2.54,4,3.0,-2.0,-1012.0,13:41:27.933385,192.168.0.112
249,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,70,73,77,30,100,-2.56,4,-8.0,12.0,-1016.0,13:41:28.035251,192.168.0.112
254,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,70,73,76,30,100,-2.54,4,-3.0,11.0,-1020.0,13:41:28.136860,192.168.0.112
259,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,70,73,75,30,100,-2.53,4,-9.0,21.0,-1014.0,13:41:28.239074,192.168.0.112
264,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,70,73,74,30,100,-2.55,5,0.0,0.0,-1014.0,13:41:28.340848,192.168.0.112
265,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,74,30,100,-2.49,5,-15.0,8.0,-1025.0,13:41:28.397008,192.168.0.112
270,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,74,30,100,-2.52,5,-13.0,19.0,-1015.0,13:41:28.494310,192.168.0.112
275,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,74,30,100,-2.46,5,10.0,0.0,-1003.0,13:41:28.601941,192.168.0.112
280,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,73,30,100,-2.46,5,-1.0,4.0,-1010.0,13:41:28.697973,192.168.0.112
285,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,74,30,100,-2.51,5,7.0,-8.0,-1003.0,13:41:28.800083,192.168.0.112
290,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,73,30,100,-2.53,5,0.0,-3.0,-1028.0,13:41:28.902228,192.168.0.112
295,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,73,30,100,-2.51,5,-11.0,10.0,-1003.0,13:41:29.004089,192.168.0.112
300,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,73,30,100,-2.55,5,-11.0,12.0,-1001.0,13:41:29.106103,192.168.0.112
305,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,73,30,100,-2.58,5,0.0,0.0,-1000.0,13:41:29.208166,192.168.0.112
310,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,73,30,100,-2.57,6,1.0,10.0,-1003.0,13:41:29.310294,192.168.0.112
315,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,74,30,100,-2.53,6,6.0,11.0,-1000.0,13:41:29.411727,192.168.0.112
320,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,74,30,100,-2.59,6,0.0,-10.0,-994.0,13:41:29.514226,192.168.0.112
325,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,74,30,100,-2.52,6,6.0,21.0,-1002.0,13:41:29.616134,192.168.0.112
330,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,74,30,100,-2.52,6,16.0,-4.0,-1014.0,13:41:29.718105,192.168.0.112
335,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,74,30,100,-2.54,6,-3.0,23.0,-1020.0,13:41:29.819908,192.168.0.112
340,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,74,30,100,-2.57,6,2.0,1.0,-995.0,13:41:29.922213,192.168.0.112
345,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,74,30,100,-2.57,6,-9.0,20.0,-1007.0,13:41:30.024275,192.168.0.112
351,-1,-100,-100,-100,"0,0,0",0,-1,2,0,0,0,69,72,74,30,100,-2.52,6,15.0,-2.0,-980.0,13:41:30.125956,192.168.0.112
356,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,75,30,100,-2.46,6,14.0,0.0,-990.0,13:41:30.228422,192.168.0.112
361,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,72,75,30,100,-2.53,7,7.0,18.0,-1001.0,13:41:30.329750,192.168.0.112
367,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,70,71,76,30,100,-2.49,7,25.0,-1.0,-1010.0,13:41:30.432222,192.168.0.112
373,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,70,71,76,30,100,-2.53,7,-3.0,12.0,-1016.0,13:41:30.534210,192.168.0.112
378,-1,-100,-100,-100,"0,0,0",1,0,2,0,0,0,70,71,76,30,100,-2.47,7,-1.0,12.0,-985.0,13:41:30.636345,192.168.0.112
383,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,70,71,76,30,100,-2.49,7,10.0,-2.0,-994.0,13:41:30.738102,192.168.0.112
388,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,70,71,77,30,100,-2.5,7,0.0,2.0,-992.0,13:41:30.839936,192.168.0.112
393,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,70,71,77,30,100,-2.52,7,13.0,0.0,-974.0,13:41:30.942240,192.168.0.112
398,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,70,71,77,30,100,-2.55,7,10.0,8.0,-980.0,13:41:31.046380,192.168.0.112
403,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,70,71,77,30,100,-2.55,7,-8.0,18.0,-989.0,13:41:31.145784,192.168.0.112
405,-1,-100,-100,-100,"0,0,0",1,0,2,0,0,0,70,71,78,30,100,-2.51,7,13.0,-2.0,-988.0,13:41:31.197018,192.168.0.112
410,-1,-100,-100,-100,"0,0,0",1,0,2,0,0,0,70,71,78,30,100,-2.54,8,5.0,14.0,-994.0,13:41:31.299003,192.168.0.112
