,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
3,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,68,71,10,0,100,-4.14,0,-4.0,-1.0,-999.0,13:41:23.126994,192.168.0.114
8,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,68,71,10,0,100,-4.15,0,-5.0,-1.0,-999.0,13:41:23.228953,192.168.0.114
14,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,68,71,10,0,100,-4.15,0,-3.0,-2.0,-1001.0,13:41:23.331774,192.168.0.114
19,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,68,71,10,0,100,-4.15,0,-3.0,-1.0,-1000.0,13:41:23.433012,192.168.0.114
24,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,69,71,10,0,100,-4.15,0,-3.0,-1.0,-1003.0,13:41:23.534705,192.168.0.114
29,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,69,71,10,0,100,-4.15,0,-8.0,0.0,-1002.0,13:41:23.636980,192.168.0.114
34,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,69,71,10,0,100,-4.15,0,-5.0,-24.0,-1001.0,13:41:23.738938,192.168.0.114
39,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,4,69,71,10,0,100,-4.15,0,19.0,-7.0,-1362.0,13:41:23.841003,192.168.0.114
44,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,7,69,71,10,0,100,-4.15,0,0.0,-16.0,-1199.0,13:41:23.945329,192.168.0.114
49,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,8,69,71,17,10,100,-3.94,0,-14.0,1.0,-1042.0,13:41:24.044690,192.168.0.114
54,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,8,69,71,25,20,100,-3.79,0,10.0,-17.0,-988.0,13:41:24.146635,192.168.0.114
59,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,7,69,71,32,30,100,-3.68,1,-18.0,-5.0,-936.0,13:41:24.248785,192.168.0.114
64,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,7,69,71,39,30,100,-3.65,1,22.0,-15.0,-909.0,13:41:24.350728,192.168.0.114
69,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,5,69,71,46,40,100,-3.54,1,-8.0,0.0,-873.0,13:41:24.452454,192.168.0.114
