,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
1,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,55,58,10,0,100,-3.69,0,7.0,-5.0,-998.0,13:41:23.113942,192.168.0.111
6,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,55,58,10,0,100,-3.7,0,5.0,-5.0,-999.0,13:41:23.204893,192.168.0.111
12,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,56,60,10,0,100,-3.7,0,3.0,-4.0,-1000.0,13:41:23.315846,192.168.0.111
17,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,56,60,10,0,100,-3.7,0,5.0,-12.0,-998.0,13:41:23.408985,192.168.0.111
22,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,56,60,10,0,100,-3.7,0,7.0,-7.0,-1006.0,13:41:23.509563,192.168.0.111
27,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,56,60,10,0,100,-3.7,0,-1.0,-3.0,-1015.0,13:41:23.611451,192.168.0.111
32,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,56,60,10,0,100,-3.7,0,16.0,8.0,-1193.0,13:41:23.713512,192.168.0.111
37,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,3,56,60,10,0,100,-3.7,0,19.0,-14.0,-1382.0,13:41:23.815588,192.168.0.111
42,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,6,56,60,10,0,100,-3.7,0,20.0,8.0,-1209.0,13:41:23.917776,192.168.0.111
47,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,8,56,60,12,10,100,-3.5,0,13.0,5.0,-1061.0,13:41:24.019920,192.168.0.111
53,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,8,56,60,21,10,100,-3.36,0,8.0,3.0,-1008.0,13:41:24.121526,192.168.0.111
58,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,7,56,60,30,20,100,-3.24,0,1.0,-5.0,-951.0,13:41:24.223164,192.168.0.111
63,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,7,56,60,38,30,100,-3.21,1,16.0,-4.0,-903.0,13:41:24.325384,192.168.0.111
68,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,6,56,60,46,30,100,-3.1,1,9.0,3.0,-890.0,13:41:24.427297,192.168.0.111
73,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,4,56,60,54,40,100,-3.05,1,14.0,-1.0,-908.0,13:41:24.529592,192.168.0.111
79,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,3,56,60,59,40,100,-2.96,1,19.0,-1.0,-893.0,13:41:24.631702,192.168.0.111
84,3,2,-3,44,"-1,1,-178",1,0,0,0,0,2,56,60,63,50,100,-2.92,1,8.0,0.0,-912.0,13:41:24.733219,192.168.0.111
89,3,2,-3,44,"-1,1,-178",0,0,0,0,0,2,56,60,66,50,100,-2.89,1,20.0,-1.0,-930.0,13:41:24.835597,192.168.0.111
94,3,2,-3,44,"-1,1,-178",1,0,0,0,0,1,56,60,70,50,100,-2.88,1,12.0,-1.0,-965.0,13:41:24.937834,192.168.0.111
99,3,2,-3,44,"-1,1,-178",1,0,0,0,0,1,56,60,73,50,100,-2.89,1,15.0,-10.0,-966.0,13:41:25.039462,192.168.0.111
104,3,2,-5,67,"-2,1,-178",0,0,0,0,0,1,56,60,75,50,100,-2.85,1,9.0,4.0,-977.0,13:41:25.141128,192.168.0.111
106,3,2,-5,67,"-2,1,-178",0,0,0,0,0,1,56,60,77,60,100,-2.87,1,5.0,7.0,-977.0,13:41:25.191940,192.168.0.111
111,3,2,-5,67,"-2,1,-178",0,0,0,0,0,0,56,59,78,60,100,-2.75,2,9.0,0.0,-979.0,13:41:25.294116,192.168.0.111
116,3,2,-5,67,"-2,1,-178",0,0,0,0,0,0,56,59,80,60,100,-2.82,2,9.0,-2.0,-976.0,13:41:25.396443,192.168.0.111
121,3,2,-7,77,"-2,1,-177",0,0,0,0,0,0,56,59,82,60,100,-2.77,2,4.0,5.0,-984.0,13:41:25.498490,192.168.0.111
126,3,2,-7,77,"-2,1,-177",0,0,0,0,0,0,56,59,83,60,100,-2.79,2,15.0,5.0,-981.0,13:41:25.602295,192.168.0.111
131,3,2,-7,77,"-2,1,-177",0,0,0,0,0,0,56,59,84,60,100,-2.73,2,11.0,2.0,-987.0,13:41:25.702346,192.168.0.111
136,3,2,-7,84,"-2,1,-177",0,0,0,0,0,0,56,59,86,60,100,-2.76,2,7.0,-3.0,-976.0,13:41:25.806217,192.168.0.111
142,3,2,-7,84,"-2,1,-177",0,0,0,0,0,0,56,59,86,70,100,-2.74,2,4.0,1.0,-980.0,13:41:25.906276,192.168.0.111
147,3,2,-7,84,"-2,1,-177",0,0,0,0,0,0,56,59,87,70,100,-2.76,2,23.0,2.0,-975.0,13:41:26.008346,192.168.0.111
152,3,2,-7,84,"-2,1,-177",0,0,0,0,0,0,56,59,88,70,100,-2.77,2,12.0,1.0,-983.0,13:41:26.110274,192.168.0.111
157,3,2,-8,89,"-2,1,-177",0,0,0,0,0,0,56,59,88,70,100,-2.78,2,13.0,2.0,-985.0,13:41:26.212232,192.168.0.111
162,3,2,-8,89,"-2,1,-177",0,0,0,0,0,0,56,58,88,70,100,-2.76,3,15.0,0.0,-971.0,13:41:26.314224,192.168.0.111
167,3,2,-8,89,"-2,1,-177",0,0,0,0,0,0,56,58,88,70,100,-2.79,3,4.0,7.0,-997.0,13:41:26.416349,192.168.0.111
172,3,2,-8,89,"-2,1,-177",0,0,0,0,0,0,56,58,88,70,100,-2.74,3,14.0,-6.0,-982.0,13:41:26.518143,192.168.0.111
177,3,1,-8,91,"-3,1,-178",0,0,0,0,0,0,56,58,88,70,100,-2.75,3,16.0,-6.0,-994.0,13:41:26.620123,192.168.0.111
182,3,1,-8,91,"-3,1,-178",0,0,0,0,0,0,56,58,88,70,100,-2.62,3,12.0,-6.0,-984.0,13:41:26.722229,192.168.0.111
187,3,1,-8,91,"-3,1,-178",0,0,0,0,0,0,56,58,87,70,100,-2.69,3,15.0,2.0,-999.0,13:41:26.824306,192.168.0.111
193,3,1,-8,91,"-3,1,-178",1,0,0,0,0,0,56,58,87,70,100,-2.65,3,3.0,4.0,-996.0,13:41:26.926476,192.168.0.111
198,3,1,-7,90,"-2,1,-178",1,0,0,0,0,0,56,58,86,70,100,-2.64,3,22.0,0.0,-999.0,13:41:27.027968,192.168.0.111
203,3,1,-7,90,"-2,1,-178",1,0,0,0,0,0,56,58,86,70,100,-2.71,3,21.0,0.0,-996.0,13:41:27.129990,192.168.0.111
208,3,1,-7,90,"-2,1,-178",1,0,0,0,0,0,56,58,86,70,100,-2.73,3,3.0,5.0,-1016.0,13:41:27.232000,192.168.0.111
213,3,2,-7,89,"-2,1,-178",0,0,0,0,0,0,56,59,85,70,100,-2.71,4,18.0,-2.0,-991.0,13:41:27.334086,192.168.0.111
218,3,2,-7,89,"-2,1,-178",0,0,0,0,0,0,56,59,84,70,100,-2.74,4,15.0,6.0,-1009.0,13:41:27.436770,192.168.0.111
222,3,2,-7,89,"-2,1,-178",0,0,0,0,0,0,56,59,84,70,100,-2.76,4,12.0,-1.0,-997.0,13:41:27.539326,192.168.0.111
228,3,2,-7,89,"-2,1,-178",0,0,0,0,0,0,56,59,83,70,100,-2.75,4,10.0,0.0,-993.0,13:41:27.640295,192.168.0.111
231,3,1,-8,87,"-2,1,-177",0,0,0,0,0,0,56,59,83,70,100,-2.7,4,11.0,0.0,-1001.0,13:41:27.691474,192.168.0.111
238,3,1,-8,87,"-2,1,-177",0,0,0,0,0,0,56,59,82,70,100,-2.72,4,9.0,3.0,-1008.0,13:41:27.844474,192.168.0.111
241,3,1,-8,87,"-2,1,-177",0,0,0,0,0,0,56,59,83,60,100,-2.75,4,15.0,1.0,-1006.0,13:41:27.895246,192.168.0.111
246,3,1,-8,87,"-2,1,-177",0,0,0,0,0,0,56,59,82,60,100,-2.8,4,12.0,-1.0,-999.0,13:41:27.997362,192.168.0.111
251,3,1,-7,86,"-2,1,-178",0,0,0,0,0,0,56,59,82,60,100,-2.66,4,12.0,7.0,-1004.0,13:41:28.099202,192.168.0.111
256,3,1,-7,86,"-2,1,-178",0,0,0,0,0,0,56,59,82,60,100,-2.7,4,7.0,4.0,-998.0,13:41:28.201271,192.168.0.111
261,3,1,-7,86,"-2,1,-178",0,0,0,0,0,0,56,59,82,60,100,-2.66,5,8.0,-2.0,-999.0,13:41:28.303219,192.168.0.111
267,3,1,-7,86,"-2,1,-178",0,0,0,0,0,0,56,59,82,60,100,-2.72,5,17.0,-1.0,-995.0,13:41:28.405418,192.168.0.111
