,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
1,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,61,10,0,100,-17.47,0,-3.0,-2.0,-999.0,11:23:07.664492,192.168.0.115
7,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,61,10,0,100,-17.41,0,-3.0,-2.0,-1001.0,11:23:07.766745,192.168.0.115
12,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,61,10,0,100,-17.43,0,-10.0,-1.0,-999.0,11:23:07.868836,192.168.0.115
18,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,61,10,0,100,-17.43,0,-5.0,0.0,-1003.0,11:23:07.970979,192.168.0.115
23,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,61,10,0,100,-17.43,0,-8.0,-2.0,-996.0,11:23:08.076123,192.168.0.115
29,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,61,10,0,100,-17.43,0,-40.0,-11.0,-1039.0,11:23:08.174932,192.168.0.115
34,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,61,10,0,100,-17.43,0,-3.0,24.0,-1020.0,11:23:08.280150,192.168.0.115
39,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,61,10,0,100,-17.43,0,-11.0,-13.0,-1228.0,11:23:08.378839,192.168.0.115
44,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,1,59,61,10,0,100,-17.43,0,-10.0,-64.0,-1377.0,11:23:08.481037,192.168.0.115
49,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,5,59,61,12,0,100,-17.43,0,-32.0,-43.0,-1193.0,11:23:08.582869,192.168.0.115
54,-1,-100,-100,-100,"0,0,0",0,2,0,0,0,7,59,62,20,0,100,-17.08,0,-15.0,-24.0,-1071.0,11:23:08.684796,192.168.0.115
55,-1,-100,-100,-100,"0,0,0",-1,2,0,0,0,7,59,62,27,0,100,-16.96,0,4.0,-44.0,-1037.0,11:23:08.736005,192.168.0.115
60,-1,-100,-100,-100,"0,0,0",-1,2,0,0,0,7,59,62,36,10,100,-16.78,0,-20.0,-54.0,-926.0,11:23:08.837845,192.168.0.115
65,-1,-100,-100,-100,"0,0,0",0,2,0,0,0,7,59,62,45,10,100,-16.65,1,-80.0,-49.0,-907.0,11:23:08.940241,192.168.0.115
70,-1,-100,-100,-100,"0,0,0",0,3,-1,0,0,5,59,62,53,20,100,-16.85,1,-72.0,-10.0,-840.0,11:23:09.042063,192.168.0.115
75,-1,-100,-100,-100,"0,0,0",-3,3,-1,1,0,4,59,62,59,20,100,-16.6,1,-102.0,-18.0,-817.0,11:23:09.143980,192.168.0.115
80,-1,-100,-100,-100,"0,0,0",-5,1,-1,2,0,3,59,62,65,30,100,-16.56,1,-65.0,-86.0,-893.0,11:23:09.245982,192.168.0.115
85,-1,-100,-100,-100,"0,0,0",-6,2,-1,1,0,2,59,62,70,30,100,-16.81,1,-112.0,-33.0,-882.0,11:23:09.347423,192.168.0.115
90,-1,-100,-100,-100,"0,0,0",-6,3,-1,1,0,1,59,62,74,30,100,-16.68,1,-52.0,-56.0,-949.0,11:23:09.449862,192.168.0.115
96,-1,-100,-100,-100,"0,0,0",-6,1,-1,1,0,1,59,62,78,30,100,-16.75,1,-34.0,-25.0,-990.0,11:23:09.551928,192.168.0.115
101,-1,-100,-100,-100,"0,0,0",-5,2,0,0,0,1,60,61,82,30,100,-16.7,1,-116.0,1.0,-1015.0,11:23:09.653868,192.168.0.115
106,-1,-100,-100,-100,"0,0,0",-4,2,0,0,0,1,60,61,85,40,100,-16.45,1,-70.0,-13.0,-927.0,11:23:09.755324,192.168.0.115
111,-1,-100,-100,-100,"0,0,0",-5,1,-1,1,0,1,60,61,89,40,100,-16.59,1,5.0,-64.0,-915.0,11:23:09.857586,192.168.0.115
116,-1,-100,-100,-100,"0,0,0",-5,0,0,0,0,0,60,61,92,40,100,-16.57,2,-16.0,-12.0,-1011.0,11:23:09.959918,192.168.0.115
121,-1,-100,-100,-100,"0,0,0",-4,1,0,0,0,0,60,61,94,40,100,-16.41,2,-13.0,-14.0,-911.0,11:23:10.064539,192.168.0.115
126,-1,-100,-100,-100,"0,0,0",-3,2,0,0,0,0,60,61,96,50,100,-16.36,2,-7.0,-31.0,-929.0,11:23:10.164814,192.168.0.115
131,-1,-100,-100,-100,"0,0,0",-2,1,0,-1,0,0,60,61,97,50,100,-16.37,2,-12.0,-5.0,-945.0,11:23:10.268689,192.168.0.115
137,-1,-100,-100,-100,"0,0,0",-1,1,-1,-1,0,0,60,61,97,50,100,-16.5,2,-7.0,-21.0,-949.0,11:23:10.369676,192.168.0.115
142,-1,-100,-100,-100,"0,0,0",0,0,0,-1,0,0,60,61,97,50,100,-16.47,2,-6.0,-21.0,-971.0,11:23:10.469637,192.168.0.115
147,-1,-100,-100,-100,"0,0,0",0,1,0,-1,0,-1,60,61,97,50,100,-16.48,2,-25.0,-24.0,-972.0,11:23:10.571376,192.168.0.115
153,-1,-100,-100,-100,"0,0,0",0,1,0,-1,0,-1,59,62,97,50,100,-16.51,2,0.0,-18.0,-980.0,11:23:10.673394,192.168.0.115
159,-1,-100,-100,-100,"0,0,0",0,1,0,-1,0,-1,59,62,97,50,100,-16.96,2,-5.0,-28.0,-989.0,11:23:10.775715,192.168.0.115
164,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,-1,59,62,96,50,100,-16.5,2,-19.0,-21.0,-981.0,11:23:10.880281,192.168.0.115
169,-1,-100,-100,-100,"0,0,0",0,2,0,0,0,-1,59,62,95,50,100,-16.55,3,-49.0,-34.0,-1037.0,11:23:10.979732,192.168.0.115
174,-1,-100,-100,-100,"0,0,0",-1,2,0,0,0,-1,59,62,95,50,100,-16.68,3,-48.0,11.0,-945.0,11:23:11.081587,192.168.0.115
179,-1,-100,-100,-100,"0,0,0",-1,-1,0,0,-1,-1,59,62,94,50,100,-16.74,3,-42.0,20.0,-991.0,11:23:11.187490,192.168.0.115
184,-1,-100,-100,-100,"0,0,0",-1,-1,0,0,0,0,59,62,94,50,100,-16.62,3,-56.0,16.0,-1046.0,11:23:11.285608,192.168.0.115
189,-1,-100,-100,-100,"0,0,0",-3,0,0,0,0,0,59,62,93,50,100,-16.72,3,-82.0,-13.0,-1013.0,11:23:11.387665,192.168.0.115
194,-1,-100,-100,-100,"0,0,0",-4,0,-1,0,0,-1,59,62,93,50,100,-16.59,3,-78.0,5.0,-955.0,11:23:11.489637,192.168.0.115
199,-1,-100,-100,-100,"0,0,0",-3,0,-1,0,0,-1,59,62,91,50,100,-16.56,3,-50.0,-2.0,-999.0,11:23:11.591364,192.168.0.115
204,-1,-100,-100,-100,"0,0,0",-3,0,-1,0,0,-1,60,62,90,50,100,-16.63,3,-57.0,9.0,-1049.0,11:23:11.762476,192.168.0.115
209,-1,-100,-100,-100,"0,0,0",-2,0,0,0,0,-1,60,62,88,50,100,-16.65,3,-48.0,-5.0,-975.0,11:23:11.795475,192.168.0.115
214,-1,-100,-100,-100,"0,0,0",-3,0,0,0,0,-1,60,62,86,50,100,-16.84,3,-76.0,33.0,-994.0,11:23:11.969570,192.168.0.115
215,-1,-100,-100,-100,"0,0,0",-4,1,0,0,0,-1,60,62,85,50,100,-16.94,4,-71.0,4.0,-1043.0,11:23:11.969788,192.168.0.115
220,-1,-100,-100,-100,"0,0,0",-3,0,0,0,0,-1,60,62,84,50,100,-16.81,4,-101.0,11.0,-1023.0,11:23:12.174534,192.168.0.115
226,-1,-100,-100,-100,"0,0,0",-3,-1,0,0,0,-1,60,62,83,40,100,-16.82,4,-68.0,0.0,-1011.0,11:23:12.175512,192.168.0.115
231,-1,-100,-100,-100,"0,0,0",-3,-1,0,0,0,-1,60,62,82,40,100,-16.84,4,-86.0,-16.0,-1017.0,11:23:12.254547,192.168.0.115
236,-1,-100,-100,-100,"0,0,0",-3,0,0,0,0,0,60,62,81,40,100,-16.94,4,-95.0,13.0,-1032.0,11:23:12.356460,192.168.0.115
241,-1,-100,-100,-100,"0,0,0",-4,1,0,0,0,0,60,62,81,40,100,-16.89,4,-61.0,-20.0,-963.0,11:23:12.583389,192.168.0.115
246,-1,-100,-100,-100,"0,0,0",-5,0,0,0,0,0,60,62,81,40,100,-16.81,4,-48.0,-6.0,-943.0,11:23:12.584301,192.168.0.115
251,-1,-100,-100,-100,"0,0,0",-4,0,0,0,0,0,60,62,79,40,100,-16.8,4,-75.0,24.0,-973.0,11:23:12.787085,192.168.0.115
256,-1,-100,-100,-100,"0,0,0",-3,0,0,0,0,0,60,62,79,40,100,-16.93,4,-57.0,-2.0,-1025.0,11:23:12.788670,192.168.0.115
262,-1,-100,-100,-100,"0,0,0",-3,-1,0,0,0,0,60,62,77,40,100,-16.88,5,-83.0,-5.0,-1036.0,11:23:12.992368,192.168.0.115
267,-1,-100,-100,-100,"0,0,0",-3,0,0,0,0,0,60,62,77,40,100,-16.86,5,-60.0,34.0,-1045.0,11:23:12.992623,192.168.0.115
272,-1,-100,-100,-100,"0,0,0",-3,0,0,0,0,0,60,62,76,40,100,-16.9,5,-120.0,58.0,-972.0,11:23:13.198854,192.168.0.115
277,-1,-100,-100,-100,"0,0,0",-4,-1,0,0,0,0,60,62,76,40,100,-17.01,5,-101.0,5.0,-1004.0,11:23:13.200043,192.168.0.115
283,-1,-100,-100,-100,"0,0,0",-5,-2,0,0,0,0,60,62,77,40,100,-17.08,5,-96.0,23.0,-966.0,11:23:13.405160,192.168.0.115
288,-1,-100,-100,-100,"0,0,0",-5,-1,0,0,0,0,60,62,77,40,100,-16.97,5,-82.0,15.0,-1020.0,11:23:13.405970,192.168.0.115
293,-1,-100,-100,-100,"0,0,0",-6,-1,0,0,0,0,60,62,77,40,100,-16.97,5,-97.0,-18.0,-995.0,11:23:13.611886,192.168.0.115
298,-1,-100,-100,-100,"0,0,0",-5,-2,0,0,0,0,60,62,77,40,100,-16.79,5,-83.0,-52.0,-969.0,11:23:13.612739,192.168.0.115
304,-1,-100,-100,-100,"0,0,0",-5,0,0,0,0,0,60,62,77,40,100,-16.98,5,-73.0,0.0,-988.0,11:23:13.829207,192.168.0.115
308,-1,-100,-100,-100,"0,0,0",-4,1,0,0,0,0,60,62,78,40,100,-16.85,5,-50.0,12.0,-958.0,11:23:13.829919,192.168.0.115
313,-1,-100,-100,-100,"0,0,0",-4,1,0,0,0,0,60,62,78,40,100,-16.84,6,-65.0,21.0,-965.0,11:23:13.886926,192.168.0.115
318,-1,-100,-100,-100,"0,0,0",-3,1,0,0,0,0,60,62,77,40,100,-16.81,6,-50.0,62.0,-960.0,11:23:13.988780,192.168.0.115
