,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
2,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,58,62,10,0,100,-17.99,0,0.0,-3.0,-999.0,11:23:07.675873,192.168.0.113
8,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,62,10,0,100,-17.98,0,0.0,-4.0,-1000.0,11:23:07.778151,192.168.0.113
13,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,62,10,0,100,-18.01,0,0.0,-6.0,-999.0,11:23:07.880192,192.168.0.113
15,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,62,10,0,100,-18.01,0,0.0,-5.0,-1000.0,11:23:07.931233,192.168.0.113
20,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,62,10,0,100,-18.01,0,1.0,-4.0,-999.0,11:23:08.033291,192.168.0.113
25,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,62,10,0,100,-18.01,0,-6.0,0.0,-998.0,11:23:08.135247,192.168.0.113
31,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,62,10,0,100,-18.01,0,0.0,-7.0,-994.0,11:23:08.237495,192.168.0.113
35,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,62,10,0,100,-18.01,0,8.0,-4.0,-976.0,11:23:08.338934,192.168.0.113
40,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,2,59,62,10,0,100,-18.01,0,7.0,-5.0,-1325.0,11:23:08.441209,192.168.0.113
45,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,5,59,62,10,0,100,-18.01,0,-51.0,-2.0,-1123.0,11:23:08.543317,192.168.0.113
50,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,7,59,62,19,0,100,-17.58,0,-54.0,-10.0,-1045.0,11:23:08.645219,192.168.0.113
56,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,7,59,62,29,0,100,-17.5,0,-24.0,-2.0,-991.0,11:23:08.747383,192.168.0.113
61,-1,-100,-100,-100,"0,0,0",-2,0,0,0,0,7,59,62,36,10,100,-17.45,1,-14.0,-21.0,-959.0,11:23:08.849248,192.168.0.113
