,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
1,-1,-100,-100,-100,"0,0,0",0,0,66,0,0,0,63,67,10,0,90,-58.53,0,-1.0,-11.0,-1002.0,11:39:59.863332,192.168.0.113
6,-1,-100,-100,-100,"0,0,0",0,0,66,0,0,0,63,67,10,0,90,-58.51,0,0.0,-12.0,-999.0,11:39:59.965536,192.168.0.113
11,-1,-100,-100,-100,"0,0,0",0,0,66,0,0,0,63,67,10,0,90,-58.51,0,1.0,-7.0,-1002.0,11:40:00.067432,192.168.0.113
16,-1,-100,-100,-100,"0,0,0",0,0,66,0,0,0,63,67,10,0,90,-58.51,0,-6.0,-16.0,-994.0,11:40:00.169338,192.168.0.113
22,-1,-100,-100,-100,"0,0,0",0,0,66,0,0,0,63,67,10,0,90,-58.51,0,-4.0,-11.0,-998.0,11:40:00.271486,192.168.0.113
27,-1,-100,-100,-100,"0,0,0",0,0,65,0,0,0,63,67,10,0,90,-58.51,0,14.0,11.0,-1024.0,11:40:00.373560,192.168.0.113
32,-1,-100,-100,-100,"0,0,0",0,0,65,0,0,0,63,67,10,0,90,-58.51,0,19.0,-6.0,-1113.0,11:40:00.475119,192.168.0.113
37,-1,-100,-100,-100,"0,0,0",-1,0,65,0,0,1,64,68,10,0,90,-58.51,0,35.0,-12.0,-1337.0,11:40:00.577442,192.168.0.113
42,-1,-100,-100,-100,"0,0,0",0,0,65,0,-1,5,64,68,10,0,90,-58.51,0,92.0,0.0,-1288.0,11:40:00.680311,192.168.0.113
48,-1,-100,-100,-100,"0,0,0",4,0,65,0,-1,7,64,68,15,0,90,-58.3,0,46.0,45.0,-1144.0,11:40:00.781729,192.168.0.113
53,-1,-100,-100,-100,"0,0,0",4,-2,65,0,-1,7,64,68,24,10,90,-58.05,0,81.0,21.0,-1042.0,11:40:00.883736,192.168.0.113
59,-1,-100,-100,-100,"0,0,0",4,-1,64,0,-1,7,64,68,32,10,90,-57.97,0,70.0,17.0,-979.0,11:40:00.985617,192.168.0.113
64,-1,-100,-100,-100,"0,0,0",5,0,64,0,-1,7,64,68,40,20,90,-57.82,1,14.0,95.0,-927.0,11:40:01.087512,192.168.0.113
69,-1,-100,-100,-100,"0,0,0",5,-3,64,0,-1,6,64,68,48,20,90,-57.81,1,76.0,18.0,-951.0,11:40:01.189547,192.168.0.113
