,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
2,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,67,10,0,90,-57.88,0,9.0,-12.0,-1000.0,11:39:59.867124,192.168.0.112
7,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,67,10,0,90,-57.85,0,8.0,-11.0,-1000.0,11:39:59.969221,192.168.0.112
12,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,67,10,0,90,-57.84,0,2.0,-6.0,-998.0,11:40:00.072494,192.168.0.112
17,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,65,67,10,0,90,-57.84,0,9.0,-10.0,-1000.0,11:40:00.173047,192.168.0.112
23,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,65,67,10,0,90,-57.84,0,-4.0,-5.0,-983.0,11:40:00.275341,192.168.0.112
28,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,65,67,10,0,90,-57.84,0,16.0,-9.0,-1021.0,11:40:00.378391,192.168.0.112
33,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,65,67,10,0,90,-57.84,0,31.0,-19.0,-1206.0,11:40:00.478737,192.168.0.112
38,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,1,65,67,10,0,90,-57.84,0,41.0,26.0,-1395.0,11:40:00.581182,192.168.0.112
43,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,5,65,67,10,0,90,-57.84,0,20.0,13.0,-1227.0,11:40:00.683338,192.168.0.112
49,-1,-100,-100,-100,"0,0,0",2,0,0,-1,0,7,65,67,13,0,90,-57.56,0,81.0,42.0,-954.0,11:40:00.785280,192.168.0.112
54,-1,-100,-100,-100,"0,0,0",2,-2,0,-1,0,7,65,67,22,10,90,-57.3,0,94.0,-20.0,-976.0,11:40:00.887476,192.168.0.112
60,-1,-100,-100,-100,"0,0,0",3,-1,0,-1,0,7,65,67,29,20,90,-57.31,0,125.0,41.0,-953.0,11:40:00.990068,192.168.0.112
65,-1,-100,-100,-100,"0,0,0",4,0,0,-2,0,6,65,67,37,20,90,-57.1,1,119.0,2.0,-926.0,11:40:01.091297,192.168.0.112
70,-1,-100,-100,-100,"0,0,0",7,-2,0,-2,0,6,65,67,46,30,90,-57.09,1,87.0,-39.0,-983.0,11:40:01.193453,192.168.0.112
71,-1,-100,-100,-100,"0,0,0",7,0,0,-2,0,5,65,67,52,30,90,-57.01,1,100.0,4.0,-883.0,11:40:01.247566,192.168.0.112
76,-1,-100,-100,-100,"0,0,0",8,0,0,-2,0,4,65,67,58,40,90,-57.03,1,117.0,1.0,-937.0,11:40:01.346310,192.168.0.112
81,-1,-100,-100,-100,"0,0,0",8,0,0,-1,0,3,65,67,63,40,90,-56.93,1,97.0,-14.0,-868.0,11:40:01.448720,192.168.0.112
86,-1,-100,-100,-100,"0,0,0",8,0,0,-1,0,2,65,67,68,40,90,-56.87,1,64.0,6.0,-886.0,11:40:01.550759,192.168.0.112
91,-1,-100,-100,-100,"0,0,0",7,0,0,0,0,1,65,67,71,40,90,-56.89,1,52.0,-12.0,-963.0,11:40:01.652495,192.168.0.112
96,-1,-100,-100,-100,"0,0,0",6,0,0,0,0,1,65,67,73,50,90,-57.02,1,22.0,9.0,-970.0,11:40:01.756360,192.168.0.112
101,-1,-100,-100,-100,"0,0,0",5,1,0,0,0,1,65,67,75,50,90,-56.89,1,25.0,42.0,-951.0,11:40:01.856940,192.168.0.112
106,-1,-100,-100,-100,"0,0,0",2,0,0,1,0,0,65,67,77,50,90,-56.86,1,49.0,5.0,-985.0,11:40:01.959891,192.168.0.112
111,-1,-100,-100,-100,"0,0,0",1,0,0,1,0,0,65,67,78,50,90,-56.92,2,47.0,6.0,-972.0,11:40:02.061691,192.168.0.112
116,-1,-100,-100,-100,"0,0,0",0,-2,0,1,0,0,65,67,80,50,90,-56.95,2,40.0,-27.0,-976.0,11:40:02.162666,192.168.0.112
122,-1,-100,-100,-100,"0,0,0",0,-1,0,1,0,0,65,67,81,50,90,-56.92,2,-18.0,17.0,-982.0,11:40:02.265194,192.168.0.112
127,-1,-100,-100,-100,"0,0,0",1,0,0,1,0,0,65,67,82,60,90,-56.86,2,0.0,13.0,-971.0,11:40:02.367560,192.168.0.112
132,-1,-100,-100,-100,"0,0,0",0,0,0,1,0,0,65,67,84,60,90,-56.87,2,-7.0,11.0,-993.0,11:40:02.469588,192.168.0.112
136,-1,-100,-100,-100,"0,0,0",0,0,0,1,0,0,65,67,85,60,90,-56.86,2,-2.0,-2.0,-972.0,11:40:02.570566,192.168.0.112
141,-1,-100,-100,-100,"0,0,0",0,0,0,1,0,0,65,67,84,60,90,-56.88,2,3.0,-10.0,-989.0,11:40:02.672548,192.168.0.112
147,-1,-100,-100,-100,"0,0,0",-1,0,0,1,0,0,65,67,85,60,90,-56.9,2,1.0,2.0,-989.0,11:40:02.774790,192.168.0.112
152,-1,-100,-100,-100,"0,0,0",-1,0,0,1,0,0,65,67,86,60,90,-56.84,2,-4.0,13.0,-976.0,11:40:02.876951,192.168.0.112
157,-1,-100,-100,-100,"0,0,0",-1,0,0,1,0,0,65,67,87,60,90,-56.84,2,-14.0,-1.0,-981.0,11:40:02.978587,192.168.0.112
162,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,65,67,87,60,90,-56.79,3,-16.0,-9.0,-964.0,11:40:03.080780,192.168.0.112
167,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,65,67,87,60,90,-56.88,3,2.0,3.0,-983.0,11:40:03.197934,192.168.0.112
172,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,65,67,87,60,90,-56.86,3,-13.0,-4.0,-1004.0,11:40:03.284114,192.168.0.112
178,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,65,67,88,60,90,-56.9,3,-21.0,-4.0,-991.0,11:40:03.386108,192.168.0.112
184,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,65,67,88,60,90,-56.84,3,-17.0,5.0,-988.0,11:40:03.488610,192.168.0.112
190,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,65,67,88,60,90,-56.84,3,1.0,-2.0,-993.0,11:40:03.590093,192.168.0.112
194,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,65,67,88,60,90,-56.86,3,-35.0,37.0,-997.0,11:40:03.692104,192.168.0.112
199,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,65,67,88,60,90,-56.85,3,-16.0,16.0,-987.0,11:40:03.794257,192.168.0.112
204,-1,-100,-100,-100,"0,0,0",-1,-1,0,0,0,0,65,67,87,60,90,-56.82,3,-15.0,15.0,-991.0,11:40:03.896103,192.168.0.112
210,-1,-100,-100,-100,"0,0,0",-1,-1,0,0,0,0,65,67,87,60,90,-56.89,3,-10.0,1.0,-998.0,11:40:03.998114,192.168.0.112
