,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
2,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,69,72,10,0,100,-57.67,0,2.0,-18.0,-1000.0,15:51:42.337417,192.168.0.111
7,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,69,72,10,0,100,-57.62,0,2.0,-17.0,-1003.0,15:51:42.438431,192.168.0.111
12,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,69,72,10,0,100,-57.69,0,3.0,-17.0,-1000.0,15:51:42.541284,192.168.0.111
14,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,69,72,10,0,100,-57.7,0,1.0,-17.0,-1000.0,15:51:42.591996,192.168.0.111
19,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,69,72,10,0,100,-57.7,0,-5.0,-20.0,-1001.0,15:51:42.693569,192.168.0.111
24,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,69,72,10,0,100,-57.7,0,3.0,-16.0,-1003.0,15:51:42.796132,192.168.0.111
30,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,69,72,10,0,100,-57.7,0,19.0,-8.0,-1003.0,15:51:42.907835,192.168.0.111
35,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,69,72,10,0,100,-57.7,0,-8.0,3.0,-971.0,15:51:42.999449,192.168.0.111
40,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,69,72,10,0,100,-57.7,0,0.0,-3.0,-1204.0,15:51:43.101479,192.168.0.111
45,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,1,69,72,10,0,100,-57.7,0,-1.0,4.0,-1371.0,15:51:43.203754,192.168.0.111
50,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,4,69,72,10,0,100,-57.7,0,-24.0,1.0,-1245.0,15:51:43.305329,192.168.0.111
55,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,7,70,72,16,0,100,-57.33,0,0.0,-10.0,-1091.0,15:51:43.407445,192.168.0.111
60,-2,-200,-200,-200,"0,0,0",0,-1,0,0,0,7,70,72,27,10,100,-57.26,0,-4.0,-3.0,-1026.0,15:51:43.509406,192.168.0.111
65,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,7,70,72,37,10,100,-57.19,0,-9.0,13.0,-967.0,15:51:43.611402,192.168.0.111
