,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
2,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,78,80,10,0,92,-11.32,0,-7.0,7.0,-1000.0,13:29:31.159502,192.168.0.115
7,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,77,81,10,0,92,-11.28,0,-5.0,6.0,-1000.0,13:29:31.261634,192.168.0.115
14,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,77,81,10,0,92,-11.3,0,-6.0,7.0,-1001.0,13:29:31.363453,192.168.0.115
15,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,77,81,10,0,92,-11.26,0,-7.0,4.0,-1001.0,13:29:31.506051,192.168.0.115
20,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,77,81,10,0,92,-11.28,0,-6.0,6.0,-1000.0,13:29:31.516642,192.168.0.115
25,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,77,81,10,0,92,-11.28,0,0.0,2.0,-1000.0,13:29:31.618450,192.168.0.115
30,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,77,81,10,0,92,-11.28,0,2.0,-3.0,-1000.0,13:29:31.720438,192.168.0.115
35,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,77,81,10,0,92,-11.28,0,-13.0,12.0,-1003.0,13:29:31.838028,192.168.0.115
40,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,77,81,10,0,92,-11.28,0,1.0,-7.0,-1007.0,13:29:31.958195,192.168.0.115
45,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,77,81,10,0,92,-11.28,0,12.0,-16.0,-1121.0,13:29:32.077574,192.168.0.115
50,-1,-100,-100,-100,"-1,-1,-1",0,0,-1,0,0,-1,77,81,10,0,92,-11.28,0,1.0,-20.0,-1241.0,13:29:32.128398,192.168.0.115
55,-1,-100,-100,-100,"-1,-1,-1",0,0,-1,0,0,-4,78,81,10,0,92,-11.28,0,6.0,-17.0,-1310.0,13:29:32.230384,192.168.0.115
60,-1,-100,-100,-100,"-1,-1,-1",0,0,-1,0,0,-6,78,81,13,0,92,-11.11,0,-8.0,-12.0,-1164.0,13:29:32.332352,192.168.0.115
65,-1,-100,-100,-100,"-1,-1,-1",0,1,-1,0,0,-7,78,81,20,0,92,-10.84,0,-2.0,-20.0,-1038.0,13:29:32.437755,192.168.0.115
70,-1,-100,-100,-100,"-1,-1,-1",0,1,-1,0,0,-7,78,81,28,10,92,-10.73,1,-1.0,0.0,-1013.0,13:29:32.557734,192.168.0.115
75,-1,-100,-100,-100,"-1,-1,-1",0,0,-1,0,0,-7,78,81,36,10,92,-10.66,1,-21.0,5.0,-983.0,13:29:32.680066,192.168.0.115
80,-1,-100,-100,-100,"-1,-1,-1",0,0,-1,0,0,-6,78,81,45,20,92,-10.68,1,-14.0,-3.0,-941.0,13:29:32.797633,192.168.0.115
86,5,20,0,48,"1,3,-178",0,0,-1,0,0,-5,78,81,53,20,92,-10.59,1,-1.0,-11.0,-911.0,13:29:32.842452,192.168.0.115
91,5,21,0,55,"2,3,-178",0,0,-1,0,0,-4,78,81,61,30,92,-10.55,1,3.0,0.0,-898.0,13:29:32.945581,192.168.0.115
97,5,20,-2,67,"1,2,-177",0,0,-1,0,0,-3,78,81,68,30,92,-10.45,1,-5.0,-1.0,-894.0,13:29:33.048393,192.168.0.115
101,5,21,1,69,"2,3,-179",0,0,-1,0,0,-2,78,81,73,30,92,-10.38,1,1.0,-5.0,-905.0,13:29:33.157567,192.168.0.115
107,5,19,-1,76,"1,3,-177",0,0,-1,0,0,-1,77,81,78,40,92,-10.37,1,-3.0,-6.0,-910.0,13:29:33.281635,192.168.0.115
111,5,19,-1,81,"0,3,-178",0,0,-1,0,0,-1,77,81,82,40,92,-10.3,1,-6.0,7.0,-931.0,13:29:33.401064,192.168.0.115
117,5,17,-2,85,"0,3,-177",0,0,-1,0,0,0,77,81,86,40,92,-10.2,1,-3.0,-1.0,-928.0,13:29:33.454378,192.168.0.115
122,5,16,-2,87,"0,3,-177",0,0,-1,0,0,0,77,81,89,40,92,-10.18,2,-2.0,-9.0,-937.0,13:29:33.556254,192.168.0.115
127,5,16,1,91,"0,4,179",0,0,-1,0,0,0,77,81,91,40,92,-10.19,2,2.0,-7.0,-952.0,13:29:33.758352,192.168.0.115
132,5,17,-4,93,"0,3,-177",0,0,-1,0,0,0,77,81,93,50,92,-10.12,2,-1.0,-15.0,-956.0,13:29:33.767336,192.168.0.115
137,5,16,-4,96,"0,3,-176",0,0,-1,0,0,0,77,81,95,50,92,-10.13,2,-4.0,-1.0,-967.0,13:29:33.883170,192.168.0.115
142,5,15,-4,97,"0,3,-176",0,0,-1,0,0,0,77,81,96,50,92,-10.16,2,-13.0,0.0,-963.0,13:29:33.999081,192.168.0.115
148,5,11,-4,98,"-2,3,-176",0,0,-1,0,0,0,77,81,96,50,91,-10.07,2,-3.0,3.0,-980.0,13:29:34.118884,192.168.0.115
153,5,15,-5,98,"0,3,-176",0,0,-1,0,0,0,77,81,97,50,91,-10.1,2,-12.0,-5.0,-973.0,13:29:34.168234,192.168.0.115
158,5,13,-1,99,"-1,3,-178",0,0,-1,0,0,0,78,80,97,50,91,-10.1,2,6.0,-15.0,-960.0,13:29:34.270272,192.168.0.115
160,5,17,-4,98,"1,3,-176",0,0,-1,0,0,1,78,80,97,50,91,-10.14,2,4.0,4.0,-962.0,13:29:34.383745,192.168.0.115
165,5,11,0,100,"-2,3,-179",0,0,-1,0,0,1,78,80,97,50,91,-10.13,2,1.0,-9.0,-974.0,13:29:34.486509,192.168.0.115
170,5,13,-4,99,"-1,3,-176",0,0,-1,0,0,1,78,80,96,50,91,-10.12,3,9.0,-16.0,-979.0,13:29:34.525401,192.168.0.115
175,5,12,-2,98,"-1,3,-177",0,0,-1,0,0,1,78,80,95,50,91,-10.13,3,-8.0,8.0,-988.0,13:29:34.627277,192.168.0.115
180,5,14,-3,98,"0,3,-177",0,0,-1,0,0,1,78,80,94,50,91,-10.18,3,-10.0,4.0,-985.0,13:29:34.729322,192.168.0.115
185,5,14,-3,96,"0,3,-177",0,0,-1,0,0,1,78,80,93,50,91,-10.18,3,0.0,1.0,-990.0,13:29:34.838895,192.168.0.115
190,5,15,-2,95,"0,3,-177",0,0,-1,0,0,1,78,80,92,50,91,-10.23,3,20.0,-4.0,-983.0,13:29:34.960221,192.168.0.115
195,5,13,-1,95,"0,3,-178",0,0,-1,0,0,1,78,80,91,50,91,-10.19,3,-7.0,4.0,-995.0,13:29:35.198533,192.168.0.115
200,5,12,-3,93,"-1,3,-177",0,0,-1,0,0,1,78,80,89,50,91,-10.16,3,5.0,-13.0,-996.0,13:29:35.198940,192.168.0.115
205,5,14,-4,91,"0,3,-176",0,0,-1,0,0,1,77,80,87,50,91,-10.17,3,-1.0,0.0,-999.0,13:29:35.239249,192.168.0.115
210,5,13,1,91,"-1,3,179",0,0,-1,0,0,1,77,80,87,50,91,-10.19,3,3.0,-4.0,-1000.0,13:29:35.341483,192.168.0.115
217,5,12,2,89,"-2,3,178",0,0,-1,0,0,1,77,80,85,50,91,-10.21,3,0.0,0.0,-1006.0,13:29:35.445309,192.168.0.115
221,5,12,-1,88,"-2,3,-178",0,0,-1,0,0,1,77,80,84,40,91,-10.17,4,-7.0,8.0,-1003.0,13:29:35.559173,192.168.0.115
226,5,15,-3,85,"0,3,-177",0,0,-1,0,0,0,77,80,83,40,91,-10.15,4,-3.0,5.0,-1002.0,13:29:35.679370,192.168.0.115
232,5,12,-2,86,"-2,3,-178",0,0,-1,0,0,0,77,80,82,40,91,-10.22,4,13.0,0.0,-992.0,13:29:35.822544,192.168.0.115
237,5,16,-1,83,"0,3,-178",0,0,-1,0,0,0,77,80,81,40,91,-10.17,4,-8.0,13.0,-1004.0,13:29:35.853711,192.168.0.115
242,5,16,-4,82,"0,3,-177",0,0,-1,0,0,0,77,80,80,40,91,-10.22,4,6.0,-9.0,-1008.0,13:29:35.956158,192.168.0.115
247,5,16,-3,81,"0,3,-177",0,0,-1,0,0,0,77,80,78,40,91,-10.23,4,-4.0,-11.0,-1001.0,13:29:36.058350,192.168.0.115
254,5,14,-1,81,"-1,3,-178",0,0,-1,0,0,0,77,80,78,40,91,-10.15,4,10.0,-6.0,-1006.0,13:29:36.281502,192.168.0.115
257,5,17,-2,79,"0,3,-177",0,0,-1,0,0,0,77,81,77,40,91,-10.22,4,6.0,-11.0,-1005.0,13:29:36.281710,192.168.0.115
262,5,17,-3,78,"0,3,-177",0,0,-1,0,0,0,77,81,76,40,91,-10.23,4,-5.0,-3.0,-1004.0,13:29:36.521250,192.168.0.115
267,5,17,-3,77,"0,3,-177",0,0,-1,0,0,0,77,81,76,40,91,-10.25,4,-2.0,2.0,-1009.0,13:29:36.521655,192.168.0.115
272,5,16,-3,77,"0,3,-178",0,0,-1,0,0,0,77,81,75,40,91,-10.26,5,25.0,-24.0,-1014.0,13:29:36.566074,192.168.0.115
277,5,17,-3,76,"0,3,-177",0,0,-1,0,0,0,77,81,75,40,91,-10.27,5,-2.0,2.0,-1016.0,13:29:36.668186,192.168.0.115
