,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
1,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,68,70,10,0,93,-19.06,0,-6.0,0.0,-999.0,16:41:05.733326,192.168.0.115
6,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,68,70,10,0,93,-19.06,0,-7.0,-2.0,-997.0,16:41:05.835934,192.168.0.115
11,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,68,70,10,0,93,-19.06,0,-8.0,0.0,-999.0,16:41:05.937513,192.168.0.115
16,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,68,70,10,0,93,-19.06,0,-8.0,4.0,-999.0,16:41:06.039359,192.168.0.115
21,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,68,70,10,0,93,-19.06,0,1.0,-12.0,-999.0,16:41:06.142547,192.168.0.115
26,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,68,70,10,0,93,-19.06,0,-21.0,6.0,-1045.0,16:41:06.246621,192.168.0.115
31,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,68,70,10,0,93,-19.06,0,21.0,-12.0,-1057.0,16:41:06.346146,192.168.0.115
37,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,2,68,70,10,0,93,-19.06,0,-21.0,31.0,-1195.0,16:41:06.448213,192.168.0.115
42,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,5,68,70,10,0,93,-19.06,0,2.0,4.0,-1359.0,16:41:06.549955,192.168.0.115
47,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,8,68,70,13,10,93,-18.86,0,-40.0,3.0,-1138.0,16:41:06.652063,192.168.0.115
53,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,8,68,70,22,20,93,-18.68,0,-10.0,-4.0,-1035.0,16:41:06.754204,192.168.0.115
58,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,8,68,70,28,30,93,-18.59,0,-36.0,54.0,-919.0,16:41:06.855706,192.168.0.115
64,-1,-100,-100,-100,"0,0,0",1,0,-1,0,0,7,68,70,36,30,93,-18.43,1,-76.0,64.0,-926.0,16:41:06.957831,192.168.0.115
69,-1,-100,-100,-100,"0,0,0",-2,-1,-1,1,-1,6,68,70,43,40,93,-18.45,1,13.0,104.0,-865.0,16:41:07.059429,192.168.0.115
74,-1,-100,-100,-100,"0,0,0",-2,-2,-1,0,-1,5,68,70,49,50,93,-18.32,1,-62.0,99.0,-924.0,16:41:07.161977,192.168.0.115
79,-1,-100,-100,-100,"0,0,0",-2,-5,-1,0,-2,4,68,70,55,50,93,-18.16,1,-24.0,95.0,-873.0,16:41:07.263423,192.168.0.115
84,-1,-100,-100,-100,"0,0,0",-2,-6,-1,0,-2,3,68,70,59,50,93,-18.27,1,-63.0,75.0,-939.0,16:41:07.365917,192.168.0.115
85,-1,-100,-100,-100,"0,0,0",-3,-6,0,0,-2,2,68,70,63,60,93,-18.15,1,-8.0,128.0,-915.0,16:41:07.416884,192.168.0.115
90,-1,-100,-100,-100,"0,0,0",-3,-7,0,0,-1,2,69,71,65,60,93,-18.31,1,1.0,94.0,-926.0,16:41:07.519080,192.168.0.115
96,-1,-100,-100,-100,"0,0,0",-1,-8,0,0,-1,1,69,71,67,60,93,-18.08,1,13.0,109.0,-997.0,16:41:07.620973,192.168.0.115
101,-1,-100,-100,-100,"0,0,0",-1,-7,0,0,-1,1,69,71,69,60,93,-18.11,1,-24.0,136.0,-906.0,16:41:07.722810,192.168.0.115
106,-1,-100,-100,-100,"0,0,0",0,-8,0,0,-1,1,69,71,70,60,93,-18.12,1,-6.0,122.0,-960.0,16:41:07.825029,192.168.0.115
111,-1,-100,-100,-100,"0,0,0",0,-9,-1,0,-1,1,69,71,71,60,93,-18.19,2,-83.0,153.0,-1053.0,16:41:07.926721,192.168.0.115
116,-1,-100,-100,-100,"0,0,0",-1,-7,-1,0,-1,1,69,71,72,60,93,-18.19,2,-47.0,126.0,-977.0,16:41:08.028468,192.168.0.115
121,-1,-100,-100,-100,"0,0,0",-3,-9,0,0,-1,1,69,71,74,70,93,-18.23,2,-7.0,122.0,-945.0,16:41:08.131075,192.168.0.115
126,-1,-100,-100,-100,"0,0,0",-3,-10,0,0,0,0,69,71,75,70,93,-18.18,2,18.0,104.0,-982.0,16:41:08.234777,192.168.0.115
131,-1,-100,-100,-100,"0,0,0",-1,-8,0,0,0,0,69,71,76,70,93,-18.13,2,-17.0,104.0,-1038.0,16:41:08.334595,192.168.0.115
136,-1,-100,-100,-100,"0,0,0",-2,-6,0,0,0,1,69,71,76,70,93,-17.94,2,-34.0,115.0,-973.0,16:41:08.436608,192.168.0.115
141,-1,-100,-100,-100,"0,0,0",-1,-7,0,0,0,0,68,70,77,70,93,-18.02,2,-18.0,87.0,-1032.0,16:41:08.538933,192.168.0.115
146,-1,-100,-100,-100,"0,0,0",-1,-7,0,0,0,1,68,70,78,70,93,-18.09,2,27.0,119.0,-970.0,16:41:08.640922,192.168.0.115
151,-1,-100,-100,-100,"0,0,0",0,-7,0,0,0,1,68,70,79,70,93,-17.87,2,-21.0,120.0,-989.0,16:41:08.742931,192.168.0.115
156,-1,-100,-100,-100,"0,0,0",0,-7,0,0,0,0,68,70,80,70,93,-18.05,2,36.0,153.0,-918.0,16:41:08.845254,192.168.0.115
161,-1,-100,-100,-100,"0,0,0",0,-8,0,0,0,0,68,70,81,70,93,-17.94,3,17.0,126.0,-936.0,16:41:08.948812,192.168.0.115
166,-1,-100,-100,-100,"0,0,0",0,-8,0,0,0,0,68,70,82,70,93,-17.9,3,-23.0,137.0,-1001.0,16:41:09.049170,192.168.0.115
171,-1,-100,-100,-100,"0,0,0",0,-8,0,0,0,0,68,70,82,70,93,-17.9,3,35.0,126.0,-1027.0,16:41:09.151056,192.168.0.115
177,-1,-100,-100,-100,"0,0,0",0,-8,0,0,0,0,68,70,82,70,93,-18.09,3,-27.0,156.0,-1019.0,16:41:09.252654,192.168.0.115
182,8,-42,15,83,"0,11,175",0,-9,-1,0,0,0,68,70,83,70,93,-17.91,3,-16.0,170.0,-969.0,16:41:09.354689,192.168.0.115
