,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
3,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,62,10,0,100,-19.07,0,7.0,-6.0,-999.0,16:41:05.747260,192.168.0.111
8,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,62,10,0,100,-19.09,0,5.0,-7.0,-998.0,16:41:05.849033,192.168.0.111
13,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,62,10,0,100,-19.04,0,4.0,-5.0,-999.0,16:41:05.951079,192.168.0.111
18,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,62,10,0,100,-19.05,0,1.0,-5.0,-1000.0,16:41:06.053244,192.168.0.111
23,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,62,10,0,100,-19.05,0,4.0,-2.0,-1000.0,16:41:06.155066,192.168.0.111
28,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,62,10,0,100,-19.05,0,-7.0,-7.0,-1014.0,16:41:06.257468,192.168.0.111
33,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,62,10,0,100,-19.05,0,-24.0,21.0,-1035.0,16:41:06.359910,192.168.0.111
39,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,1,59,62,10,0,100,-19.05,0,-3.0,5.0,-1216.0,16:41:06.461169,192.168.0.111
44,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,4,59,62,10,0,100,-19.05,0,33.0,-1.0,-1378.0,16:41:06.569667,192.168.0.111
49,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,7,58,62,11,0,100,-19.01,0,0.0,-2.0,-1155.0,16:41:06.665560,192.168.0.111
54,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,8,58,62,20,10,100,-18.76,0,16.0,11.0,-1042.0,16:41:06.769825,192.168.0.111
59,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,8,58,62,28,20,100,-18.67,0,13.0,12.0,-981.0,16:41:06.869356,192.168.0.111
61,-1,-100,-100,-100,"0,0,0",1,-1,0,0,0,7,58,62,36,20,100,-18.59,1,7.0,3.0,-923.0,16:41:06.920484,192.168.0.111
66,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,6,58,62,43,30,100,-18.46,1,11.0,-1.0,-893.0,16:41:07.022020,192.168.0.111
71,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,5,58,62,51,40,100,-18.5,1,10.0,3.0,-881.0,16:41:07.124044,192.168.0.111
76,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,4,58,62,56,40,100,-18.41,1,22.0,5.0,-899.0,16:41:07.226333,192.168.0.111
81,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,3,58,62,61,40,100,-18.36,1,19.0,8.0,-914.0,16:41:07.328493,192.168.0.111
87,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,2,58,62,65,50,100,-18.29,1,22.0,8.0,-927.0,16:41:07.430552,192.168.0.111
92,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,2,58,62,68,50,100,-18.25,1,21.0,8.0,-953.0,16:41:07.532490,192.168.0.111
98,3,0,-2,60,"-2,-1,-178",1,0,0,0,0,1,59,63,71,50,100,-18.24,1,20.0,11.0,-962.0,16:41:07.635136,192.168.0.111
103,3,0,-2,60,"-2,-1,-178",1,0,0,0,0,1,59,63,73,50,100,-18.18,1,24.0,5.0,-971.0,16:41:07.736912,192.168.0.111
108,3,0,-2,60,"-2,-1,-178",1,0,0,0,0,1,59,63,74,60,100,-18.22,1,25.0,1.0,-978.0,16:41:07.838887,192.168.0.111
113,3,0,-2,60,"-2,-1,-178",1,0,0,0,0,1,59,63,76,60,100,-18.18,2,28.0,8.0,-968.0,16:41:07.940391,192.168.0.111
118,3,0,-2,73,"-3,-1,-178",1,0,0,0,0,0,59,63,78,60,100,-18.12,2,35.0,-1.0,-981.0,16:41:08.042034,192.168.0.111
123,3,0,-2,73,"-3,-1,-178",1,0,0,0,0,0,59,63,79,60,100,-18.13,2,18.0,0.0,-970.0,16:41:08.144551,192.168.0.111
128,3,0,-2,73,"-3,-1,-178",1,0,0,0,0,0,59,63,80,60,100,-18.09,2,21.0,-2.0,-1003.0,16:41:08.246566,192.168.0.111
133,3,0,-2,73,"-3,-1,-178",1,0,0,0,0,0,59,63,82,60,100,-18.1,2,31.0,-3.0,-985.0,16:41:08.348473,192.168.0.111
138,3,0,-3,81,"-4,-1,-176",1,0,0,0,0,0,59,63,82,60,100,-18.14,2,21.0,4.0,-977.0,16:41:08.450185,192.168.0.111
143,3,0,-3,81,"-4,-1,-176",1,0,0,0,0,0,59,63,83,70,100,-18.15,2,28.0,-4.0,-989.0,16:41:08.552604,192.168.0.111
148,3,0,-3,81,"-4,-1,-176",1,0,0,0,0,0,59,62,83,70,100,-18.12,2,24.0,-1.0,-983.0,16:41:08.654628,192.168.0.111
153,3,-1,-2,85,"-6,-1,-177",1,0,0,0,0,0,59,62,85,70,100,-18.12,2,20.0,-3.0,-975.0,16:41:08.756926,192.168.0.111
158,3,-1,-2,85,"-6,-1,-177",1,0,0,0,0,0,59,62,85,70,100,-18.16,2,27.0,-15.0,-985.0,16:41:08.858557,192.168.0.111
163,3,-1,-2,85,"-6,-1,-177",1,0,0,0,0,0,59,62,85,70,100,-18.11,3,15.0,7.0,-990.0,16:41:08.960646,192.168.0.111
168,3,-1,-2,85,"-6,-1,-177",1,0,0,0,0,0,59,62,86,70,100,-18.12,3,31.0,3.0,-982.0,16:41:09.062584,192.168.0.111
173,3,0,-4,87,"-5,-1,-175",1,0,0,0,0,0,59,62,86,70,100,-18.04,3,18.0,4.0,-997.0,16:41:09.164886,192.168.0.111
