,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
3,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,0,65,68,10,0,100,-8.08,0,2.0,-3.0,-1000.0,15:57:51.287486,192.168.0.112
9,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,0,65,68,10,0,100,-8.06,0,4.0,-4.0,-998.0,15:57:51.526424,192.168.0.112
14,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,0,65,67,10,0,100,-8.11,0,5.0,-5.0,-999.0,15:57:51.526715,192.168.0.112
19,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,0,65,67,10,0,100,-8.09,0,3.0,-3.0,-998.0,15:57:51.649531,192.168.0.112
24,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,0,65,67,10,0,100,-8.09,0,4.0,-4.0,-1000.0,15:57:51.686935,192.168.0.112
29,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,0,65,67,10,0,100,-8.1,0,-2.0,-9.0,-1012.0,15:57:51.788949,192.168.0.112
34,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,0,65,67,10,0,100,-8.1,0,20.0,2.0,-1010.0,15:57:51.890826,192.168.0.112
39,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,0,65,67,10,0,100,-8.1,0,0.0,-11.0,-1001.0,15:57:52.007047,192.168.0.112
44,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,0,65,67,10,0,100,-8.1,0,0.0,-9.0,-993.0,15:57:52.246103,192.168.0.112
49,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,0,65,67,10,0,100,-8.1,0,7.0,0.0,-1098.0,15:57:52.246315,192.168.0.112
54,-1,-100,-100,-100,"0,0,0",-1,0,4,0,0,1,65,67,10,0,100,-8.1,0,26.0,6.0,-1207.0,15:57:52.299006,192.168.0.112
59,-1,-100,-100,-100,"0,0,0",0,0,5,0,0,5,65,67,10,0,100,-8.1,0,25.0,0.0,-1302.0,15:57:52.400794,192.168.0.112
64,-1,-100,-100,-100,"0,0,0",2,0,5,0,0,7,65,68,16,10,100,-7.82,0,-11.0,18.0,-1135.0,15:57:52.502795,192.168.0.112
69,-1,-100,-100,-100,"0,0,0",1,0,4,0,0,8,65,68,22,10,100,-7.62,0,0.0,2.0,-1018.0,15:57:52.608568,192.168.0.112
74,-1,-100,-100,-100,"0,0,0",1,0,4,0,0,8,65,68,31,20,100,-7.55,0,6.0,5.0,-983.0,15:57:52.724356,192.168.0.112
79,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,7,65,68,39,30,100,-7.54,1,9.0,1.0,-1003.0,15:57:52.963472,192.168.0.112
84,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,7,65,68,47,40,100,-7.43,1,-4.0,7.0,-965.0,15:57:52.963753,192.168.0.112
89,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,6,65,68,54,40,100,-7.37,1,5.0,-1.0,-922.0,15:57:53.012868,192.168.0.112
94,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,4,65,68,60,50,100,-7.35,1,1.0,14.0,-888.0,15:57:53.114784,192.168.0.112
99,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,3,65,68,64,50,100,-7.26,1,12.0,8.0,-883.0,15:57:53.216814,192.168.0.112
104,2,1,0,48,"0,-2,178",0,0,4,0,0,2,65,68,68,50,100,-7.22,1,8.0,-1.0,-897.0,15:57:53.327104,192.168.0.112
108,2,1,0,48,"0,-2,178",0,0,4,0,0,2,65,68,70,60,100,-7.19,1,8.0,5.0,-894.0,15:57:53.369774,192.168.0.112
114,2,1,0,48,"0,-2,178",0,0,4,0,0,1,65,68,72,60,100,-7.18,1,21.0,-2.0,-960.0,15:57:53.658150,192.168.0.112
118,2,1,0,48,"0,-2,178",0,0,4,0,0,1,65,68,74,60,100,-7.11,1,-3.0,5.0,-976.0,15:57:53.658363,192.168.0.112
123,2,1,2,65,"0,-2,178",0,0,4,0,0,0,65,68,75,60,100,-7.12,1,17.0,2.0,-977.0,15:57:53.675728,192.168.0.112
128,2,1,2,65,"0,-2,178",0,0,4,0,0,0,65,68,76,60,100,-7.13,2,13.0,-3.0,-995.0,15:57:53.878093,192.168.0.112
134,2,1,2,65,"0,-2,178",0,0,4,0,0,0,65,68,77,60,100,-7.04,2,15.0,-7.0,-991.0,15:57:53.879714,192.168.0.112
139,2,1,2,65,"0,-2,178",0,0,4,0,0,0,65,68,78,60,100,-7.09,2,-1.0,0.0,-981.0,15:57:53.981668,192.168.0.112
144,2,0,2,73,"-1,-2,-179",0,0,4,0,0,0,65,68,79,70,100,-7.08,2,6.0,-6.0,-1000.0,15:57:54.083764,192.168.0.112
149,2,0,2,73,"-1,-2,-179",0,0,4,0,0,0,65,68,79,70,100,-7.03,2,0.0,8.0,-987.0,15:57:54.185835,192.168.0.112
154,2,0,2,73,"-1,-2,-179",0,0,4,0,0,0,65,68,80,70,100,-7.04,2,-2.0,5.0,-992.0,15:57:54.321150,192.168.0.112
159,2,1,3,76,"0,-2,-179",0,0,4,0,0,0,65,68,81,70,100,-7.0,2,-6.0,6.0,-984.0,15:57:54.389856,192.168.0.112
164,2,1,3,76,"0,-2,-179",0,0,4,0,0,0,65,68,82,70,100,-7.03,2,1.0,-1.0,-993.0,15:57:54.495985,192.168.0.112
169,2,1,3,76,"0,-2,-179",0,0,4,0,0,0,65,68,82,70,100,-6.99,2,6.0,-2.0,-985.0,15:57:54.615964,192.168.0.112
174,2,1,3,76,"0,-2,-179",0,0,4,0,0,0,65,68,83,70,100,-7.01,2,-1.0,0.0,-988.0,15:57:54.736014,192.168.0.112
179,2,0,4,79,"0,-2,-179",0,0,4,0,0,0,65,68,83,70,100,-7.02,3,12.0,1.0,-994.0,15:57:54.855725,192.168.0.112
184,2,0,4,79,"0,-2,-179",0,0,4,0,0,0,65,68,83,70,100,-6.98,3,-5.0,0.0,-984.0,15:57:54.975697,192.168.0.112
189,2,0,4,79,"0,-2,-179",0,0,4,0,0,0,65,68,83,70,100,-6.96,3,7.0,-7.0,-993.0,15:57:55.001815,192.168.0.112
194,2,0,4,79,"0,-2,-179",0,0,4,0,0,0,65,68,83,70,100,-6.98,3,4.0,-2.0,-987.0,15:57:55.104195,192.168.0.112
199,2,0,4,80,"0,-1,-178",0,0,4,0,0,0,65,68,83,70,100,-6.94,3,9.0,-9.0,-992.0,15:57:55.218789,192.168.0.112
204,2,0,4,80,"0,-1,-178",0,0,4,0,0,0,65,68,83,70,100,-6.9,3,0.0,6.0,-993.0,15:57:55.338288,192.168.0.112
209,2,0,4,80,"0,-1,-178",0,0,4,0,0,0,65,68,84,70,100,-6.93,3,20.0,-20.0,-989.0,15:57:55.458292,192.168.0.112
214,2,1,4,81,"0,-1,180",0,0,4,0,0,0,65,68,83,70,100,-6.9,3,8.0,0.0,-994.0,15:57:55.578437,192.168.0.112
219,2,1,4,81,"0,-1,180",0,0,4,0,0,0,65,68,83,70,100,-6.92,3,-3.0,10.0,-1004.0,15:57:55.697996,192.168.0.112
224,2,1,4,81,"0,-1,180",0,0,4,0,0,0,65,68,83,70,100,-6.84,3,8.0,0.0,-998.0,15:57:55.715774,192.168.0.112
229,2,1,4,81,"0,-1,180",0,0,4,0,0,0,65,68,84,70,100,-6.89,4,0.0,2.0,-996.0,15:57:55.820886,192.168.0.112
234,2,1,4,81,"0,-1,179",0,0,4,0,0,0,65,68,83,70,100,-6.89,4,-2.0,6.0,-996.0,15:57:55.938183,192.168.0.112
239,2,1,4,81,"0,-1,179",0,0,4,0,0,0,65,68,83,70,100,-6.9,4,2.0,1.0,-1007.0,15:57:56.058156,192.168.0.112
244,2,1,4,81,"0,-1,179",0,0,4,0,0,0,65,68,83,70,100,-6.9,4,9.0,-3.0,-999.0,15:57:56.177933,192.168.0.112
249,2,1,4,81,"0,-1,179",0,0,4,0,0,0,65,68,83,70,100,-6.9,4,3.0,0.0,-995.0,15:57:56.298073,192.168.0.112
254,2,2,5,81,"1,-2,177",0,0,4,0,0,0,65,68,83,70,100,-6.9,4,1.0,4.0,-1000.0,15:57:56.417996,192.168.0.112
259,2,2,5,81,"1,-2,177",0,0,4,0,0,0,65,68,83,70,100,-6.92,4,2.0,0.0,-996.0,15:57:56.429765,192.168.0.112
264,2,2,5,81,"1,-2,177",0,0,4,0,0,0,65,68,82,70,100,-6.88,4,5.0,0.0,-1001.0,15:57:56.539500,192.168.0.112
269,2,2,3,81,"1,-2,179",0,0,4,0,0,0,65,68,83,70,100,-6.89,4,-7.0,3.0,-1003.0,15:57:56.658265,192.168.0.112
