,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
0,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,67,70,10,0,87,-53.74,0,-12.0,-15.0,-1000.0,14:13:44.085710,192.168.0.111
5,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,67,70,10,0,87,-53.8,0,-11.0,-16.0,-1000.0,14:13:44.187833,192.168.0.111
11,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,67,70,10,0,87,-53.75,0,-11.0,-16.0,-999.0,14:13:44.289589,192.168.0.111
16,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,67,70,10,0,87,-53.74,0,-12.0,-13.0,-1000.0,14:13:44.391852,192.168.0.111
21,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,67,70,10,0,87,-53.74,0,-11.0,-15.0,-1000.0,14:13:44.493979,192.168.0.111
27,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,67,70,10,0,87,-53.74,0,-14.0,-19.0,-998.0,14:13:44.596010,192.168.0.111
32,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,68,71,10,0,87,-53.74,0,-24.0,-5.0,-1006.0,14:13:44.697904,192.168.0.111
37,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,0,68,71,10,0,87,-53.74,0,5.0,5.0,-1077.0,14:13:44.799794,192.168.0.111
42,-2,-200,-200,-200,"0,0,0",-1,0,0,0,0,1,68,71,10,0,87,-53.74,0,13.0,3.0,-1228.0,14:13:44.901710,192.168.0.111
47,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,4,68,71,10,0,87,-53.74,0,34.0,22.0,-1368.0,14:13:45.004083,192.168.0.111
52,-2,-200,-200,-200,"0,0,0",1,0,0,0,0,7,68,71,12,10,87,-53.74,0,4.0,3.0,-1167.0,14:13:45.105966,192.168.0.111
57,-2,-200,-200,-200,"0,0,0",1,0,0,0,0,8,68,71,21,20,87,-53.39,0,-3.0,-2.0,-1047.0,14:13:45.207689,192.168.0.111
62,-2,-200,-200,-200,"0,0,0",1,0,0,0,0,8,68,71,30,30,87,-53.41,0,-2.0,0.0,-979.0,14:13:45.309593,192.168.0.111
66,-2,-200,-200,-200,"0,0,0",0,0,0,0,0,8,68,71,39,30,87,-53.29,1,1.0,2.0,-925.0,14:13:45.411834,192.168.0.111
