Unnamed: 0,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address,global_x,global_y
967,6,26,-4,44,"1,-8,178",0,0,-1,0,0,0,74,76,10,0,84,-53.86,18,102.0,-88.0,-971.0,14:14:03.525948,192.168.0.112,226.0,146.0
972,6,26,-4,44,"1,-8,178",0,0,-1,0,0,0,74,76,10,0,84,-53.86,18,18.0,-3.0,-994.0,14:14:03.637331,192.168.0.112,226.0,146.0
978,6,26,-4,44,"1,-8,178",0,0,-1,0,0,0,74,76,10,0,84,-53.7,18,8.0,2.0,-996.0,14:14:03.729360,192.168.0.112,226.0,146.0
983,6,26,-4,44,"1,-8,178",0,0,-1,0,0,0,75,76,10,0,84,-53.67,18,8.0,1.0,-997.0,14:14:03.831574,192.168.0.112,226.0,146.0
988,6,26,-4,44,"1,-8,178",0,0,-1,0,0,0,75,76,10,0,84,-53.61,18,0.0,8.0,-995.0,14:14:03.933599,192.168.0.112,226.0,146.0
993,6,26,-4,44,"1,-8,178",0,0,-1,0,0,-1,75,76,10,0,84,-53.57,18,14.0,-1.0,-995.0,14:14:04.035388,192.168.0.112,226.0,146.0
998,6,26,-4,44,"1,-8,178",0,0,-1,1,0,-1,75,76,10,0,84,-53.54,18,-10.0,15.0,-996.0,14:14:04.137581,192.168.0.112,226.0,146.0
1003,6,26,-4,44,"1,-8,178",0,0,-1,1,0,-1,75,76,10,0,84,-53.52,18,3.0,6.0,-995.0,14:14:04.239683,192.168.0.112,226.0,146.0
1008,6,26,-4,44,"1,-8,178",0,0,-1,1,0,-1,75,76,10,0,84,-53.49,18,1.0,9.0,-994.0,14:14:04.341384,192.168.0.112,226.0,146.0
1013,6,26,-4,44,"1,-8,178",0,0,-1,1,0,-1,75,76,10,0,84,-53.43,18,3.0,3.0,-995.0,14:14:04.443550,192.168.0.112,226.0,146.0
1018,-2,-200,-200,-200,"-1,-1,-1",0,0,-1,1,0,-1,75,76,10,0,84,-53.48,18,0.0,9.0,-996.0,14:14:04.545446,192.168.0.112,,
