,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
1,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,65,70,10,0,100,-8.98,0,1.0,-3.0,-999.0,15:57:51.287364,192.168.0.113
7,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,65,70,10,0,100,-9.0,0,0.0,-3.0,-1000.0,15:57:51.526297,192.168.0.113
12,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,65,70,10,0,100,-9.0,0,0.0,-3.0,-1001.0,15:57:51.526601,192.168.0.113
17,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,65,70,10,0,100,-9.0,0,0.0,-1.0,-998.0,15:57:51.566352,192.168.0.113
23,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,65,70,10,0,100,-8.97,0,0.0,-4.0,-997.0,15:57:51.668369,192.168.0.113
28,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,65,70,10,0,100,-9.0,0,1.0,-4.0,-1000.0,15:57:51.770485,192.168.0.113
33,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,65,70,10,0,100,-9.0,0,-3.0,1.0,-999.0,15:57:51.887196,192.168.0.113
38,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,65,70,10,0,100,-9.0,0,10.0,-14.0,-1006.0,15:57:52.007002,192.168.0.113
43,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,65,70,10,0,100,-9.0,0,-19.0,3.0,-982.0,15:57:52.246057,192.168.0.113
48,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,65,70,10,0,100,-9.0,0,-7.0,18.0,-1077.0,15:57:52.246271,192.168.0.113
53,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,1,65,69,10,0,100,-9.0,0,2.0,-6.0,-1230.0,15:57:52.280323,192.168.0.113
55,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,4,65,69,10,0,100,-9.0,0,23.0,-20.0,-1335.0,15:57:52.368579,192.168.0.113
60,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,7,65,69,10,0,100,-8.95,0,-4.0,28.0,-1165.0,15:57:52.486940,192.168.0.113
65,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,7,65,69,16,10,100,-8.59,0,5.0,7.0,-1035.0,15:57:52.535485,192.168.0.113
70,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,7,65,69,26,10,100,-8.53,0,13.0,12.0,-1001.0,15:57:52.637420,192.168.0.113
76,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,7,65,69,34,20,100,-8.37,1,5.0,11.0,-963.0,15:57:52.739436,192.168.0.113
81,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,7,65,69,43,30,100,-8.32,1,-7.0,16.0,-929.0,15:57:52.963613,192.168.0.113
86,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,6,65,69,53,30,100,-8.24,1,24.0,9.0,-898.0,15:57:52.963838,192.168.0.113
91,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,4,65,69,59,40,100,-8.25,1,8.0,24.0,-901.0,15:57:53.088024,192.168.0.113
96,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,3,65,69,65,40,100,-8.13,1,-10.0,18.0,-914.0,15:57:53.204235,192.168.0.113
101,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,2,66,69,70,50,100,-8.05,1,2.0,2.0,-924.0,15:57:53.249341,192.168.0.113
106,3,2,0,49,"-3,1,-178",0,0,0,0,0,2,66,69,74,50,100,-8.06,1,-11.0,19.0,-926.0,15:57:53.351429,192.168.0.113
111,3,2,0,49,"-3,1,-178",0,0,0,0,0,1,66,69,76,50,100,-8.06,1,5.0,-22.0,-946.0,15:57:53.453248,192.168.0.113
