,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
4,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,69,70,10,0,82,-2.14,0,-3.0,-3.0,-1001.0,13:59:28.237272,192.168.0.114
9,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,69,70,10,0,82,-2.07,0,-2.0,-4.0,-1001.0,13:59:28.339185,192.168.0.114
14,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,69,70,10,0,82,-2.07,0,1.0,-8.0,-998.0,13:59:28.441320,192.168.0.114
19,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,69,71,10,0,82,-2.07,0,-3.0,2.0,-993.0,13:59:28.543217,192.168.0.114
20,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,69,71,10,0,82,-2.07,0,-37.0,3.0,-1003.0,13:59:28.593991,192.168.0.114
25,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,69,71,10,0,82,-2.07,0,-17.0,9.0,-1003.0,13:59:28.696135,192.168.0.114
30,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,69,71,10,0,82,-2.07,0,-20.0,-7.0,-1134.0,13:59:28.798022,192.168.0.114
35,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,1,69,71,10,0,82,-2.07,0,-49.0,-47.0,-1388.0,13:59:28.899952,192.168.0.114
40,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,4,69,71,10,0,82,-2.07,0,-63.0,-55.0,-1239.0,13:59:29.002109,192.168.0.114
45,-1,-100,-100,-100,"0,0,0",-2,1,0,0,1,6,69,71,12,0,82,-2.07,0,-51.0,-69.0,-1091.0,13:59:29.103914,192.168.0.114
50,-1,-100,-100,-100,"0,0,0",-2,3,0,0,1,7,69,71,20,10,82,-1.88,0,-97.0,-5.0,-1048.0,13:59:29.206137,192.168.0.114
56,-1,-100,-100,-100,"0,0,0",-2,4,0,1,0,7,69,71,29,20,82,-1.73,0,-71.0,-10.0,-959.0,13:59:29.307904,192.168.0.114
61,-1,-100,-100,-100,"0,0,0",-3,2,0,1,0,7,69,71,37,20,82,-1.56,1,-69.0,6.0,-882.0,13:59:29.409752,192.168.0.114
66,-1,-100,-100,-100,"0,0,0",-3,1,0,1,0,6,69,70,42,30,82,-1.61,1,-108.0,-13.0,-911.0,13:59:29.512015,192.168.0.114
71,-1,-100,-100,-100,"0,0,0",-5,0,0,1,0,5,69,70,49,40,82,-1.57,1,-74.0,-34.0,-922.0,13:59:29.613945,192.168.0.114
77,-1,-100,-100,-100,"0,0,0",-5,0,0,1,0,4,69,70,55,40,82,-1.54,1,-78.0,-32.0,-917.0,13:59:29.715925,192.168.0.114
82,-1,-100,-100,-100,"0,0,0",-6,0,0,1,0,4,69,70,60,40,82,-1.41,1,-116.0,0.0,-900.0,13:59:29.817944,192.168.0.114
87,-1,-100,-100,-100,"0,0,0",-6,0,0,1,0,2,69,70,63,50,82,-1.48,1,-120.0,-3.0,-953.0,13:59:29.919841,192.168.0.114
93,-1,-100,-100,-100,"0,0,0",-7,1,0,1,0,2,69,70,67,50,82,-1.62,1,-117.0,15.0,-973.0,13:59:30.021768,192.168.0.114
99,-1,-100,-100,-100,"0,0,0",-7,0,0,1,0,1,69,70,70,50,82,-1.45,1,-125.0,-23.0,-934.0,13:59:30.123739,192.168.0.114
104,-1,-100,-100,-100,"0,0,0",-8,0,0,1,0,1,69,70,72,50,82,-1.42,1,-68.0,-1.0,-989.0,13:59:30.225876,192.168.0.114
109,-1,-100,-100,-100,"0,0,0",-8,0,0,0,0,1,69,70,73,50,82,-1.38,1,-37.0,-40.0,-997.0,13:59:30.327748,192.168.0.114
114,-1,-100,-100,-100,"0,0,0",-6,0,0,0,0,1,69,70,74,60,82,-1.45,2,-41.0,-23.0,-931.0,13:59:30.429931,192.168.0.114
119,-1,-100,-100,-100,"0,0,0",-5,2,0,0,0,0,69,71,76,60,82,-1.41,2,-70.0,14.0,-987.0,13:59:30.531842,192.168.0.114
124,-1,-100,-100,-100,"0,0,0",-5,2,0,0,0,0,69,71,77,60,82,-1.45,2,-61.0,-19.0,-1018.0,13:59:30.633902,192.168.0.114
129,-1,-100,-100,-100,"0,0,0",-3,0,0,0,0,1,69,71,78,60,81,-1.23,2,-32.0,-55.0,-957.0,13:59:30.735810,192.168.0.114
134,-1,-100,-100,-100,"0,0,0",-2,0,0,-1,0,0,69,71,79,60,81,-1.23,2,-14.0,1.0,-976.0,13:59:30.837822,192.168.0.114
139,-1,-100,-100,-100,"0,0,0",-2,2,0,-1,0,0,69,71,81,60,81,-1.16,2,-53.0,-2.0,-967.0,13:59:30.939810,192.168.0.114
144,-1,-100,-100,-100,"0,0,0",-2,2,0,-1,0,0,69,71,82,60,81,-1.33,2,-31.0,-50.0,-975.0,13:59:31.041870,192.168.0.114
149,-1,-100,-100,-100,"0,0,0",-1,0,0,-1,0,0,69,71,82,60,81,-1.27,2,-27.0,-60.0,-1001.0,13:59:31.148870,192.168.0.114
154,-1,-100,-100,-100,"0,0,0",-1,0,0,-1,0,0,69,71,82,60,81,-1.28,2,-50.0,-34.0,-997.0,13:59:31.245784,192.168.0.114
155,-1,-100,-100,-100,"0,0,0",0,1,0,-1,0,0,69,71,83,60,81,-1.32,2,-59.0,-16.0,-1011.0,13:59:31.298373,192.168.0.114
