,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
3,-1,-100,-100,-100,"0,0,0",0,0,-4,0,0,0,72,74,10,0,78,-2.07,0,-6.0,-4.0,-1003.0,14:02:06.619243,192.168.0.114
9,-1,-100,-100,-100,"0,0,0",0,0,-4,0,0,0,72,74,10,0,78,-2.08,0,-6.0,-4.0,-1000.0,14:02:06.721104,192.168.0.114
14,-1,-100,-100,-100,"0,0,0",0,0,-4,0,0,0,72,74,10,0,78,-2.05,0,-6.0,-4.0,-1000.0,14:02:06.823351,192.168.0.114
19,-1,-100,-100,-100,"0,0,0",0,0,-4,0,0,0,72,74,10,0,78,-2.09,0,-8.0,-1.0,-1001.0,14:02:06.925200,192.168.0.114
24,-1,-100,-100,-100,"0,0,0",0,0,-4,0,0,0,72,74,10,0,78,-2.09,0,-1.0,-1.0,-1000.0,14:02:07.027231,192.168.0.114
29,-1,-100,-100,-100,"0,0,0",0,0,-4,0,0,0,72,74,10,0,78,-2.09,0,-9.0,7.0,-1004.0,14:02:07.129139,192.168.0.114
32,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,72,74,10,0,78,-2.09,0,-3.0,-50.0,-998.0,14:02:07.180357,192.168.0.114
37,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,0,72,74,10,0,78,-2.09,0,11.0,-27.0,-1006.0,14:02:07.281897,192.168.0.114
42,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,1,72,74,10,0,78,-2.09,0,0.0,-15.0,-935.0,14:02:07.384248,192.168.0.114
47,-1,-100,-100,-100,"0,0,0",0,0,-3,0,0,4,72,74,10,0,78,-2.09,0,-61.0,-26.0,-1253.0,14:02:07.488555,192.168.0.114
52,-1,-100,-100,-100,"0,0,0",0,-1,-3,0,0,6,72,74,13,0,78,-1.94,0,-61.0,-89.0,-1104.0,14:02:07.587964,192.168.0.114
57,-1,-100,-100,-100,"0,0,0",-2,0,-3,1,0,7,72,74,21,10,78,-1.56,0,-51.0,-30.0,-984.0,14:02:07.690149,192.168.0.114
62,-1,-100,-100,-100,"0,0,0",-3,2,-3,1,1,7,72,74,29,20,78,-1.68,0,-84.0,-50.0,-914.0,14:02:07.793398,192.168.0.114
67,-1,-100,-100,-100,"0,0,0",-3,3,-3,1,1,7,72,74,37,20,78,-1.6,1,-69.0,-22.0,-929.0,14:02:07.894190,192.168.0.114
72,-1,-100,-100,-100,"0,0,0",-4,3,-3,1,0,6,73,74,42,30,78,-1.56,1,-80.0,5.0,-948.0,14:02:07.996147,192.168.0.114
77,-1,-100,-100,-100,"0,0,0",-5,2,-3,1,0,5,73,74,50,30,78,-1.33,1,-66.0,-57.0,-944.0,14:02:08.097993,192.168.0.114
82,-1,-100,-100,-100,"0,0,0",-5,1,-3,1,0,5,73,74,57,40,78,-1.32,1,-78.0,-94.0,-882.0,14:02:08.199968,192.168.0.114
87,-1,-100,-100,-100,"0,0,0",-6,1,-3,1,0,4,73,74,62,40,78,-1.48,1,-92.0,-19.0,-904.0,14:02:08.302126,192.168.0.114
93,-1,-100,-100,-100,"0,0,0",-6,4,-3,1,0,3,73,74,66,50,78,-1.41,1,-72.0,8.0,-915.0,14:02:08.404290,192.168.0.114
98,-1,-100,-100,-100,"0,0,0",-6,3,-3,1,0,2,73,74,69,50,78,-1.41,1,-49.0,3.0,-951.0,14:02:08.506134,192.168.0.114
103,-1,-100,-100,-100,"0,0,0",-6,1,-3,0,0,1,73,74,73,50,78,-1.49,1,-77.0,-15.0,-891.0,14:02:08.608063,192.168.0.114
108,-1,-100,-100,-100,"0,0,0",-5,0,-2,0,0,1,73,74,75,50,78,-1.24,1,-86.0,-4.0,-929.0,14:02:08.709998,192.168.0.114
113,-1,-100,-100,-100,"0,0,0",-4,0,-2,0,0,0,73,74,77,50,78,-1.34,1,-35.0,-40.0,-983.0,14:02:08.812064,192.168.0.114
118,-1,-100,-100,-100,"0,0,0",-4,1,-2,0,0,0,73,74,78,60,78,-1.21,2,-51.0,-11.0,-1020.0,14:02:08.914049,192.168.0.114
123,-1,-100,-100,-100,"0,0,0",-4,2,-2,0,0,0,73,75,80,60,78,-1.3,2,-73.0,30.0,-952.0,14:02:09.016151,192.168.0.114
128,-1,-100,-100,-100,"0,0,0",-3,0,-2,0,0,0,73,75,81,60,78,-1.24,2,-58.0,17.0,-988.0,14:02:09.118264,192.168.0.114
133,-1,-100,-100,-100,"0,0,0",-3,0,-3,0,0,0,73,75,82,60,78,-1.21,2,-72.0,12.0,-1010.0,14:02:09.219867,192.168.0.114
139,-1,-100,-100,-100,"0,0,0",-3,-1,-3,0,0,0,73,75,83,60,78,-1.18,2,-80.0,15.0,-966.0,14:02:09.322134,192.168.0.114
144,-1,-100,-100,-100,"0,0,0",-4,0,-3,0,0,0,73,75,84,60,78,-1.28,2,-94.0,27.0,-991.0,14:02:09.430314,192.168.0.114
149,-1,-100,-100,-100,"0,0,0",-4,-1,-3,0,0,0,73,75,85,60,78,-1.19,2,-58.0,-42.0,-966.0,14:02:09.528630,192.168.0.114
154,-1,-100,-100,-100,"0,0,0",-4,-1,-3,0,0,0,73,75,86,60,78,-1.23,2,-40.0,-30.0,-985.0,14:02:09.627868,192.168.0.114
