,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
0,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,66,10,0,78,-1.4,0,-1.0,-7.0,-999.0,13:59:28.208598,192.168.0.112
5,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,66,10,0,78,-1.4,0,0.0,-9.0,-1000.0,13:59:28.310071,192.168.0.112
10,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,66,10,0,78,-1.41,0,-3.0,-4.0,-1004.0,13:59:28.412184,192.168.0.112
15,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,66,10,0,78,-1.41,0,-2.0,0.0,-996.0,13:59:28.515070,192.168.0.112
21,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,66,10,0,78,-1.41,0,-1.0,-9.0,-1003.0,13:59:28.616194,192.168.0.112
26,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,66,10,0,78,-1.41,0,9.0,15.0,-1005.0,13:59:28.718093,192.168.0.112
31,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,66,10,0,78,-1.41,0,8.0,-3.0,-1090.0,13:59:28.819992,192.168.0.112
36,-1,-100,-100,-100,"0,0,0",0,1,1,0,0,0,64,66,10,0,78,-1.41,0,-15.0,9.0,-1247.0,13:59:28.922119,192.168.0.112
41,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,3,64,66,10,0,78,-1.41,0,-19.0,2.0,-1352.0,13:59:29.024355,192.168.0.112
46,-1,-100,-100,-100,"0,0,0",0,-1,1,0,0,6,64,66,14,0,78,-1.28,0,-49.0,7.0,-1100.0,13:59:29.126153,192.168.0.112
51,-1,-100,-100,-100,"0,0,0",0,-1,1,0,0,7,64,66,23,10,78,-1.0,0,-27.0,-17.0,-1062.0,13:59:29.228060,192.168.0.112
57,-1,-100,-100,-100,"0,0,0",-1,-1,1,0,0,8,64,66,31,20,78,-0.93,0,8.0,-5.0,-991.0,13:59:29.330235,192.168.0.112
62,-1,-100,-100,-100,"0,0,0",-1,1,0,0,0,8,64,66,39,20,78,-0.97,1,9.0,-5.0,-941.0,13:59:29.432172,192.168.0.112
67,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,7,64,66,48,30,78,-0.88,1,10.0,0.0,-895.0,13:59:29.535306,192.168.0.112
72,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,6,64,66,54,40,78,-0.92,1,-20.0,-10.0,-874.0,13:59:29.635949,192.168.0.112
