,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
5,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,70,6553,0,92,-2.92,0,6.0,-6.0,-999.0,13:47:05.060285,192.168.0.111
10,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,70,6553,0,92,-2.9,0,6.0,-6.0,-997.0,13:47:05.166405,192.168.0.111
15,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,70,6553,0,92,-2.91,0,8.0,-4.0,-1001.0,13:47:05.264918,192.168.0.111
20,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,70,6553,0,92,-2.91,0,5.0,-4.0,-1000.0,13:47:05.366780,192.168.0.111
25,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,70,6553,0,92,-2.91,0,11.0,-6.0,-998.0,13:47:05.468665,192.168.0.111
30,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,70,6553,0,92,-2.91,0,16.0,-28.0,-998.0,13:47:05.570640,192.168.0.111
33,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,70,6553,0,92,-2.91,0,7.0,-5.0,-1102.0,13:47:05.621679,192.168.0.111
37,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,2,67,70,10,0,92,-2.91,0,16.0,6.0,-1260.0,13:47:05.723830,192.168.0.111
42,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,5,67,70,10,0,92,-2.91,0,18.0,-18.0,-1306.0,13:47:05.825896,192.168.0.111
47,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,7,68,71,13,10,92,-2.87,0,-27.0,-6.0,-1120.0,13:47:05.927791,192.168.0.111
54,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,8,68,71,21,10,92,-2.6,0,-14.0,11.0,-1007.0,13:47:06.029740,192.168.0.111
59,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,8,68,71,31,20,92,-2.49,0,-24.0,13.0,-963.0,13:47:06.131722,192.168.0.111
64,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,8,68,71,40,30,92,-2.52,1,-2.0,-1.0,-928.0,13:47:06.237959,192.168.0.111
69,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,7,68,71,48,40,92,-2.29,1,-3.0,4.0,-889.0,13:47:06.335845,192.168.0.111
75,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,6,68,71,54,50,92,-2.25,1,-7.0,1.0,-864.0,13:47:06.437579,192.168.0.111
80,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,4,68,71,60,50,92,-2.18,1,-13.0,0.0,-888.0,13:47:06.539849,192.168.0.111
85,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,3,68,71,63,60,92,-2.17,1,-5.0,-10.0,-886.0,13:47:06.641700,192.168.0.111
90,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,2,68,71,66,60,92,-2.13,1,-3.0,-9.0,-913.0,13:47:06.743797,192.168.0.111
95,3,0,0,55,"0,1,-179",0,0,0,0,0,2,68,71,68,60,92,-2.11,1,-12.0,-3.0,-946.0,13:47:06.845965,192.168.0.111
100,3,0,0,55,"0,1,-179",0,0,0,0,0,1,68,72,71,60,92,-2.05,1,9.0,-10.0,-943.0,13:47:06.951456,192.168.0.111
105,3,0,0,55,"0,1,-179",0,0,0,0,0,1,68,72,72,70,92,-2.04,1,-14.0,0.0,-966.0,13:47:07.050105,192.168.0.111
110,3,0,0,55,"0,1,-179",0,0,0,0,0,0,68,72,73,70,92,-2.02,1,-8.0,0.0,-987.0,13:47:07.151493,192.168.0.111
115,3,-1,-1,70,"0,1,-178",0,0,0,0,0,0,68,72,73,70,92,-2.06,2,7.0,0.0,-981.0,13:47:07.254006,192.168.0.111
120,3,-1,-1,70,"0,1,-178",0,0,0,0,0,0,68,72,74,70,92,-2.03,2,0.0,-7.0,-1004.0,13:47:07.355793,192.168.0.111
125,3,-1,-1,70,"0,1,-178",0,0,0,0,0,0,68,72,75,70,92,-2.07,2,-9.0,-7.0,-1000.0,13:47:07.457783,192.168.0.111
130,3,-1,-1,70,"0,1,-178",0,1,0,0,0,0,68,72,75,70,92,-2.03,2,-25.0,1.0,-1000.0,13:47:07.559261,192.168.0.111
135,3,-1,0,75,"0,1,-177",0,0,0,0,0,0,68,72,76,70,92,-1.99,2,8.0,-20.0,-990.0,13:47:07.666221,192.168.0.111
140,3,-1,0,75,"0,1,-177",0,0,0,0,0,0,68,72,76,70,92,-1.95,2,10.0,-10.0,-1010.0,13:47:07.763806,192.168.0.111
145,3,-1,0,75,"0,1,-177",0,0,0,0,0,0,68,72,77,70,92,-1.95,2,15.0,-16.0,-1007.0,13:47:07.865789,192.168.0.111
150,3,-2,0,77,"-2,1,-176",0,0,0,0,0,0,68,71,77,70,92,-2.01,2,9.0,-17.0,-989.0,13:47:07.967820,192.168.0.111
155,3,-2,0,77,"-2,1,-176",0,1,0,0,0,0,68,71,77,70,92,-1.98,2,4.0,-10.0,-992.0,13:47:08.069780,192.168.0.111
160,3,-2,0,77,"-2,1,-176",0,1,0,0,0,0,68,71,78,70,92,-2.05,2,-1.0,-17.0,-987.0,13:47:08.171743,192.168.0.111
161,3,-2,0,77,"-2,1,-176",0,1,0,0,0,0,68,71,78,70,92,-1.97,3,-18.0,0.0,-983.0,13:47:08.222408,192.168.0.111
166,3,-2,-1,79,"-2,1,-173",0,1,0,0,0,0,68,71,78,70,92,-1.92,3,7.0,-24.0,-993.0,13:47:08.324513,192.168.0.111
172,3,-2,-1,79,"-2,1,-173",0,1,0,0,0,0,68,71,79,70,92,-1.99,3,-5.0,-9.0,-987.0,13:47:08.427671,192.168.0.111
177,3,-2,-1,79,"-2,1,-173",0,1,0,0,0,0,68,71,79,70,92,-1.96,3,12.0,-21.0,-1002.0,13:47:08.528493,192.168.0.111
184,3,-2,-1,79,"-2,1,-173",0,1,0,0,0,0,68,71,79,70,92,-1.89,3,-12.0,-5.0,-983.0,13:47:08.630652,192.168.0.111
189,3,-1,-1,81,"-2,1,-173",0,1,0,0,0,0,68,71,80,70,92,-1.89,3,-11.0,-8.0,-997.0,13:47:08.732577,192.168.0.111
194,3,-1,-1,81,"-2,1,-173",0,1,0,0,0,0,68,71,80,70,92,-1.95,3,-7.0,9.0,-978.0,13:47:08.834670,192.168.0.111
200,3,-1,-1,81,"-2,1,-173",0,1,0,0,0,0,67,72,80,70,92,-1.93,3,-1.0,-9.0,-996.0,13:47:08.936561,192.168.0.111
205,3,-1,-1,81,"-2,1,-173",0,1,0,0,0,0,67,72,80,80,92,-1.96,3,4.0,-3.0,-992.0,13:47:09.038592,192.168.0.111
210,3,-1,0,82,"-3,1,-174",0,1,0,0,0,0,67,72,80,80,92,-1.85,3,-5.0,-8.0,-995.0,13:47:09.140753,192.168.0.111
215,3,-1,0,82,"-3,1,-174",0,0,0,0,0,0,67,72,80,80,92,-1.9,4,-1.0,6.0,-998.0,13:47:09.242463,192.168.0.111
220,3,-1,0,82,"-3,1,-174",0,0,0,0,0,0,67,72,80,80,92,-1.93,4,-4.0,6.0,-1001.0,13:47:09.344516,192.168.0.111
225,3,0,1,82,"-3,1,-174",0,0,0,0,0,0,67,72,80,80,92,-1.86,4,0.0,6.0,-968.0,13:47:09.446478,192.168.0.111
230,3,0,1,82,"-3,1,-174",0,0,0,0,0,0,67,72,80,80,92,-1.9,4,-10.0,2.0,-1003.0,13:47:09.548418,192.168.0.111
235,3,0,1,82,"-3,1,-174",0,0,0,0,0,0,67,72,79,80,92,-1.91,4,-8.0,5.0,-991.0,13:47:09.649974,192.168.0.111
