,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
0,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,60,62,10,0,100,-14.92,0,-5.0,-7.0,-1004.0,11:42:49.826298,192.168.0.114
5,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,62,10,0,100,-14.91,0,-4.0,-6.0,-998.0,11:42:49.926223,192.168.0.114
10,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,62,10,0,100,-14.93,0,-6.0,-3.0,-1001.0,11:42:50.028291,192.168.0.114
15,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,62,10,0,100,-14.93,0,2.0,-8.0,-995.0,11:42:50.130783,192.168.0.114
20,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,62,10,0,100,-14.93,0,8.0,5.0,-994.0,11:42:50.232208,192.168.0.114
25,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,62,10,0,100,-14.93,0,10.0,-26.0,-1046.0,11:42:50.334359,192.168.0.114
30,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,62,10,0,100,-14.93,0,-8.0,-16.0,-1212.0,11:42:50.435968,192.168.0.114
36,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,1,61,62,10,0,100,-14.93,0,-18.0,-40.0,-1420.0,11:42:50.538646,192.168.0.114
42,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,4,61,62,10,0,100,-14.93,0,-52.0,-30.0,-1225.0,11:42:50.640354,192.168.0.114
47,-1,-100,-100,-100,"0,0,0",-1,1,0,0,0,7,61,62,13,0,100,-14.82,0,-58.0,-54.0,-1078.0,11:42:50.742402,192.168.0.114
52,-1,-100,-100,-100,"0,0,0",-1,1,0,0,0,8,61,62,21,10,100,-14.48,0,-97.0,-43.0,-1001.0,11:42:50.844456,192.168.0.114
57,-1,-100,-100,-100,"0,0,0",-2,2,0,1,0,8,61,62,29,20,100,-14.49,0,-102.0,-20.0,-936.0,11:42:50.946255,192.168.0.114
62,-1,-100,-100,-100,"0,0,0",-5,2,0,1,0,7,61,62,37,30,100,-14.48,1,-56.0,0.0,-931.0,11:42:51.048239,192.168.0.114
67,-1,-100,-100,-100,"0,0,0",-5,3,0,1,0,6,61,62,45,30,100,-14.32,1,-60.0,36.0,-878.0,11:42:51.150195,192.168.0.114
72,-1,-100,-100,-100,"0,0,0",-5,1,0,1,0,5,61,62,51,40,100,-14.37,1,-58.0,-7.0,-926.0,11:42:51.252273,192.168.0.114
77,-1,-100,-100,-100,"0,0,0",-5,-1,0,1,0,4,61,62,57,40,100,-14.38,1,-67.0,12.0,-934.0,11:42:51.354313,192.168.0.114
83,-1,-100,-100,-100,"0,0,0",-4,0,1,1,0,3,61,62,62,50,100,-14.31,1,-59.0,39.0,-899.0,11:42:51.456186,192.168.0.114
88,-1,-100,-100,-100,"0,0,0",-4,0,0,0,-1,2,61,62,65,50,100,-14.27,1,-79.0,16.0,-964.0,11:42:51.559255,192.168.0.114
93,-1,-100,-100,-100,"0,0,0",-5,-1,0,0,-1,2,61,62,68,50,100,-14.26,1,-71.0,12.0,-957.0,11:42:51.660255,192.168.0.114
99,-1,-100,-100,-100,"0,0,0",-5,-2,0,0,0,1,61,62,70,60,100,-14.22,1,-78.0,-23.0,-1015.0,11:42:51.762165,192.168.0.114
104,-1,-100,-100,-100,"0,0,0",-5,-1,0,0,0,1,61,62,73,60,100,-14.25,1,-73.0,16.0,-950.0,11:42:51.864240,192.168.0.114
109,-1,-100,-100,-100,"0,0,0",-5,0,0,0,0,1,60,63,75,60,100,-14.13,1,-92.0,64.0,-918.0,11:42:51.966103,192.168.0.114
114,-1,-100,-100,-100,"0,0,0",-4,0,0,0,0,1,60,63,77,60,100,-14.29,2,-89.0,34.0,-968.0,11:42:52.068017,192.168.0.114
119,-1,-100,-100,-100,"0,0,0",-5,-2,0,0,0,0,60,63,79,60,100,-14.34,2,-97.0,17.0,-1013.0,11:42:52.170948,192.168.0.114
124,-1,-100,-100,-100,"0,0,0",-5,-2,0,0,0,0,60,63,80,60,100,-14.2,2,-84.0,-6.0,-990.0,11:42:52.282452,192.168.0.114
129,-1,-100,-100,-100,"0,0,0",-5,-2,0,0,0,0,60,63,81,70,100,-14.01,2,-49.0,-1.0,-939.0,11:42:52.374002,192.168.0.114
130,-1,-100,-100,-100,"0,0,0",-5,0,0,0,0,0,60,63,82,70,100,-14.14,2,-55.0,5.0,-1011.0,11:42:52.427491,192.168.0.114
135,-1,-100,-100,-100,"0,0,0",-5,0,0,0,0,0,60,63,83,70,100,-14.05,2,-55.0,-2.0,-1011.0,11:42:52.530053,192.168.0.114
140,-1,-100,-100,-100,"0,0,0",-4,-1,0,0,0,0,60,63,84,70,100,-14.09,2,-61.0,-4.0,-959.0,11:42:52.629045,192.168.0.114
145,-1,-100,-100,-100,"0,0,0",-4,0,0,0,0,0,60,63,84,70,100,-14.06,2,-50.0,-4.0,-1009.0,11:42:52.731407,192.168.0.114
150,-1,-100,-100,-100,"0,0,0",-4,0,0,0,0,0,60,63,85,70,100,-14.18,2,-64.0,-10.0,-1007.0,11:42:52.832892,192.168.0.114
155,-1,-100,-100,-100,"0,0,0",-4,0,0,0,0,0,60,63,85,70,100,-14.27,2,-85.0,7.0,-973.0,11:42:52.935133,192.168.0.114
160,-1,-100,-100,-100,"0,0,0",-4,0,0,0,0,0,60,63,85,70,100,-14.06,3,-66.0,-4.0,-964.0,11:42:53.037074,192.168.0.114
167,-1,-100,-100,-100,"0,0,0",-4,0,0,0,0,0,60,63,86,70,100,-14.04,3,-41.0,-2.0,-977.0,11:42:53.138785,192.168.0.114
