,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
0,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,67,10,0,88,-58.39,0,0.0,-11.0,-1000.0,11:41:23.116111,192.168.0.113
5,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,67,10,0,88,-58.36,0,1.0,-12.0,-999.0,11:41:23.217159,192.168.0.113
11,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,67,10,0,88,-58.34,0,2.0,-12.0,-999.0,11:41:23.319557,192.168.0.113
16,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,67,10,0,88,-58.36,0,0.0,-16.0,-1000.0,11:41:23.421428,192.168.0.113
21,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,67,10,0,88,-58.36,0,10.0,-14.0,-997.0,11:41:23.523664,192.168.0.113
26,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,67,10,0,88,-58.36,0,-3.0,4.0,-974.0,11:41:23.626020,192.168.0.113
31,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,67,10,0,88,-58.36,0,51.0,-4.0,-1017.0,11:41:23.727548,192.168.0.113
37,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,67,10,0,88,-58.36,0,49.0,-11.0,-1142.0,11:41:23.829491,192.168.0.113
43,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,1,64,67,10,0,88,-58.36,0,30.0,30.0,-1348.0,11:41:23.931808,192.168.0.113
48,-1,-100,-100,-100,"0,0,0",1,0,0,-1,0,4,64,67,10,0,88,-58.36,0,71.0,12.0,-1255.0,11:41:24.033618,192.168.0.113
53,-1,-100,-100,-100,"0,0,0",3,-1,0,-1,0,7,64,67,12,0,88,-58.06,0,111.0,-21.0,-1087.0,11:41:24.135615,192.168.0.113
58,-1,-100,-100,-100,"0,0,0",4,-1,0,-1,0,8,64,67,21,10,88,-57.89,0,76.0,-20.0,-1045.0,11:41:24.237635,192.168.0.113
63,-1,-100,-100,-100,"0,0,0",5,0,0,-1,0,8,64,67,31,20,88,-57.85,0,86.0,-9.0,-987.0,11:41:24.339690,192.168.0.113
69,-1,-100,-100,-100,"0,0,0",5,0,0,-1,0,8,64,67,38,20,88,-57.77,1,76.0,26.0,-946.0,11:41:24.442994,192.168.0.113
74,-1,-100,-100,-100,"0,0,0",6,0,0,-1,0,7,64,67,47,30,88,-57.69,1,110.0,24.0,-883.0,11:41:24.543588,192.168.0.113
79,-1,-100,-100,-100,"0,0,0",6,0,0,-1,0,6,64,67,55,40,88,-57.57,1,68.0,-8.0,-836.0,11:41:24.645584,192.168.0.113
84,-1,-100,-100,-100,"0,0,0",7,-1,0,-1,0,5,65,68,61,40,88,-57.53,1,37.0,9.0,-850.0,11:41:24.747679,192.168.0.113
85,-1,-100,-100,-100,"0,0,0",7,-1,0,0,0,3,65,68,67,50,88,-57.52,1,54.0,-15.0,-882.0,11:41:24.798468,192.168.0.113
90,-1,-100,-100,-100,"0,0,0",6,-1,0,0,0,2,65,68,70,50,88,-57.47,1,35.0,-8.0,-897.0,11:41:24.900739,192.168.0.113
95,-1,-100,-100,-100,"0,0,0",5,0,0,0,0,1,65,68,72,50,88,-57.4,1,17.0,-23.0,-915.0,11:41:25.003535,192.168.0.113
100,-1,-100,-100,-100,"0,0,0",4,0,0,0,0,0,65,68,74,50,88,-57.45,1,2.0,-32.0,-947.0,11:41:25.104620,192.168.0.113
105,-1,-100,-100,-100,"0,0,0",2,0,0,1,0,0,65,68,75,50,88,-57.32,1,46.0,-48.0,-1002.0,11:41:25.206693,192.168.0.113
