,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
1,-1,-100,-100,-100,"0,0,0",0,0,106,0,0,0,62,66,10,0,100,-48.47,0,6.0,-10.0,-998.0,12:42:23.753989,192.168.0.112
6,-1,-100,-100,-100,"0,0,0",0,0,106,0,0,0,62,65,10,0,100,-48.51,0,6.0,-9.0,-1000.0,12:42:23.856132,192.168.0.112
11,-1,-100,-100,-100,"0,0,0",0,0,106,0,0,0,62,65,10,0,100,-48.49,0,2.0,-10.0,-998.0,12:42:23.958710,192.168.0.112
16,-1,-100,-100,-100,"0,0,0",0,0,106,0,0,0,62,65,10,0,100,-48.49,0,0.0,-13.0,-998.0,12:42:24.059487,192.168.0.112
22,-1,-100,-100,-100,"0,0,0",0,0,106,0,0,0,62,65,10,0,100,-48.49,0,-11.0,0.0,-1006.0,12:42:24.163488,192.168.0.112
27,-1,-100,-100,-100,"0,0,0",0,0,106,0,0,0,62,65,10,0,100,-48.49,0,16.0,-15.0,-1017.0,12:42:24.264820,192.168.0.112
32,-1,-100,-100,-100,"0,0,0",0,0,107,0,0,0,62,65,10,0,100,-48.49,0,7.0,-14.0,-1106.0,12:42:24.364869,192.168.0.112
37,-1,-100,-100,-100,"0,0,0",-1,0,107,0,0,0,62,65,10,0,100,-48.49,0,12.0,3.0,-1270.0,12:42:24.467040,192.168.0.112
42,-1,-100,-100,-100,"0,0,0",0,0,107,0,0,3,62,65,10,0,100,-48.49,0,30.0,-23.0,-1323.0,12:42:24.568906,192.168.0.112
48,-1,-100,-100,-100,"0,0,0",0,0,107,0,0,6,62,65,11,0,100,-48.41,0,19.0,-18.0,-1133.0,12:42:24.671299,192.168.0.112
53,-1,-100,-100,-100,"0,0,0",2,0,107,0,0,7,62,65,19,0,100,-47.98,0,82.0,2.0,-1029.0,12:42:24.772903,192.168.0.112
59,-1,-100,-100,-100,"0,0,0",1,0,107,0,0,7,62,66,28,10,100,-47.95,0,100.0,2.0,-948.0,12:42:24.874893,192.168.0.112
64,-1,-100,-100,-100,"0,0,0",2,0,107,0,-1,7,62,66,37,10,100,-47.87,1,84.0,34.0,-917.0,12:42:24.978758,192.168.0.112
69,-1,-100,-100,-100,"0,0,0",4,0,107,0,-1,6,62,66,46,20,100,-47.7,1,116.0,0.0,-940.0,12:42:25.080504,192.168.0.112
74,-1,-100,-100,-100,"0,0,0",5,0,107,0,-2,5,62,66,53,20,100,-47.81,1,76.0,0.0,-942.0,12:42:25.182591,192.168.0.112
79,-1,-100,-100,-100,"0,0,0",7,0,106,0,-2,5,62,66,61,30,100,-47.73,1,93.0,-13.0,-832.0,12:42:25.282838,192.168.0.112
84,-1,-100,-100,-100,"0,0,0",8,0,106,0,-1,3,62,66,68,30,100,-47.65,1,70.0,-5.0,-878.0,12:42:25.384908,192.168.0.112
89,-1,-100,-100,-100,"0,0,0",8,0,107,0,-1,2,62,66,74,30,100,-47.51,1,58.0,-8.0,-904.0,12:42:25.489326,192.168.0.112
94,-1,-100,-100,-100,"0,0,0",7,0,107,0,-1,1,62,66,78,40,100,-47.6,1,26.0,3.0,-959.0,12:42:25.588584,192.168.0.112
99,-1,-100,-100,-100,"0,0,0",6,0,107,0,0,1,62,66,81,40,100,-47.6,1,40.0,-2.0,-958.0,12:42:25.690794,192.168.0.112
104,-1,-100,-100,-100,"0,0,0",4,0,107,0,0,0,62,66,84,40,100,-47.51,1,22.0,24.0,-946.0,12:42:25.792813,192.168.0.112
105,-1,-100,-100,-100,"0,0,0",3,0,107,0,0,0,62,64,86,40,100,-47.5,1,15.0,-6.0,-963.0,12:42:25.843813,192.168.0.112
110,-1,-100,-100,-100,"0,0,0",2,0,107,0,1,0,62,64,88,40,100,-47.47,2,28.0,-6.0,-966.0,12:42:25.945756,192.168.0.112
115,-1,-100,-100,-100,"0,0,0",1,0,106,0,1,0,62,64,90,40,100,-47.61,2,5.0,2.0,-960.0,12:42:26.047985,192.168.0.112
121,-1,-100,-100,-100,"0,0,0",1,0,106,0,1,0,62,64,92,50,100,-47.52,2,11.0,6.0,-975.0,12:42:26.149725,192.168.0.112
126,-1,-100,-100,-100,"0,0,0",0,0,107,0,1,0,62,64,93,50,100,-47.46,2,17.0,-6.0,-947.0,12:42:26.251831,192.168.0.112
131,-1,-100,-100,-100,"0,0,0",0,0,107,0,1,0,62,64,94,50,100,-47.41,2,14.0,9.0,-964.0,12:42:26.353869,192.168.0.112
136,-1,-100,-100,-100,"0,0,0",0,0,106,0,1,0,62,64,95,50,100,-47.4,2,19.0,9.0,-958.0,12:42:26.457424,192.168.0.112
141,-1,-100,-100,-100,"0,0,0",0,0,106,0,1,0,62,64,95,50,100,-47.42,2,27.0,17.0,-990.0,12:42:26.561599,192.168.0.112
147,-1,-100,-100,-100,"0,0,0",0,0,106,0,0,0,62,64,95,50,100,-47.38,2,41.0,20.0,-957.0,12:42:26.659828,192.168.0.112
152,-1,-100,-100,-100,"0,0,0",0,0,106,0,0,-1,62,64,95,50,100,-47.52,2,19.0,-5.0,-962.0,12:42:26.761740,192.168.0.112
157,-1,-100,-100,-100,"0,0,0",0,-1,106,0,0,0,62,65,94,50,100,-47.49,2,0.0,-20.0,-1009.0,12:42:26.863833,192.168.0.112
162,-1,-100,-100,-100,"0,0,0",0,0,106,0,0,0,62,65,95,50,100,-47.35,3,22.0,-17.0,-998.0,12:42:26.965810,192.168.0.112
167,-1,-100,-100,-100,"0,0,0",0,0,106,0,0,-1,62,65,94,50,100,-47.48,3,13.0,-13.0,-999.0,12:42:27.067923,192.168.0.112
173,-1,-100,-100,-100,"0,0,0",1,0,106,0,0,0,62,65,93,50,100,-47.46,3,4.0,-17.0,-936.0,12:42:27.171620,192.168.0.112
178,-1,-100,-100,-100,"0,0,0",0,0,107,0,0,-1,62,65,92,50,100,-47.42,3,-6.0,-18.0,-957.0,12:42:27.271690,192.168.0.112
184,-1,-100,-100,-100,"0,0,0",0,1,107,0,0,-1,62,65,91,50,100,-47.52,3,9.0,-11.0,-1052.0,12:42:27.373733,192.168.0.112
189,-1,-100,-100,-100,"0,0,0",0,2,107,0,0,-1,62,65,90,50,100,-47.48,3,21.0,-29.0,-977.0,12:42:27.475858,192.168.0.112
194,-1,-100,-100,-100,"0,0,0",0,2,107,0,0,-1,62,65,90,50,100,-47.42,3,17.0,-18.0,-991.0,12:42:27.577758,192.168.0.112
199,-1,-100,-100,-100,"0,0,0",1,2,106,0,0,-1,62,65,89,50,100,-47.44,3,35.0,-19.0,-1023.0,12:42:27.679787,192.168.0.112
204,-1,-100,-100,-100,"0,0,0",0,1,106,0,0,-1,62,65,87,50,100,-47.42,3,13.0,1.0,-1006.0,12:42:27.781716,192.168.0.112
209,-1,-100,-100,-100,"0,0,0",1,1,106,0,0,-1,63,65,86,50,100,-47.39,3,7.0,-14.0,-1015.0,12:42:27.883778,192.168.0.112
214,-1,-100,-100,-100,"0,0,0",1,0,106,0,0,-1,63,65,85,50,100,-47.52,4,32.0,-12.0,-1007.0,12:42:27.985649,192.168.0.112
219,-1,-100,-100,-100,"0,0,0",1,0,106,0,0,-1,63,65,83,50,100,-47.57,4,4.0,-6.0,-1020.0,12:42:28.088365,192.168.0.112
224,-1,-100,-100,-100,"0,0,0",1,0,107,0,0,0,63,65,83,50,100,-47.59,4,-6.0,-1.0,-1048.0,12:42:28.191286,192.168.0.112
229,-1,-100,-100,-100,"0,0,0",0,0,107,0,0,0,63,65,82,40,100,-47.57,4,18.0,-17.0,-1008.0,12:42:28.294031,192.168.0.112
234,-1,-100,-100,-100,"0,0,0",0,0,107,0,0,0,63,65,81,40,100,-47.63,4,0.0,-4.0,-1016.0,12:42:28.393941,192.168.0.112
235,-1,-100,-100,-100,"0,0,0",0,0,107,0,0,0,63,65,81,40,100,-47.53,4,12.0,-8.0,-1017.0,12:42:28.444826,192.168.0.112
240,-1,-100,-100,-100,"0,0,0",0,0,107,0,0,0,63,65,81,40,100,-47.54,4,17.0,-12.0,-985.0,12:42:28.548875,192.168.0.112
245,-1,-100,-100,-100,"0,0,0",0,0,107,0,0,0,63,65,81,40,100,-47.54,4,5.0,-2.0,-1001.0,12:42:28.648740,192.168.0.112
250,-1,-100,-100,-100,"0,0,0",0,0,107,0,0,0,63,65,80,40,100,-47.58,4,3.0,-7.0,-996.0,12:42:28.750681,192.168.0.112
255,-1,-100,-100,-100,"0,0,0",0,0,107,0,0,0,63,65,80,40,100,-47.57,4,-5.0,-3.0,-1032.0,12:42:28.852760,192.168.0.112
