,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
3,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,10,0,83,-29.27,0,-2.0,-3.0,-999.0,11:36:06.687046,192.168.0.113
8,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,10,0,83,-29.27,0,0.0,-4.0,-998.0,11:36:06.788447,192.168.0.113
13,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,10,0,83,-29.28,0,-5.0,-12.0,-1001.0,11:36:06.890593,192.168.0.113
18,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,10,0,83,-29.28,0,4.0,-4.0,-992.0,11:36:06.992532,192.168.0.113
23,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,65,10,0,83,-29.28,0,1.0,-17.0,-997.0,11:36:07.094642,192.168.0.113
28,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,65,10,0,83,-29.28,0,5.0,-5.0,-1034.0,11:36:07.196609,192.168.0.113
33,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,65,10,0,83,-29.28,0,12.0,5.0,-1184.0,11:36:07.298503,192.168.0.113
38,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,1,61,65,10,0,83,-29.28,0,5.0,16.0,-1363.0,11:36:07.400822,192.168.0.113
44,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,5,61,65,10,0,83,-29.28,0,27.0,-20.0,-1208.0,11:36:07.502704,192.168.0.113
49,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,7,61,65,12,0,83,-28.95,0,5.0,0.0,-1080.0,11:36:07.604286,192.168.0.113
54,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,8,61,65,21,10,83,-28.95,0,11.0,5.0,-1014.0,11:36:07.706831,192.168.0.113
59,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,8,61,65,31,20,83,-28.8,0,12.0,0.0,-958.0,11:36:07.808275,192.168.0.113
64,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,7,61,65,40,30,83,-28.74,1,3.0,6.0,-923.0,11:36:07.910018,192.168.0.113
70,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,7,61,65,48,30,83,-28.63,1,-5.0,6.0,-892.0,11:36:08.012739,192.168.0.113
75,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,6,62,65,56,40,83,-28.58,1,8.0,-9.0,-878.0,11:36:08.113886,192.168.0.113
80,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,4,62,65,62,40,83,-28.54,1,7.0,2.0,-893.0,11:36:08.215900,192.168.0.113
85,3,-2,-2,43,"-1,-2,-175",0,0,0,0,0,3,62,65,66,50,83,-28.47,1,16.0,10.0,-902.0,11:36:08.317978,192.168.0.113
90,3,-2,-2,43,"-1,-2,-175",0,0,0,0,0,2,62,65,71,50,83,-28.38,1,7.0,-9.0,-904.0,11:36:08.420423,192.168.0.113
95,3,-2,-2,43,"-1,-2,-175",0,0,0,0,0,2,62,65,74,60,83,-28.43,1,5.0,15.0,-936.0,11:36:08.523652,192.168.0.113
101,3,-2,-2,43,"-1,-2,-175",0,0,0,0,0,1,62,65,77,60,83,-28.37,1,-5.0,0.0,-941.0,11:36:08.624403,192.168.0.113
105,3,-5,-8,66,"-3,-2,-172",0,0,0,0,0,0,62,65,78,60,83,-28.4,1,-2.0,-3.0,-958.0,11:36:08.726830,192.168.0.113
111,3,-5,-8,66,"-3,-2,-172",0,0,0,0,0,0,62,65,79,60,83,-28.32,1,9.0,-4.0,-976.0,11:36:08.828493,192.168.0.113
116,3,-5,-8,66,"-3,-2,-172",0,0,0,0,0,0,62,65,81,60,83,-28.35,2,-7.0,-1.0,-979.0,11:36:08.932966,192.168.0.113
121,3,-5,-8,66,"-3,-2,-172",0,0,0,0,0,0,62,65,82,60,83,-28.28,2,14.0,-4.0,-986.0,11:36:09.031931,192.168.0.113
126,3,-4,-4,78,"-2,-2,-177",0,0,0,0,0,0,62,65,82,60,83,-28.29,2,-3.0,-11.0,-981.0,11:36:09.134435,192.168.0.113
128,3,-4,-4,78,"-2,-2,-177",0,0,0,0,0,0,62,65,82,60,83,-28.29,2,13.0,-3.0,-984.0,11:36:09.185832,192.168.0.113
133,3,-4,-4,78,"-2,-2,-177",0,0,0,0,0,0,62,65,84,70,83,-28.26,2,3.0,-6.0,-992.0,11:36:09.287186,192.168.0.113
138,3,-4,-4,78,"-2,-2,-177",0,0,0,0,0,0,62,65,84,70,83,-28.22,2,2.0,1.0,-988.0,11:36:09.394122,192.168.0.113
143,3,-5,-10,82,"-3,-2,-173",0,0,0,0,0,0,62,65,85,70,83,-28.24,2,18.0,-18.0,-984.0,11:36:09.491171,192.168.0.113
148,3,-5,-10,82,"-3,-2,-173",0,0,0,0,0,0,62,65,84,70,83,-28.21,2,0.0,-12.0,-988.0,11:36:09.593508,192.168.0.113
