,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
0,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,63,10,0,78,-28.58,0,5.0,-6.0,-1000.0,11:36:06.613231,192.168.0.115
5,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,63,10,0,78,-28.6,0,4.0,-6.0,-1000.0,11:36:06.716267,192.168.0.115
10,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,63,10,0,78,-28.6,0,6.0,-8.0,-999.0,11:36:06.818355,192.168.0.115
15,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,63,10,0,78,-28.61,0,8.0,-2.0,-999.0,11:36:06.920334,192.168.0.115
20,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,63,10,0,78,-28.61,0,1.0,3.0,-999.0,11:36:07.022557,192.168.0.115
25,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,63,10,0,78,-28.61,0,14.0,-8.0,-1007.0,11:36:07.125534,192.168.0.115
30,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,63,10,0,78,-28.61,0,-11.0,3.0,-996.0,11:36:07.226432,192.168.0.115
35,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,61,63,10,0,78,-28.61,0,-4.0,14.0,-1112.0,11:36:07.328370,192.168.0.115
40,-1,-100,-100,-100,"0,0,0",0,0,-1,0,0,1,61,63,10,0,78,-28.61,0,21.0,-7.0,-1224.0,11:36:07.430413,192.168.0.115
42,-1,-100,-100,-100,"0,0,0",0,0,-1,0,0,4,61,63,10,0,78,-28.61,0,2.0,0.0,-1259.0,11:36:07.481424,192.168.0.115
47,-1,-100,-100,-100,"0,0,0",0,0,-1,0,0,7,61,63,10,0,78,-28.54,0,-6.0,0.0,-1148.0,11:36:07.583096,192.168.0.115
52,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,7,61,63,20,10,78,-28.3,0,-7.0,-1.0,-1039.0,11:36:07.685598,192.168.0.115
57,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,8,61,63,29,20,78,-28.23,1,0.0,6.0,-1003.0,11:36:07.787168,192.168.0.115
62,-1,-100,-100,-100,"0,0,0",0,0,-1,0,0,7,61,63,37,20,78,-28.14,1,-7.0,32.0,-964.0,11:36:07.889414,192.168.0.115
68,-1,-100,-100,-100,"0,0,0",0,0,-1,0,0,7,61,63,46,30,78,-28.03,1,-9.0,9.0,-930.0,11:36:07.991966,192.168.0.115
73,-1,-100,-100,-100,"0,0,0",0,0,-1,0,0,6,61,63,53,40,78,-27.97,1,-20.0,9.0,-897.0,11:36:08.094374,192.168.0.115
78,-1,-100,-100,-100,"0,0,0",0,0,-1,0,0,5,61,63,59,40,78,-27.95,1,-10.0,1.0,-888.0,11:36:08.196839,192.168.0.115
83,-1,-100,-100,-100,"0,0,0",0,0,-1,0,0,3,61,63,65,50,78,-27.89,1,6.0,5.0,-896.0,11:36:08.296696,192.168.0.115
88,5,-1,0,42,"2,2,180",0,0,-1,0,0,3,61,63,69,50,78,-27.83,1,-25.0,7.0,-921.0,11:36:08.399190,192.168.0.115
93,5,-1,0,42,"2,2,180",0,0,-1,0,0,2,61,63,72,50,78,-27.78,1,-3.0,11.0,-926.0,11:36:08.501334,192.168.0.115
98,5,-1,0,42,"2,2,180",0,0,-1,0,0,1,61,63,76,60,78,-27.71,1,-7.0,6.0,-937.0,11:36:08.602961,192.168.0.115
103,5,-1,0,42,"2,2,180",0,0,-1,0,0,1,61,63,77,60,78,-27.65,1,0.0,-8.0,-950.0,11:36:08.705272,192.168.0.115
108,5,-1,0,68,"1,2,-178",0,0,-1,0,0,0,61,63,79,60,78,-27.71,2,8.0,2.0,-968.0,11:36:08.807066,192.168.0.115
113,5,-1,0,68,"1,2,-178",0,0,-1,0,0,0,61,63,81,60,78,-27.67,2,-11.0,17.0,-983.0,11:36:08.908810,192.168.0.115
118,5,-1,0,68,"1,2,-178",0,0,-1,0,0,0,61,63,81,60,77,-27.64,2,-17.0,6.0,-975.0,11:36:09.011130,192.168.0.115
124,5,-1,-1,79,"1,2,-176",0,0,-1,0,0,0,61,63,82,60,77,-27.62,2,-10.0,12.0,-984.0,11:36:09.114633,192.168.0.115
130,5,-1,-1,79,"1,2,-176",0,0,-1,0,0,0,61,63,83,60,77,-27.66,2,-8.0,9.0,-993.0,11:36:09.215204,192.168.0.115
136,5,-1,-1,79,"1,2,-176",0,0,-1,0,0,0,61,63,84,60,77,-27.73,2,1.0,-8.0,-984.0,11:36:09.318042,192.168.0.115
140,5,-1,-1,79,"1,2,-176",0,0,-1,0,0,0,61,63,85,60,77,-27.64,2,-12.0,9.0,-987.0,11:36:09.419067,192.168.0.115
145,5,-1,-1,79,"1,2,-176",0,0,-1,0,0,0,61,63,85,70,77,-27.63,2,-11.0,6.0,-991.0,11:36:09.520975,192.168.0.115
150,5,-1,-1,79,"1,2,-176",0,0,-1,0,0,0,61,63,86,70,77,-27.63,2,6.0,8.0,-990.0,11:36:09.623237,192.168.0.115
155,5,-1,-1,79,"1,2,-176",0,0,-1,0,0,0,61,64,86,70,77,-27.64,2,-2.0,4.0,-991.0,11:36:09.725192,192.168.0.115
160,5,-1,-1,79,"1,2,-176",0,0,-1,0,0,0,61,64,86,70,77,-27.63,3,-8.0,6.0,-984.0,11:36:09.835560,192.168.0.115
165,5,-1,-1,79,"1,2,-176",0,0,-1,0,0,0,61,64,86,70,77,-27.54,3,5.0,-3.0,-993.0,11:36:09.928773,192.168.0.115
170,5,-1,-1,79,"1,2,-176",0,0,-1,0,0,0,61,64,86,70,77,-27.62,3,4.0,-1.0,-993.0,11:36:10.030729,192.168.0.115
175,5,-1,-1,79,"1,2,-176",0,0,-1,0,0,0,61,64,86,70,77,-27.56,3,7.0,-6.0,-984.0,11:36:10.133117,192.168.0.115
177,5,-1,-1,79,"1,2,-176",0,0,-1,0,0,0,61,64,86,70,77,-27.58,3,-1.0,-3.0,-991.0,11:36:10.184346,192.168.0.115
182,5,-4,2,88,"0,2,-174",0,0,-1,0,0,0,61,64,85,70,77,-27.67,3,-6.0,-2.0,-999.0,11:36:10.285949,192.168.0.115
187,5,-4,2,88,"0,2,-174",0,0,-1,0,0,0,61,64,85,70,77,-27.58,3,-20.0,-2.0,-998.0,11:36:10.392158,192.168.0.115
193,5,-4,2,88,"0,2,-174",0,0,-1,0,0,0,61,64,84,70,77,-27.56,3,-2.0,-2.0,-1001.0,11:36:10.490349,192.168.0.115
198,5,-4,2,88,"0,2,-174",0,0,-1,0,0,0,61,64,83,70,77,-27.63,3,0.0,-8.0,-998.0,11:36:10.592104,192.168.0.115
203,5,1,10,87,"4,1,179",0,0,-1,0,0,0,62,63,83,70,77,-27.64,3,-1.0,-2.0,-1005.0,11:36:10.695011,192.168.0.115
208,5,1,10,87,"4,1,179",0,0,-1,0,0,0,62,63,83,70,77,-27.67,4,-5.0,1.0,-998.0,11:36:10.797072,192.168.0.115
213,5,1,10,87,"4,1,179",0,0,-1,0,0,0,62,63,82,70,77,-27.7,4,-20.0,0.0,-994.0,11:36:10.898404,192.168.0.115
