,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
2,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,62,10,0,83,-28.44,0,6.0,-12.0,-1000.0,11:36:06.683308,192.168.0.112
7,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,62,10,0,83,-28.46,0,4.0,-10.0,-998.0,11:36:06.785257,192.168.0.112
12,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,62,10,0,83,-28.46,0,2.0,-13.0,-1003.0,11:36:06.887211,192.168.0.112
17,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,62,10,0,83,-28.46,0,17.0,-22.0,-995.0,11:36:06.989411,192.168.0.112
22,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,62,10,0,83,-28.46,0,22.0,1.0,-1005.0,11:36:07.091353,192.168.0.112
27,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,62,10,0,83,-28.46,0,13.0,-13.0,-1038.0,11:36:07.193289,192.168.0.112
32,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,59,62,10,0,83,-28.46,0,23.0,2.0,-1188.0,11:36:07.295268,192.168.0.112
37,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,2,59,62,10,0,83,-28.46,0,22.0,1.0,-1366.0,11:36:07.397413,192.168.0.112
43,-1,-100,-100,-100,"0,0,0",1,0,0,-1,0,5,59,62,10,0,83,-28.46,0,-9.0,-13.0,-1208.0,11:36:07.499300,192.168.0.112
48,-1,-100,-100,-100,"0,0,0",2,0,0,0,0,7,59,62,17,0,83,-28.12,0,2.0,-11.0,-1084.0,11:36:07.601002,192.168.0.112
53,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,8,59,62,27,10,83,-28.05,0,7.0,-3.0,-1011.0,11:36:07.703364,192.168.0.112
58,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,8,59,62,32,20,83,-27.95,0,20.0,-8.0,-965.0,11:36:07.804752,192.168.0.112
63,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,7,59,62,41,30,83,-27.87,1,13.0,-7.0,-909.0,11:36:07.906792,192.168.0.112
69,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,6,59,62,50,30,83,-27.82,1,21.0,-2.0,-892.0,11:36:08.012502,192.168.0.112
74,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,5,59,62,56,40,83,-27.79,1,17.0,-5.0,-892.0,11:36:08.110834,192.168.0.112
79,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,4,60,63,63,40,83,-27.7,1,10.0,2.0,-886.0,11:36:08.212790,192.168.0.112
84,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,3,60,63,67,50,83,-27.68,1,14.0,0.0,-906.0,11:36:08.314810,192.168.0.112
89,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,2,60,63,72,50,83,-27.61,1,10.0,4.0,-935.0,11:36:08.417297,192.168.0.112
94,2,-3,0,57,"0,3,-179",0,0,0,0,0,1,60,63,74,50,83,-27.6,1,22.0,-9.0,-930.0,11:36:08.519258,192.168.0.112
100,2,-3,0,57,"0,3,-179",0,0,0,0,0,1,60,63,77,60,83,-27.57,1,14.0,-4.0,-959.0,11:36:08.621135,192.168.0.112
104,2,-3,0,57,"0,3,-179",0,0,0,0,0,0,60,63,78,60,83,-27.53,1,9.0,-1.0,-965.0,11:36:08.723273,192.168.0.112
