,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
1,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,67,10,0,81,-1.56,0,4.0,-6.0,-1000.0,13:59:28.212113,192.168.0.111
6,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,67,10,0,81,-1.59,0,5.0,-6.0,-1000.0,13:59:28.314199,192.168.0.111
11,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,67,10,0,81,-1.61,0,8.0,-7.0,-999.0,13:59:28.416549,192.168.0.111
16,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,67,10,0,81,-1.61,0,6.0,-6.0,-1000.0,13:59:28.518037,192.168.0.111
22,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,67,10,0,81,-1.61,0,13.0,-10.0,-999.0,13:59:28.620463,192.168.0.111
27,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,67,10,0,81,-1.61,0,-7.0,-14.0,-1006.0,13:59:28.722486,192.168.0.111
32,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,64,67,10,0,81,-1.61,0,-1.0,-12.0,-1128.0,13:59:28.824376,192.168.0.111
37,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,1,64,67,10,0,81,-1.61,0,-20.0,3.0,-1277.0,13:59:28.926434,192.168.0.111
42,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,5,64,67,10,0,81,-1.61,0,-36.0,1.0,-1328.0,13:59:29.028392,192.168.0.111
47,-1,-100,-100,-100,"0,0,0",-2,-1,0,0,0,7,64,67,13,0,81,-1.42,0,-12.0,4.0,-1135.0,13:59:29.130456,192.168.0.111
52,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,8,64,67,20,10,81,-1.25,0,-13.0,8.0,-1013.0,13:59:29.232380,192.168.0.111
58,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,7,64,67,27,20,81,-1.12,0,-13.0,6.0,-1042.0,13:59:29.336822,192.168.0.111
63,-1,-100,-100,-100,"0,0,0",-1,-1,0,0,0,7,64,67,37,30,81,-1.07,1,-23.0,16.0,-986.0,13:59:29.436734,192.168.0.111
68,-1,-100,-100,-100,"0,0,0",-1,-1,0,0,0,6,64,67,45,30,81,-1.03,1,-2.0,14.0,-950.0,13:59:29.538363,192.168.0.111
73,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,5,64,67,52,40,81,-1.04,1,17.0,-13.0,-895.0,13:59:29.640362,192.168.0.111
79,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,4,64,67,58,40,81,-0.92,1,-17.0,-21.0,-909.0,13:59:29.745473,192.168.0.111
84,-1,-100,-100,-100,"0,0,0",-1,1,0,0,0,3,64,67,63,50,81,-0.9,1,-32.0,-25.0,-903.0,13:59:29.846338,192.168.0.111
89,3,-3,-1,43,"1,0,178",-1,1,0,0,0,2,64,67,66,50,81,-0.83,1,-23.0,-19.0,-896.0,13:59:29.946321,192.168.0.111
90,3,-3,-1,43,"1,0,178",-1,0,0,0,0,2,64,67,69,50,81,-0.85,1,-11.0,-8.0,-918.0,13:59:29.997064,192.168.0.111
96,3,-3,-1,43,"1,0,178",-1,0,0,0,0,1,64,67,72,50,81,-0.7,1,-17.0,-15.0,-923.0,13:59:30.098974,192.168.0.111
101,3,-2,-5,67,"2,0,-173",-1,0,0,0,0,1,64,67,74,60,81,-0.74,1,-27.0,-6.0,-940.0,13:59:30.201333,192.168.0.111
106,3,-2,-5,67,"2,0,-173",-1,0,0,0,0,1,64,67,75,60,81,-0.69,1,-18.0,-21.0,-959.0,13:59:30.303410,192.168.0.111
111,3,-2,-5,67,"2,0,-173",-1,1,0,0,0,0,64,67,77,60,81,-0.77,2,-22.0,0.0,-971.0,13:59:30.405406,192.168.0.111
116,3,-2,-5,67,"2,0,-173",-1,0,0,0,0,0,64,67,79,60,81,-0.8,2,-17.0,-5.0,-981.0,13:59:30.507341,192.168.0.111
121,3,-3,-5,77,"3,1,-173",-1,1,0,0,0,0,64,67,81,60,81,-0.64,2,-11.0,-12.0,-973.0,13:59:30.609326,192.168.0.111
126,3,-3,-5,77,"3,1,-173",0,0,0,0,0,0,64,67,82,60,81,-0.64,2,-9.0,-8.0,-997.0,13:59:30.711320,192.168.0.111
131,3,-3,-5,77,"3,1,-173",-1,0,0,0,0,0,64,67,84,70,81,-0.65,2,-23.0,16.0,-993.0,13:59:30.813353,192.168.0.111
136,3,-3,-5,77,"3,1,-173",-1,0,0,0,0,0,64,67,85,70,81,-0.61,2,-18.0,-2.0,-976.0,13:59:30.915363,192.168.0.111
141,3,-4,-6,84,"2,0,-172",0,0,0,0,0,0,64,67,85,70,81,-0.58,2,-2.0,-11.0,-957.0,13:59:31.017038,192.168.0.111
146,3,-4,-6,84,"2,0,-172",0,0,0,0,0,0,64,67,84,70,81,-0.58,2,0.0,-3.0,-925.0,13:59:31.119172,192.168.0.111
151,3,-4,-6,84,"2,0,-172",0,0,0,0,0,0,64,67,85,70,81,-0.54,2,7.0,-16.0,-969.0,13:59:31.221079,192.168.0.111
157,3,-3,-2,88,"3,0,-175",0,0,0,0,0,0,64,67,85,70,81,-0.64,2,5.0,-26.0,-1003.0,13:59:31.323423,192.168.0.111
162,3,-3,-2,88,"3,0,-175",0,0,0,0,0,0,64,67,85,70,81,-0.54,3,3.0,-28.0,-1016.0,13:59:31.425209,192.168.0.111
167,3,-3,-2,88,"3,0,-175",0,1,0,0,0,0,64,67,84,70,81,-0.68,3,0.0,-21.0,-993.0,13:59:31.527351,192.168.0.111
172,3,-3,-2,88,"3,0,-175",0,2,0,0,0,0,64,67,84,70,81,-0.69,3,15.0,-50.0,-1001.0,13:59:31.629275,192.168.0.111
177,3,-7,-6,87,"-2,0,-172",1,2,0,0,0,0,64,67,85,70,81,-0.62,3,-4.0,-31.0,-1007.0,13:59:31.731275,192.168.0.111
183,3,-7,-6,87,"-2,0,-172",0,1,0,0,0,0,64,67,85,70,81,-0.62,3,5.0,-50.0,-1000.0,13:59:31.833228,192.168.0.111
188,3,-7,-6,87,"-2,0,-172",0,2,0,0,0,0,64,67,85,70,81,-0.65,3,3.0,-42.0,-968.0,13:59:31.935253,192.168.0.111
193,3,-7,-6,87,"-2,0,-172",0,2,0,0,0,0,64,67,84,70,81,-0.65,3,13.0,-41.0,-979.0,13:59:32.037220,192.168.0.111
198,3,-3,-4,88,"-2,0,-170",0,2,0,0,0,0,64,67,84,70,81,-0.62,3,10.0,-27.0,-970.0,13:59:32.139357,192.168.0.111
203,3,-3,-4,88,"-2,0,-170",0,3,0,0,0,0,64,67,85,70,81,-0.52,3,10.0,-44.0,-1003.0,13:59:32.241215,192.168.0.111
208,3,-3,-4,88,"-2,0,-170",0,2,0,0,0,0,64,67,84,70,81,-0.56,3,-5.0,-22.0,-1012.0,13:59:32.343364,192.168.0.111
214,3,-3,-4,88,"-2,0,-170",0,1,0,0,0,0,64,67,84,70,81,-0.5,4,10.0,-25.0,-987.0,13:59:32.445159,192.168.0.111
215,3,-1,-2,87,"-1,0,-170",0,2,0,0,0,0,64,67,83,70,81,-0.52,4,13.0,-49.0,-974.0,13:59:32.496228,192.168.0.111
220,3,-1,-2,87,"-1,0,-170",0,2,0,0,0,0,64,67,82,70,81,-0.58,4,12.0,-43.0,-1002.0,13:59:32.598226,192.168.0.111
226,3,-1,-2,87,"-1,0,-170",0,1,0,0,0,0,64,67,83,70,81,-0.62,4,13.0,-5.0,-994.0,13:59:32.700263,192.168.0.111
231,3,-1,-3,86,"-1,0,-170",1,1,0,0,0,0,64,67,83,70,81,-0.64,4,38.0,-27.0,-1026.0,13:59:32.802460,192.168.0.111
236,3,-1,-3,86,"-1,0,-170",1,1,0,0,0,0,64,67,82,70,81,-0.55,4,26.0,-14.0,-1001.0,13:59:32.904186,192.168.0.111
241,3,-1,-3,86,"-1,0,-170",0,0,0,0,0,0,64,67,81,70,81,-0.63,4,25.0,-25.0,-980.0,13:59:33.008840,192.168.0.111
246,3,-1,-3,86,"-1,0,-170",1,0,0,0,0,0,65,67,81,70,81,-0.61,4,28.0,-6.0,-999.0,13:59:33.108015,192.168.0.111
251,3,0,-3,86,"-1,0,-171",1,0,0,0,0,0,65,67,82,70,81,-0.6,4,33.0,-17.0,-1027.0,13:59:33.210268,192.168.0.111
256,3,0,-3,86,"-1,0,-171",1,0,0,0,0,0,65,67,81,70,81,-0.51,4,18.0,-12.0,-992.0,13:59:33.311944,192.168.0.111
261,3,0,-3,86,"-1,0,-171",1,0,0,0,0,0,65,67,82,70,81,-0.65,5,17.0,-15.0,-1008.0,13:59:33.414867,192.168.0.111
266,3,0,-3,86,"-1,0,-171",2,0,0,0,0,0,65,67,81,70,81,-0.64,5,28.0,-2.0,-986.0,13:59:33.516096,192.168.0.111
271,3,-5,-7,84,"-7,0,-171",2,0,0,0,0,0,65,67,82,70,81,-0.66,5,0.0,0.0,-998.0,13:59:33.618089,192.168.0.111
276,3,-5,-7,84,"-7,0,-171",1,1,0,0,0,0,65,67,82,70,81,-0.72,5,12.0,-22.0,-999.0,13:59:33.721491,192.168.0.111
281,3,-5,-7,84,"-7,0,-171",1,0,0,0,0,0,65,67,82,70,81,-0.66,5,24.0,0.0,-1004.0,13:59:33.821886,192.168.0.111
286,3,-8,-4,85,"-10,0,-174",1,0,0,0,0,0,65,67,82,70,81,-0.58,5,31.0,-3.0,-1003.0,13:59:33.923771,192.168.0.111
291,3,-8,-4,85,"-10,0,-174",1,0,0,0,0,0,65,67,83,70,81,-0.61,5,28.0,0.0,-992.0,13:59:34.026055,192.168.0.111
296,3,-8,-4,85,"-10,0,-174",1,0,0,0,0,0,64,67,82,70,81,-0.62,5,28.0,-1.0,-980.0,13:59:34.127522,192.168.0.111
301,3,-8,-4,85,"-10,0,-174",2,0,0,0,0,0,64,67,82,70,81,-0.74,5,42.0,-7.0,-999.0,13:59:34.229980,192.168.0.111
306,3,-1,-5,85,"-6,0,-174",2,0,0,0,0,0,64,67,82,70,81,-0.59,5,42.0,-1.0,-1001.0,13:59:34.339266,192.168.0.111
312,3,-1,-5,85,"-6,0,-174",2,0,0,0,0,0,64,67,81,70,81,-0.68,6,35.0,3.0,-1000.0,13:59:34.434641,192.168.0.111
317,3,-1,-5,85,"-6,0,-174",1,0,0,0,0,0,64,67,82,70,81,-0.62,6,39.0,13.0,-991.0,13:59:34.536609,192.168.0.111
321,3,-1,-5,85,"-6,0,-174",1,0,0,0,0,0,64,67,82,70,81,-0.64,6,34.0,7.0,-1006.0,13:59:34.639581,192.168.0.111
327,3,-1,-5,85,"-6,0,-174",1,-1,0,0,0,0,64,67,82,70,81,-0.65,6,26.0,4.0,-1005.0,13:59:34.741827,192.168.0.111
333,3,-1,-5,85,"-6,0,-174",2,0,0,0,0,0,64,67,83,70,81,-0.65,6,34.0,17.0,-1009.0,13:59:34.844966,192.168.0.111
338,3,-1,-5,85,"-6,0,-174",2,0,0,0,0,0,64,67,83,70,81,-0.68,6,43.0,0.0,-1000.0,13:59:34.943990,192.168.0.111
343,3,-1,-5,85,"-6,0,-174",2,0,0,0,0,0,64,67,82,70,81,-0.64,6,42.0,2.0,-981.0,13:59:35.050289,192.168.0.111
345,3,-1,-5,85,"-6,0,-174",2,0,0,0,0,0,64,67,82,70,81,-0.68,6,39.0,1.0,-984.0,13:59:35.097123,192.168.0.111
351,3,-1,-5,85,"-6,0,-174",2,0,0,0,0,0,64,67,83,70,81,-0.65,6,36.0,-5.0,-1005.0,13:59:35.200617,192.168.0.111
356,3,-1,-5,85,"-6,0,-174",2,0,0,0,0,0,64,67,82,70,81,-0.71,6,43.0,-4.0,-990.0,13:59:35.301020,192.168.0.111
360,3,-1,-5,85,"-6,0,-174",2,0,0,0,0,0,64,67,82,70,81,-0.64,7,27.0,12.0,-994.0,13:59:35.403616,192.168.0.111
366,3,-1,-5,85,"-6,0,-174",2,0,0,0,0,0,64,67,82,70,81,-0.66,7,42.0,-5.0,-1007.0,13:59:35.504946,192.168.0.111
371,3,-1,-5,85,"-6,0,-174",2,0,0,0,0,0,64,67,82,70,81,-0.63,7,33.0,21.0,-996.0,13:59:35.606967,192.168.0.111
376,3,-1,-5,85,"-6,0,-174",2,0,0,0,0,0,64,67,82,70,81,-0.68,7,43.0,1.0,-993.0,13:59:35.708808,192.168.0.111
