,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
2,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,0,66,69,10,0,73,-1.37,0,-3.0,-5.0,-999.0,14:02:06.598636,192.168.0.112
8,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,0,66,69,10,0,73,-1.36,0,-2.0,-3.0,-1002.0,14:02:06.701019,192.168.0.112
13,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,0,66,69,10,0,73,-1.33,0,0.0,-5.0,-999.0,14:02:06.803341,192.168.0.112
18,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,0,66,69,10,0,73,-1.34,0,1.0,-6.0,-995.0,14:02:06.905882,192.168.0.112
23,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,0,66,69,10,0,73,-1.34,0,-7.0,-4.0,-998.0,14:02:07.008280,192.168.0.112
28,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,0,66,69,10,0,73,-1.34,0,-13.0,1.0,-1021.0,14:02:07.110598,192.168.0.112
34,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,0,66,69,10,0,73,-1.34,0,12.0,-33.0,-1005.0,14:02:07.210041,192.168.0.112
39,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,0,66,69,10,0,73,-1.34,0,-8.0,0.0,-1062.0,14:02:07.312100,192.168.0.112
44,-1,-100,-100,-100,"0,0,0",1,0,2,0,0,1,66,69,10,0,73,-1.34,0,-41.0,13.0,-1270.0,14:02:07.414165,192.168.0.112
49,-1,-100,-100,-100,"0,0,0",-1,0,2,0,0,4,66,69,10,0,73,-1.34,0,-15.0,28.0,-1319.0,14:02:07.516042,192.168.0.112
55,-1,-100,-100,-100,"0,0,0",-2,0,2,0,0,6,66,69,13,0,73,-1.34,0,-21.0,16.0,-1110.0,14:02:07.618132,192.168.0.112
60,-1,-100,-100,-100,"0,0,0",-1,0,1,0,0,7,66,69,20,10,73,-0.92,0,-29.0,26.0,-1050.0,14:02:07.720095,192.168.0.112
64,-1,-100,-100,-100,"0,0,0",-1,-1,1,0,0,7,66,69,25,10,73,-0.86,1,-25.0,9.0,-991.0,14:02:07.821946,192.168.0.112
70,-1,-100,-100,-100,"0,0,0",-1,-1,1,0,0,7,66,69,34,20,73,-0.84,1,-26.0,9.0,-962.0,14:02:07.926057,192.168.0.112
75,-1,-100,-100,-100,"0,0,0",-1,-1,1,0,0,6,66,69,42,30,73,-0.79,1,-40.0,2.0,-943.0,14:02:08.025978,192.168.0.112
80,-1,-100,-100,-100,"0,0,0",-2,0,1,0,0,6,66,69,50,30,73,-0.7,1,-39.0,24.0,-892.0,14:02:08.127459,192.168.0.112
85,-1,-100,-100,-100,"0,0,0",-1,0,1,0,0,4,66,69,57,40,73,-0.69,1,-33.0,-6.0,-894.0,14:02:08.231570,192.168.0.112
90,-1,-100,-100,-100,"0,0,0",-2,-2,1,0,0,3,66,69,64,40,73,-0.57,1,-21.0,10.0,-914.0,14:02:08.331924,192.168.0.112
92,-1,-100,-100,-100,"0,0,0",-2,-1,1,0,0,2,66,69,68,50,73,-0.52,1,-22.0,17.0,-903.0,14:02:08.383061,192.168.0.112
97,-1,-100,-100,-100,"0,0,0",-2,-1,1,0,0,2,67,70,72,50,73,-0.42,1,-18.0,12.0,-904.0,14:02:08.484951,192.168.0.112
102,-1,-100,-100,-100,"0,0,0",-1,0,1,0,0,1,67,70,76,50,73,-0.43,1,-38.0,11.0,-929.0,14:02:08.587057,192.168.0.112
107,-1,-100,-100,-100,"0,0,0",-1,-1,1,0,0,0,67,70,78,50,73,-0.45,1,-2.0,-17.0,-953.0,14:02:08.688940,192.168.0.112
112,-1,-100,-100,-100,"0,0,0",-1,0,1,0,0,0,67,70,80,50,73,-0.27,2,1.0,-30.0,-987.0,14:02:08.790941,192.168.0.112
