,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
1,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,71,10,0,77,-2.12,0,1.0,-4.0,-1001.0,14:02:06.533196,192.168.0.113
5,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,71,10,0,77,-2.15,0,0.0,-5.0,-996.0,14:02:06.635371,192.168.0.113
10,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,71,10,0,77,-2.19,0,1.0,-3.0,-999.0,14:02:06.737251,192.168.0.113
15,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,71,10,0,77,-2.13,0,0.0,-5.0,-999.0,14:02:06.839335,192.168.0.113
20,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,71,10,0,77,-2.19,0,-2.0,-5.0,-1000.0,14:02:06.941691,192.168.0.113
25,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,71,10,0,77,-2.19,0,2.0,-2.0,-1006.0,14:02:07.043373,192.168.0.113
30,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,71,10,0,77,-2.19,0,2.0,-4.0,-1017.0,14:02:07.145367,192.168.0.113
35,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,71,10,0,77,-2.19,0,-12.0,-13.0,-1002.0,14:02:07.246993,192.168.0.113
40,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,71,10,0,77,-2.19,0,7.0,-3.0,-1118.0,14:02:07.349445,192.168.0.113
45,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,2,66,71,10,0,77,-2.19,0,-15.0,-16.0,-1304.0,14:02:07.451459,192.168.0.113
50,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,5,66,71,10,0,77,-2.19,0,15.0,-18.0,-1266.0,14:02:07.554551,192.168.0.113
54,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,7,66,71,15,0,77,-2.02,0,-30.0,-30.0,-1129.0,14:02:07.605291,192.168.0.113
59,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,7,66,71,22,10,77,-1.68,0,-29.0,-15.0,-1032.0,14:02:07.706365,192.168.0.113
65,-1,-100,-100,-100,"0,0,0",-1,1,0,0,0,7,67,70,32,20,77,-1.58,1,-23.0,-33.0,-969.0,14:02:07.859828,192.168.0.113
69,-1,-100,-100,-100,"0,0,0",-1,2,0,0,0,7,67,70,37,20,77,-1.63,1,-41.0,-41.0,-954.0,14:02:07.910343,192.168.0.113
74,-1,-100,-100,-100,"0,0,0",-1,2,0,0,0,6,67,70,46,30,77,-1.76,1,-54.0,-31.0,-901.0,14:02:08.012741,192.168.0.113
79,-1,-100,-100,-100,"0,0,0",-2,2,0,0,0,5,67,70,53,30,77,-1.53,1,-57.0,-9.0,-880.0,14:02:08.114285,192.168.0.113
