,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
2,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,10,0,100,-5.94,0,-6.0,-1.0,-1003.0,13:58:08.011030,192.168.0.115
7,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,10,0,100,-5.94,0,-7.0,-1.0,-1001.0,13:58:08.112924,192.168.0.115
12,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,10,0,100,-5.94,0,-9.0,-2.0,-1001.0,13:58:08.215279,192.168.0.115
17,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,10,0,100,-5.94,0,-2.0,-4.0,-997.0,13:58:08.317122,192.168.0.115
23,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,10,0,100,-5.94,0,-9.0,1.0,-1001.0,13:58:08.419115,192.168.0.115
29,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,10,0,100,-5.94,0,-10.0,7.0,-1012.0,13:58:08.521387,192.168.0.115
34,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,62,65,10,0,100,-5.94,0,-1.0,8.0,-1084.0,13:58:08.623452,192.168.0.115
35,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,1,62,65,10,0,100,-5.94,0,2.0,0.0,-1236.0,13:58:08.674050,192.168.0.115
40,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,4,62,65,10,0,100,-5.94,0,5.0,21.0,-1342.0,13:58:08.776370,192.168.0.115
45,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,7,62,65,14,0,100,-5.89,0,-22.0,31.0,-1156.0,13:58:08.878283,192.168.0.115
50,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,8,62,65,22,10,100,-5.35,0,-27.0,34.0,-1005.0,13:58:08.980111,192.168.0.115
55,-1,-100,-100,-100,"0,0,0",0,-2,0,0,0,8,62,65,29,20,100,-5.47,0,0.0,16.0,-973.0,13:58:09.082024,192.168.0.115
60,-1,-100,-100,-100,"0,0,0",-1,-2,0,0,0,7,62,65,37,20,100,-5.34,1,-64.0,53.0,-944.0,13:58:09.184287,192.168.0.115
65,-1,-100,-100,-100,"0,0,0",-2,-2,0,0,-1,6,62,65,46,30,100,-5.2,1,30.0,45.0,-894.0,13:58:09.286174,192.168.0.115
70,-1,-100,-100,-100,"0,0,0",-2,-3,0,0,-1,5,62,65,53,40,100,-5.16,1,-59.0,56.0,-837.0,13:58:09.388186,192.168.0.115
76,-1,-100,-100,-100,"0,0,0",-1,-4,0,0,-1,4,62,65,59,40,100,-5.22,1,-16.0,45.0,-868.0,13:58:09.492533,192.168.0.115
80,-1,-100,-100,-100,"0,0,0",-2,-3,0,0,-1,3,63,65,64,40,100,-5.07,1,-93.0,97.0,-922.0,13:58:09.592074,192.168.0.115
85,-1,-100,-100,-100,"0,0,0",-3,-5,0,0,-1,2,63,65,68,50,100,-4.97,1,24.0,64.0,-893.0,13:58:09.694077,192.168.0.115
90,-1,-100,-100,-100,"0,0,0",-2,-6,0,0,0,2,63,65,71,50,100,-5.13,1,35.0,35.0,-969.0,13:58:09.796258,192.168.0.115
95,-1,-100,-100,-100,"0,0,0",-1,-5,0,0,0,1,63,65,74,50,100,-5.01,1,18.0,52.0,-977.0,13:58:09.898337,192.168.0.115
101,-1,-100,-100,-100,"0,0,0",0,-4,0,0,0,1,63,65,76,50,100,-4.91,1,1.0,42.0,-942.0,13:58:10.000177,192.168.0.115
106,-1,-100,-100,-100,"0,0,0",1,-2,0,0,0,1,63,65,77,50,100,-4.94,1,-45.0,38.0,-975.0,13:58:10.102178,192.168.0.115
111,-1,-100,-100,-100,"0,0,0",0,-3,0,0,0,0,63,65,80,60,100,-4.8,2,15.0,5.0,-1001.0,13:58:10.204808,192.168.0.115
117,-1,-100,-100,-100,"0,0,0",0,-2,0,0,0,0,63,65,82,60,100,-5.0,2,17.0,38.0,-975.0,13:58:10.306086,192.168.0.115
122,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,63,65,83,60,100,-4.94,2,0.0,57.0,-975.0,13:58:10.408164,192.168.0.115
127,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,0,63,65,84,60,100,-4.93,2,-23.0,87.0,-964.0,13:58:10.511956,192.168.0.115
132,-1,-100,-100,-100,"0,0,0",0,-2,0,0,0,0,62,65,85,60,100,-4.85,2,8.0,81.0,-964.0,13:58:10.613518,192.168.0.115
137,-1,-100,-100,-100,"0,0,0",0,-3,0,0,0,0,62,65,85,60,100,-4.86,2,-11.0,82.0,-1011.0,13:58:10.714014,192.168.0.115
142,-1,-100,-100,-100,"0,0,0",1,-3,0,0,0,0,62,65,86,60,100,-4.89,2,-11.0,95.0,-984.0,13:58:10.816249,192.168.0.115
147,7,-46,-3,81,"-4,1,174",1,-3,0,0,0,0,62,65,87,60,100,-4.8,2,32.0,66.0,-1006.0,13:58:10.918158,192.168.0.115
