Unnamed: 0,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address,global_x,global_y
966,7,27,-2,57,"1,-2,175",0,0,0,0,0,0,82,84,10,0,83,-56.95,19,-2.0,5.0,-685.0,14:14:03.522064,192.168.0.113,227.0,98.0
971,7,27,-2,57,"1,-2,175",0,0,-1,-1,0,0,82,84,10,0,83,-56.65,19,4.0,52.0,-856.0,14:14:03.624043,192.168.0.113,227.0,98.0
977,7,27,-2,57,"1,-2,175",0,1,-1,-1,0,0,82,84,10,0,83,-55.71,19,35.0,-18.0,-995.0,14:14:03.725939,192.168.0.113,227.0,98.0
982,7,27,-2,57,"1,-2,175",0,1,-1,-1,0,0,82,84,10,0,83,-55.37,19,-24.0,-9.0,-1004.0,14:14:03.828123,192.168.0.113,227.0,98.0
987,7,27,-2,57,"1,-2,175",0,1,-1,-1,0,0,82,84,10,0,83,-55.34,19,12.0,-22.0,-1000.0,14:14:03.930057,192.168.0.113,227.0,98.0
989,7,27,-2,57,"1,-2,175",0,1,-1,-1,0,0,82,84,10,0,83,-55.26,19,3.0,3.0,-990.0,14:14:03.981096,192.168.0.113,227.0,98.0
994,7,27,-2,57,"1,-2,175",0,1,-1,-1,0,0,82,84,10,0,83,-55.21,19,3.0,-12.0,-1004.0,14:14:04.082824,192.168.0.113,227.0,98.0
999,7,27,-2,57,"1,-2,175",0,1,-1,-1,0,0,82,84,10,0,83,-55.05,19,12.0,-21.0,-997.0,14:14:04.184705,192.168.0.113,227.0,98.0
1004,7,27,-2,57,"1,-2,175",0,1,-1,-2,0,0,82,84,10,0,83,-54.87,19,-4.0,-12.0,-999.0,14:14:04.286504,192.168.0.113,227.0,98.0
1009,7,27,-2,57,"1,-2,175",0,1,-1,-2,0,2,82,84,10,0,83,-54.7,19,-1.0,-26.0,-1000.0,14:14:04.388542,192.168.0.113,227.0,98.0
1014,7,27,-2,57,"1,-2,175",0,1,-1,-2,0,2,81,84,10,0,83,-54.53,19,-4.0,-9.0,-1000.0,14:14:04.493683,192.168.0.113,227.0,98.0
