Unnamed: 0,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address,global_x,global_y
154,1,17,0,80,"-3,-11,178",0,0,0,0,0,0,88,92,79,70,80,-52.87,2,1.0,0.0,-992.0,14:13:47.129405,192.168.0.115,17.0,0.0
155,1,18,1,81,"-2,-11,178",0,0,0,0,0,0,88,92,81,70,80,-52.83,2,-2.0,2.0,-990.0,14:13:47.179166,192.168.0.115,18.0,1.0
160,1,18,1,82,"-2,-11,178",0,0,0,0,0,0,88,92,81,70,80,-52.84,2,-3.0,-2.0,-991.0,14:13:47.281114,192.168.0.115,18.0,1.0
165,1,19,0,82,"-1,-11,178",0,0,0,0,0,0,88,92,81,70,80,-52.85,3,2.0,7.0,-990.0,14:13:47.383029,192.168.0.115,19.0,0.0
170,1,17,1,83,"-3,-11,178",0,0,0,0,0,0,88,92,82,70,80,-52.85,3,-5.0,1.0,-991.0,14:13:47.484981,192.168.0.115,17.0,1.0
175,1,17,2,83,"-3,-11,177",0,0,0,0,0,0,88,92,82,70,80,-52.85,3,-2.0,-1.0,-997.0,14:13:47.587285,192.168.0.115,17.0,2.0
180,1,17,1,84,"-3,-11,178",0,0,0,0,0,0,88,92,83,70,80,-52.84,3,-7.0,-4.0,-1002.0,14:13:47.689252,192.168.0.115,17.0,1.0
185,1,18,1,84,"-2,-11,178",0,0,0,0,0,0,88,92,83,70,80,-52.79,3,6.0,-2.0,-992.0,14:13:47.790975,192.168.0.115,18.0,1.0
190,1,16,2,84,"-3,-11,178",0,0,0,0,0,0,88,92,83,70,80,-52.84,3,3.0,5.0,-995.0,14:13:47.893037,192.168.0.115,16.0,2.0
195,1,17,1,84,"-3,-11,179",0,0,0,0,0,0,87,91,83,70,80,-52.8,3,-3.0,3.0,-1000.0,14:13:47.995162,192.168.0.115,17.0,1.0
200,1,17,0,84,"-3,-11,179",0,0,0,0,0,0,87,91,83,70,80,-52.83,3,-1.0,3.0,-996.0,14:13:48.097132,192.168.0.115,17.0,0.0
205,1,18,2,84,"-2,-11,178",0,0,0,0,0,0,87,91,83,70,80,-52.85,3,-7.0,6.0,-1012.0,14:13:48.199013,192.168.0.115,18.0,2.0
210,1,18,2,84,"-2,-11,177",0,0,0,0,0,0,87,91,84,70,80,-52.77,3,3.0,3.0,-995.0,14:13:48.301153,192.168.0.115,18.0,2.0
215,1,16,1,85,"-3,-11,178",0,0,0,0,0,0,87,91,83,70,80,-52.81,4,13.0,-3.0,-992.0,14:13:48.406964,192.168.0.115,16.0,1.0
220,1,17,2,85,"-3,-11,177",0,0,0,0,0,0,87,91,83,70,80,-52.71,4,1.0,-5.0,-999.0,14:13:48.505521,192.168.0.115,17.0,2.0
225,1,16,2,85,"-3,-11,177",0,0,0,0,0,0,87,91,83,70,80,-52.85,4,-8.0,-7.0,-999.0,14:13:48.608435,192.168.0.115,16.0,2.0
230,1,16,2,85,"-3,-11,178",0,0,0,0,0,0,87,91,83,70,80,-52.83,4,-7.0,-4.0,-1005.0,14:13:48.710469,192.168.0.115,16.0,2.0
235,1,16,2,85,"-3,-11,177",0,0,0,0,0,0,87,91,83,70,80,-52.81,4,0.0,0.0,-995.0,14:13:48.812051,192.168.0.115,16.0,2.0
240,1,15,0,85,"-3,-11,179",0,0,0,0,0,0,87,91,83,70,80,-52.87,4,-3.0,-1.0,-1006.0,14:13:48.912931,192.168.0.115,15.0,0.0
245,1,16,1,85,"-3,-11,178",0,0,0,0,0,0,87,92,83,70,80,-52.83,4,-9.0,-5.0,-1003.0,14:13:49.015058,192.168.0.115,16.0,1.0
250,1,15,0,85,"-3,-11,178",0,0,0,0,0,0,87,92,83,70,80,-52.84,4,-6.0,-3.0,-1006.0,14:13:49.117750,192.168.0.115,15.0,0.0
255,1,15,0,85,"-3,-11,179",0,0,0,0,0,0,87,92,83,70,80,-52.87,4,2.0,-3.0,-1000.0,14:13:49.219055,192.168.0.115,15.0,0.0
261,1,17,1,84,"-2,-11,178",0,0,0,0,0,0,87,92,83,70,80,-52.81,4,-3.0,9.0,-997.0,14:13:49.325431,192.168.0.115,17.0,1.0
266,1,17,0,84,"-2,-11,178",0,0,0,0,0,0,87,92,83,70,80,-52.85,5,-11.0,-4.0,-1000.0,14:13:49.423069,192.168.0.115,17.0,0.0
271,1,17,1,84,"-2,-11,178",0,0,0,0,0,0,87,92,83,70,80,-52.83,5,-2.0,0.0,-1001.0,14:13:49.525188,192.168.0.115,17.0,1.0
276,1,15,1,84,"-3,-11,178",0,0,0,0,0,0,87,92,83,70,80,-52.83,5,3.0,-1.0,-999.0,14:13:49.627651,192.168.0.115,15.0,1.0
280,1,16,1,84,"-2,-11,178",0,0,0,0,0,0,87,92,82,70,80,-52.84,5,0.0,-4.0,-999.0,14:13:49.729203,192.168.0.115,16.0,1.0
285,1,16,2,84,"-3,-11,177",0,0,0,0,0,0,87,92,82,70,80,-52.87,5,-8.0,20.0,-1007.0,14:13:49.780044,192.168.0.115,16.0,2.0
290,1,16,0,84,"-2,-11,178",0,0,0,0,0,0,87,92,83,70,80,-52.78,5,7.0,-9.0,-988.0,14:13:49.881743,192.168.0.115,16.0,0.0
295,1,14,0,84,"-3,-11,178",0,0,0,0,0,0,87,92,82,70,80,-52.81,5,-1.0,-8.0,-1000.0,14:13:49.984173,192.168.0.115,14.0,0.0
300,1,14,1,84,"-3,-11,178",0,0,0,0,0,0,87,92,82,70,80,-52.87,5,14.0,-19.0,-1001.0,14:13:50.086095,192.168.0.115,14.0,1.0
305,1,14,2,84,"-3,-11,178",0,0,0,0,0,0,87,92,82,70,80,-52.88,5,3.0,4.0,-1006.0,14:13:50.187873,192.168.0.115,14.0,2.0
310,1,14,1,83,"-3,-11,178",0,0,-1,0,0,0,87,92,82,70,80,-52.88,5,0.0,3.0,-1002.0,14:13:50.290069,192.168.0.115,14.0,1.0
315,1,14,1,83,"-3,-11,178",0,0,-1,0,0,0,87,92,82,70,80,-52.82,6,-3.0,-8.0,-1001.0,14:13:50.393927,192.168.0.115,14.0,1.0
320,1,14,1,83,"-3,-11,178",0,0,-1,0,0,0,87,92,82,70,80,-52.85,6,-12.0,7.0,-1003.0,14:13:50.494121,192.168.0.115,14.0,1.0
325,1,14,2,83,"-3,-10,178",0,0,-1,0,0,0,87,92,82,70,80,-52.9,6,-1.0,-10.0,-998.0,14:13:50.598602,192.168.0.115,14.0,2.0
330,1,12,2,83,"-4,-11,178",0,0,-1,0,0,0,87,92,81,70,80,-52.9,6,1.0,-21.0,-1000.0,14:13:50.698323,192.168.0.115,12.0,2.0
335,1,11,1,83,"-4,-11,179",0,0,-1,0,0,0,87,92,82,70,80,-52.93,6,-9.0,0.0,-1014.0,14:13:50.801025,192.168.0.115,11.0,1.0
340,1,10,3,83,"-5,-11,178",0,0,-1,0,0,0,87,92,81,70,80,-52.84,6,-2.0,-14.0,-991.0,14:13:50.902341,192.168.0.115,10.0,3.0
345,1,10,2,83,"-5,-11,178",0,0,-1,0,0,0,87,91,81,70,80,-52.86,6,0.0,-2.0,-998.0,14:13:51.004017,192.168.0.115,10.0,2.0
350,1,12,2,83,"-3,-11,178",0,0,-1,0,0,0,87,91,81,70,80,-52.91,6,4.0,5.0,-996.0,14:13:51.106691,192.168.0.115,12.0,2.0
355,1,11,2,83,"-4,-11,178",0,0,-1,0,0,0,87,91,81,70,80,-52.89,6,3.0,0.0,-1008.0,14:13:51.208045,192.168.0.115,11.0,2.0
360,1,12,1,82,"-3,-11,178",0,0,-1,0,0,0,87,91,81,70,80,-52.86,6,10.0,-6.0,-997.0,14:13:51.310002,192.168.0.115,12.0,1.0
365,1,11,1,83,"-4,-11,178",0,0,0,0,0,0,87,91,81,70,80,-52.91,7,10.0,-15.0,-1004.0,14:13:51.412219,192.168.0.115,11.0,1.0
370,1,12,1,82,"-4,-11,179",0,0,0,0,0,0,87,91,81,70,80,-52.95,7,15.0,-17.0,-996.0,14:13:51.517780,192.168.0.115,12.0,1.0
375,1,11,5,82,"-5,-10,176",0,0,0,0,0,0,87,91,80,70,80,-52.92,7,-10.0,-16.0,-1008.0,14:13:51.615854,192.168.0.115,11.0,5.0
380,1,11,1,82,"-5,-11,179",0,0,0,0,0,0,87,91,80,70,80,-52.83,7,-11.0,-11.0,-997.0,14:13:51.718221,192.168.0.115,11.0,1.0
385,1,12,1,82,"-4,-11,179",0,0,0,0,0,0,87,91,80,70,80,-52.85,7,12.0,-1.0,-1001.0,14:13:51.820135,192.168.0.115,12.0,1.0
390,1,12,2,82,"-4,-11,178",0,0,0,0,0,0,87,91,80,70,80,-52.87,7,15.0,0.0,-996.0,14:13:51.921973,192.168.0.115,12.0,2.0
395,1,9,2,83,"-6,-11,178",0,0,-1,0,0,0,86,90,80,70,80,-52.85,7,-6.0,-4.0,-1011.0,14:13:52.024003,192.168.0.115,9.0,2.0
400,1,12,3,82,"-4,-11,177",0,0,-1,0,0,0,86,90,81,70,80,-52.89,7,-3.0,0.0,-998.0,14:13:52.135364,192.168.0.115,12.0,3.0
405,1,12,2,82,"-3,-11,178",0,0,-1,0,0,0,86,90,80,70,80,-52.88,7,0.0,-5.0,-1002.0,14:13:52.228000,192.168.0.115,12.0,2.0
410,1,10,2,82,"-5,-11,178",0,0,-1,0,0,0,86,90,80,70,80,-52.92,7,7.0,-20.0,-1007.0,14:13:52.329935,192.168.0.115,10.0,2.0
415,1,12,2,82,"-4,-11,178",0,0,-1,0,0,0,86,90,80,70,80,-52.92,8,-3.0,17.0,-1006.0,14:13:52.431974,192.168.0.115,12.0,2.0
420,1,13,2,82,"-3,-11,178",0,0,-1,0,0,0,86,90,80,70,80,-52.84,8,-13.0,1.0,-996.0,14:13:52.482886,192.168.0.115,13.0,2.0
425,1,11,2,82,"-4,-11,178",0,0,-1,0,0,0,86,90,81,70,80,-52.92,8,-8.0,-1.0,-1006.0,14:13:52.589911,192.168.0.115,11.0,2.0
430,1,11,2,82,"-4,-11,178",0,0,-1,0,0,0,86,90,81,70,80,-52.79,8,0.0,-1.0,-1002.0,14:13:52.686966,192.168.0.115,11.0,2.0
435,1,9,3,83,"-5,-10,177",0,0,-1,0,0,0,86,90,81,70,80,-52.88,8,15.0,-22.0,-982.0,14:13:52.789715,192.168.0.115,9.0,3.0
440,1,9,3,83,"-5,-10,177",0,0,-1,0,0,0,86,90,82,70,80,-52.92,8,-7.0,2.0,-979.0,14:13:52.891001,192.168.0.115,9.0,3.0
445,1,9,0,83,"-5,-11,178",-1,0,0,0,0,0,86,90,81,70,80,-52.88,8,-10.0,0.0,-935.0,14:13:52.993007,192.168.0.115,9.0,0.0
450,1,9,0,83,"-5,-11,178",-4,0,0,0,0,0,86,90,81,70,80,-52.94,8,-15.0,2.0,-968.0,14:13:53.094972,192.168.0.115,9.0,0.0
455,1,9,0,83,"-5,-11,178",-2,0,0,1,0,0,86,90,80,70,80,-52.93,8,-21.0,5.0,-986.0,14:13:53.196856,192.168.0.115,9.0,0.0
460,1,10,0,82,"-2,-11,179",-1,0,0,1,0,0,86,90,79,70,80,-52.92,8,-38.0,13.0,-1023.0,14:13:53.298965,192.168.0.115,10.0,0.0
465,1,10,0,82,"-2,-11,179",0,0,0,1,0,1,86,90,78,70,80,-52.92,9,-7.0,3.0,-997.0,14:13:53.401972,192.168.0.115,10.0,0.0
470,1,15,-1,79,"-2,-11,178",0,0,0,1,0,1,86,90,77,70,80,-52.93,9,-18.0,19.0,-1019.0,14:13:53.502967,192.168.0.115,15.0,-1.0
475,1,15,-1,79,"-2,-11,178",0,0,-1,1,0,1,86,90,76,70,80,-52.91,9,-24.0,4.0,-1009.0,14:13:53.605414,192.168.0.115,15.0,-1.0
480,1,21,-1,76,"0,-11,177",0,0,-1,1,0,0,86,90,75,70,80,-52.93,9,-48.0,0.0,-1025.0,14:13:53.706871,192.168.0.115,21.0,-1.0
485,1,21,-1,76,"0,-11,177",0,0,-1,0,0,0,86,90,74,60,80,-52.95,9,1.0,-2.0,-1019.0,14:13:53.808921,192.168.0.115,21.0,-1.0
490,1,24,-2,74,"-2,-10,178",1,0,-1,0,0,0,86,90,73,60,80,-53.0,9,-21.0,10.0,-1033.0,14:13:53.910970,192.168.0.115,24.0,-2.0
495,1,24,-2,74,"-2,-10,178",0,0,-1,0,0,0,87,91,72,60,80,-53.02,9,1.0,12.0,-1015.0,14:13:54.012834,192.168.0.115,24.0,-2.0
500,1,24,-2,74,"-2,-10,178",0,0,-1,0,0,0,87,91,72,60,80,-53.01,9,-18.0,-18.0,-1003.0,14:13:54.116060,192.168.0.115,24.0,-2.0
505,1,24,-5,72,"0,-12,-179",0,0,-1,0,0,0,87,91,73,60,80,-52.99,9,-1.0,1.0,-1012.0,14:13:54.217029,192.168.0.115,24.0,-5.0
510,1,24,-5,72,"0,-12,-179",0,0,-1,0,0,0,87,91,73,60,80,-52.94,9,4.0,-14.0,-1014.0,14:13:54.318906,192.168.0.115,24.0,-5.0
515,1,24,-2,73,"1,-11,177",-6,0,-1,0,0,0,87,91,73,60,80,-53.0,10,1.0,1.0,-998.0,14:13:54.421563,192.168.0.115,24.0,-2.0
520,1,24,-2,73,"1,-11,177",-8,0,-1,1,0,0,87,91,74,60,80,-52.95,10,-21.0,-5.0,-1003.0,14:13:54.522948,192.168.0.115,24.0,-2.0
525,1,20,-1,76,"3,-11,178",-8,0,-1,2,0,0,87,91,74,60,80,-52.97,10,-15.0,-18.0,-999.0,14:13:54.624922,192.168.0.115,20.0,-1.0
530,1,20,-1,76,"3,-11,178",-8,0,-1,4,0,0,87,91,75,60,80,-52.97,10,-13.0,4.0,-1010.0,14:13:54.726805,192.168.0.115,20.0,-1.0
535,1,34,-4,74,"7,-11,177",-8,0,-1,5,0,0,87,91,75,60,80,-52.99,10,-20.0,-11.0,-1007.0,14:13:54.829204,192.168.0.115,34.0,-4.0
540,1,34,-4,74,"7,-11,177",-7,0,-1,6,0,0,87,91,75,60,80,-53.02,10,-31.0,-18.0,-1001.0,14:13:54.931014,192.168.0.115,34.0,-4.0
545,1,34,-4,74,"7,-11,177",-7,0,-1,6,0,0,86,91,75,60,80,-53.03,10,-49.0,-2.0,-997.0,14:13:55.032845,192.168.0.115,34.0,-4.0
550,1,45,-5,78,"5,-10,177",-6,0,0,7,0,0,86,91,75,60,80,-53.03,10,-53.0,-7.0,-994.0,14:13:55.134788,192.168.0.115,45.0,-5.0
555,1,45,-5,78,"5,-10,177",-6,0,0,7,0,0,86,91,75,60,80,-53.07,10,-76.0,10.0,-995.0,14:13:55.236862,192.168.0.115,45.0,-5.0
560,1,45,-5,78,"5,-10,177",-6,0,0,8,0,0,86,91,75,60,80,-53.04,10,-55.0,1.0,-981.0,14:13:55.341136,192.168.0.115,45.0,-5.0
565,1,45,-5,78,"5,-10,177",-5,0,0,8,0,0,86,91,75,60,80,-53.11,11,-56.0,7.0,-986.0,14:13:55.440824,192.168.0.115,45.0,-5.0
570,1,45,-5,78,"5,-10,177",-5,0,0,8,0,0,86,91,75,60,80,-53.14,11,-66.0,-9.0,-986.0,14:13:55.542850,192.168.0.115,45.0,-5.0
575,1,45,-5,78,"5,-10,177",-5,0,0,9,0,0,86,91,75,60,80,-53.07,11,-54.0,19.0,-980.0,14:13:55.646130,192.168.0.115,45.0,-5.0
580,1,45,-5,78,"5,-10,177",-4,0,0,9,0,0,86,91,75,60,80,-53.09,11,-55.0,-11.0,-995.0,14:13:55.746876,192.168.0.115,45.0,-5.0
585,1,45,-5,78,"5,-10,177",-4,0,0,9,0,0,86,91,75,60,80,-53.13,11,-40.0,-29.0,-1004.0,14:13:55.851796,192.168.0.115,45.0,-5.0
590,1,45,-5,78,"5,-10,177",-4,0,-1,9,0,0,86,91,75,60,80,-53.09,11,-58.0,-11.0,-996.0,14:13:55.950836,192.168.0.115,45.0,-5.0
595,1,45,-5,78,"5,-10,177",-4,0,-1,9,0,0,86,90,75,60,80,-53.16,11,-62.0,-5.0,-991.0,14:13:56.052918,192.168.0.115,45.0,-5.0
600,1,45,-5,78,"5,-10,177",-4,0,-1,9,0,0,86,90,74,60,80,-53.18,11,-95.0,-15.0,-995.0,14:13:56.154846,192.168.0.115,45.0,-5.0
605,1,45,-5,78,"5,-10,177",-5,0,-1,9,0,0,86,90,75,60,80,-53.18,11,-99.0,-10.0,-999.0,14:13:56.256700,192.168.0.115,45.0,-5.0
610,1,45,-5,78,"5,-10,177",-4,1,-1,9,0,0,86,90,74,60,80,-53.21,11,-96.0,-22.0,-986.0,14:13:56.358895,192.168.0.115,45.0,-5.0
615,1,45,-5,78,"5,-10,177",-1,0,-1,9,0,0,86,90,74,60,80,-53.2,12,-89.0,-4.0,-993.0,14:13:56.460777,192.168.0.115,45.0,-5.0
620,5,-29,-1,73,"-1,-2,179",0,0,-1,8,0,0,86,90,74,60,80,-53.2,12,-74.0,-18.0,-993.0,14:13:56.563147,192.168.0.115,171.0,-1.0
625,5,-29,-1,73,"-1,-2,179",2,0,-1,7,0,0,86,90,74,60,80,-53.09,12,-87.0,-23.0,-994.0,14:13:56.664742,192.168.0.115,171.0,-1.0
630,5,-29,-1,73,"-1,-2,179",3,1,-1,6,0,0,86,90,74,60,80,-53.01,12,-63.0,-22.0,-995.0,14:13:56.767340,192.168.0.115,171.0,-1.0
635,5,-29,-1,73,"-1,-2,179",3,1,-1,5,0,0,86,90,73,60,80,-53.02,12,-73.0,-10.0,-1002.0,14:13:56.868764,192.168.0.115,171.0,-1.0
639,5,-29,-1,73,"-1,-2,179",2,1,-1,4,0,0,86,90,73,60,80,-53.06,12,-58.0,-29.0,-1005.0,14:13:56.919846,192.168.0.115,171.0,-1.0
644,5,-29,-1,73,"-1,-2,179",0,1,-1,3,0,0,86,91,73,60,80,-53.04,12,-51.0,-8.0,-1008.0,14:13:57.021730,192.168.0.115,171.0,-1.0
649,5,-29,-1,73,"-1,-2,179",0,1,-1,3,0,0,86,91,73,60,80,-52.95,12,-50.0,-23.0,-994.0,14:13:57.123812,192.168.0.115,171.0,-1.0
654,5,13,0,73,"-1,-1,-178",0,1,-1,2,0,0,86,91,72,60,80,-53.03,12,-27.0,-23.0,-1000.0,14:13:57.226641,192.168.0.115,213.0,0.0
659,5,13,0,73,"-1,-1,-178",1,1,-1,2,0,0,86,91,72,60,80,-52.95,12,-38.0,-4.0,-1005.0,14:13:57.328503,192.168.0.115,213.0,0.0
664,5,13,0,73,"-1,-1,-178",1,3,0,1,0,0,86,91,72,60,80,-53.02,13,-27.0,-39.0,-1009.0,14:13:57.429879,192.168.0.115,213.0,0.0
670,5,13,0,73,"-1,-1,-178",0,5,0,1,0,0,86,91,72,60,80,-52.96,13,-41.0,-26.0,-1002.0,14:13:57.531905,192.168.0.115,213.0,0.0
675,5,13,0,73,"-1,-1,-178",2,4,0,1,0,0,86,91,71,60,80,-52.94,13,-34.0,-6.0,-1006.0,14:13:57.638952,192.168.0.115,213.0,0.0
680,5,27,-5,70,"0,-3,-172",1,1,0,0,1,0,86,91,71,60,80,-53.0,13,-19.0,-20.0,-1015.0,14:13:57.735975,192.168.0.115,227.0,-5.0
685,5,27,-5,70,"0,-3,-172",0,-3,0,0,0,0,86,91,71,60,80,-52.96,13,-5.0,-29.0,-994.0,14:13:57.839965,192.168.0.115,227.0,-5.0
690,5,27,-5,70,"0,-3,-172",0,0,0,0,0,0,86,91,70,60,80,-52.93,13,-2.0,-31.0,-1024.0,14:13:57.943351,192.168.0.115,227.0,-5.0
695,5,27,-5,70,"0,-3,-172",0,0,0,0,0,0,86,91,71,60,80,-52.99,13,2.0,-20.0,-966.0,14:13:58.048793,192.168.0.115,227.0,-5.0
700,5,31,-13,66,"4,-4,-172",3,-2,0,0,0,0,86,91,71,60,80,-52.98,13,-2.0,-23.0,-1017.0,14:13:58.145237,192.168.0.115,231.0,-13.0
705,5,31,-13,66,"4,-4,-172",2,-1,0,0,0,0,86,91,71,60,80,-52.96,13,-5.0,-14.0,-998.0,14:13:58.245699,192.168.0.115,231.0,-13.0
710,5,29,-5,68,"2,-3,-177",0,0,0,0,-1,0,86,91,70,60,80,-53.0,14,8.0,-10.0,-991.0,14:13:58.347852,192.168.0.115,229.0,-5.0
715,5,29,-5,68,"2,-3,-177",0,1,0,0,0,0,86,91,70,60,80,-52.92,14,5.0,-8.0,-998.0,14:13:58.449756,192.168.0.115,229.0,-5.0
720,5,29,-5,68,"2,-3,-177",0,2,0,0,0,0,86,91,69,60,80,-53.0,14,11.0,-6.0,-991.0,14:13:58.551837,192.168.0.115,229.0,-5.0
725,5,29,-5,68,"2,-3,-177",0,1,0,0,0,0,86,91,69,60,80,-52.98,14,-6.0,-7.0,-1009.0,14:13:58.654656,192.168.0.115,229.0,-5.0
730,5,29,-5,68,"2,-3,-177",-1,1,-1,0,0,0,86,91,68,60,80,-53.04,14,23.0,-19.0,-1004.0,14:13:58.756649,192.168.0.115,229.0,-5.0
735,5,20,0,69,"1,-2,-176",-1,1,-1,0,0,0,86,91,68,60,80,-53.04,14,3.0,-8.0,-1007.0,14:13:58.858837,192.168.0.115,220.0,0.0
740,5,20,0,69,"1,-2,-176",0,1,0,0,0,0,86,91,68,60,80,-52.99,14,-5.0,-13.0,-1011.0,14:13:58.960488,192.168.0.115,220.0,0.0
745,5,20,0,69,"1,-2,-176",0,1,0,0,0,0,86,90,68,60,80,-53.04,14,-15.0,-10.0,-1010.0,14:13:59.062767,192.168.0.115,220.0,0.0
750,5,20,0,69,"1,-2,-176",0,1,0,0,0,0,86,90,68,60,80,-53.06,14,9.0,9.0,-1018.0,14:13:59.164822,192.168.0.115,220.0,0.0
755,5,20,0,69,"1,-2,-176",0,0,0,0,0,0,86,90,68,60,80,-52.98,14,1.0,-5.0,-997.0,14:13:59.266461,192.168.0.115,220.0,0.0
760,5,22,2,67,"2,-2,-176",0,0,0,0,0,0,86,90,68,60,80,-53.03,15,6.0,-16.0,-994.0,14:13:59.368723,192.168.0.115,222.0,2.0
765,5,22,2,67,"2,-2,-176",0,1,-1,0,0,0,86,90,68,60,80,-53.01,15,-3.0,-9.0,-985.0,14:13:59.470589,192.168.0.115,222.0,2.0
770,5,22,4,68,"2,-2,-176",0,1,-1,0,0,0,86,90,68,60,80,-52.98,15,0.0,6.0,-996.0,14:13:59.580161,192.168.0.115,222.0,4.0
