,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
0,-1,-100,-100,-100,"-1,-1,-1",0,0,-6,0,0,0,69,71,10,0,100,-21.92,0,7.0,0.0,-999.0,11:56:13.806676,192.168.0.114
5,-1,-100,-100,-100,"-1,-1,-1",0,0,-6,0,0,0,69,71,10,0,100,-21.92,0,3.0,0.0,-1000.0,11:56:13.831158,192.168.0.114
11,-1,-100,-100,-100,"-1,-1,-1",0,0,-6,0,0,0,69,71,10,0,100,-21.96,0,4.0,-1.0,-1000.0,11:56:14.015013,192.168.0.114
17,-1,-100,-100,-100,"-1,-1,-1",0,0,-6,0,0,0,69,71,10,0,100,-21.98,0,4.0,2.0,-1000.0,11:56:14.034718,192.168.0.114
22,-1,-100,-100,-100,"-1,-1,-1",0,0,-6,0,0,0,69,71,10,0,100,-21.97,0,5.0,4.0,-999.0,11:56:14.223243,192.168.0.114
27,-1,-100,-100,-100,"-1,-1,-1",0,0,-6,0,0,0,69,71,10,0,100,-21.97,0,6.0,0.0,-1001.0,11:56:14.238267,192.168.0.114
32,-1,-100,-100,-100,"-1,-1,-1",0,0,-6,0,0,0,69,71,10,0,100,-21.97,0,8.0,9.0,-1007.0,11:56:14.429763,192.168.0.114
38,-1,-100,-100,-100,"-1,-1,-1",0,0,-6,0,0,0,69,71,10,0,100,-21.97,0,13.0,-13.0,-1005.0,11:56:14.442187,192.168.0.114
43,-1,-100,-100,-100,"-1,-1,-1",0,0,-6,0,0,0,69,71,10,0,100,-21.97,0,-17.0,16.0,-1029.0,11:56:14.637005,192.168.0.114
48,-1,-100,-100,-100,"-1,-1,-1",0,0,-6,0,0,0,70,72,10,0,100,-21.97,0,6.0,6.0,-1191.0,11:56:14.646449,192.168.0.114
53,-1,-100,-100,-100,"-1,-1,-1",0,1,-6,0,0,-1,70,72,10,-10,100,-21.97,0,6.0,32.0,-1376.0,11:56:14.844449,192.168.0.114
58,-1,-100,-100,-100,"-1,-1,-1",0,0,-6,0,0,-4,70,72,10,-10,100,-21.94,0,-9.0,4.0,-1242.0,11:56:14.850064,192.168.0.114
63,-1,-100,-100,-100,"-1,-1,-1",0,-1,-6,0,0,-6,70,72,19,0,100,-21.58,0,-12.0,-8.0,-1056.0,11:56:15.050636,192.168.0.114
68,-1,-100,-100,-100,"-1,-1,-1",0,0,-6,0,0,-6,70,72,28,0,100,-21.53,0,0.0,14.0,-1032.0,11:56:15.054271,192.168.0.114
74,-1,-100,-100,-100,"-1,-1,-1",0,0,-6,0,0,-6,70,72,37,0,100,-21.46,1,7.0,12.0,-1006.0,11:56:15.257871,192.168.0.114
78,-1,-100,-100,-100,"-1,-1,-1",0,0,-6,0,0,-5,70,72,47,0,100,-21.43,1,-7.0,3.0,-964.0,11:56:15.258495,192.168.0.114
83,4,19,-5,46,"1,1,-177",0,0,-6,0,0,-5,70,72,57,0,100,-21.26,1,12.0,-7.0,-942.0,11:56:15.359604,192.168.0.114
89,4,19,-5,56,"1,1,-178",0,0,-6,0,0,-4,70,72,67,0,100,-21.27,1,9.0,-2.0,-933.0,11:56:15.461917,192.168.0.114
94,4,18,-7,70,"0,1,-176",0,0,-6,0,0,-3,70,72,75,0,100,-21.12,1,-6.0,2.0,-887.0,11:56:15.564147,192.168.0.114
99,4,18,-8,74,"0,1,-176",0,0,-6,0,0,-2,70,72,82,10,100,-21.06,1,7.0,8.0,-922.0,11:56:15.666315,192.168.0.114
104,4,16,-7,82,"0,2,-178",0,0,-6,0,0,-1,70,72,89,10,100,-21.02,1,10.0,0.0,-906.0,11:56:15.768950,192.168.0.114
109,4,15,-9,86,"0,1,-177",0,0,-6,0,0,-1,70,72,94,10,100,-20.93,1,13.0,4.0,-919.0,11:56:15.870127,192.168.0.114
114,4,17,-9,92,"0,2,-177",0,0,-6,0,0,0,70,72,99,20,100,-20.79,1,15.0,0.0,-913.0,11:56:15.972095,192.168.0.114
119,4,12,-10,101,"-1,2,-177",0,0,-6,0,0,0,70,72,104,20,100,-20.79,1,-4.0,0.0,-913.0,11:56:16.074146,192.168.0.114
124,4,19,-12,102,"2,2,-176",0,0,-6,0,0,0,70,72,107,20,100,-20.69,2,11.0,4.0,-916.0,11:56:16.175974,192.168.0.114
129,4,13,-12,107,"0,2,-176",0,0,-6,0,0,0,70,72,109,20,100,-20.71,2,28.0,-12.0,-949.0,11:56:16.278640,192.168.0.114
134,4,13,-11,110,"0,2,-177",0,0,-6,0,0,1,70,72,111,30,100,-20.68,2,-3.0,4.0,-925.0,11:56:16.380203,192.168.0.114
139,4,22,-11,110,"5,2,-176",0,0,-6,0,0,1,70,72,112,30,100,-20.65,2,15.0,6.0,-945.0,11:56:16.482086,192.168.0.114
144,4,14,-13,113,"1,2,-176",0,0,-6,0,0,1,70,72,114,30,100,-20.66,2,22.0,7.0,-959.0,11:56:16.584352,192.168.0.114
149,4,11,-9,115,"0,2,-178",0,0,-6,0,0,1,70,72,113,30,100,-20.69,2,0.0,7.0,-966.0,11:56:16.686317,192.168.0.114
154,4,11,-10,116,"0,2,-177",0,0,-6,0,0,2,70,72,115,30,100,-20.72,2,3.0,-2.0,-965.0,11:56:16.787895,192.168.0.114
159,4,10,-9,116,"0,2,-178",0,0,-6,0,0,2,70,72,114,30,100,-20.68,2,8.0,4.0,-961.0,11:56:16.892184,192.168.0.114
164,4,13,-10,115,"2,2,-177",0,0,-6,0,0,2,70,72,114,30,100,-20.7,2,4.0,-2.0,-955.0,11:56:16.994191,192.168.0.114
169,4,7,-12,115,"0,2,-176",0,0,-6,0,0,2,70,72,113,30,100,-20.69,2,8.0,-2.0,-965.0,11:56:17.093999,192.168.0.114
174,4,8,1,116,"0,2,176",0,0,-6,0,0,2,70,72,111,30,100,-20.68,3,4.0,1.0,-971.0,11:56:17.196242,192.168.0.114
179,4,14,-4,114,"2,2,179",0,0,-6,0,0,2,70,72,110,30,100,-20.74,3,0.0,9.0,-972.0,11:56:17.298062,192.168.0.114
184,4,12,-9,112,"2,2,-178",0,0,-6,0,0,2,70,72,109,30,100,-20.65,3,13.0,6.0,-975.0,11:56:17.400335,192.168.0.114
188,4,9,-8,111,"1,2,-178",0,0,-6,0,0,2,70,72,107,30,100,-20.68,3,17.0,12.0,-986.0,11:56:17.451048,192.168.0.114
193,4,7,-7,109,"0,2,-179",0,0,-6,0,0,2,70,72,105,30,100,-20.7,3,23.0,0.0,-995.0,11:56:17.553033,192.168.0.114
198,4,10,-7,107,"1,2,-179",0,0,-6,0,0,2,69,73,102,30,100,-20.76,3,5.0,0.0,-983.0,11:56:17.654826,192.168.0.114
203,4,9,-9,105,"1,2,-178",0,0,-6,0,0,2,69,73,100,30,100,-20.76,3,0.0,3.0,-998.0,11:56:17.756871,192.168.0.114
209,4,8,-7,104,"0,2,-179",0,0,-6,0,0,2,69,73,98,30,100,-20.82,3,12.0,9.0,-999.0,11:56:17.859772,192.168.0.114
213,4,7,-7,102,"0,2,-179",0,0,-6,0,0,2,69,73,95,30,100,-20.74,3,19.0,6.0,-1009.0,11:56:17.961442,192.168.0.114
219,4,9,-10,98,"0,2,-177",0,0,-6,0,0,2,69,73,93,20,100,-20.88,3,21.0,9.0,-1020.0,11:56:18.063165,192.168.0.114
223,4,8,-9,94,"0,2,-178",0,0,-6,0,0,2,69,73,90,20,100,-20.88,4,3.0,7.0,-1016.0,11:56:18.165218,192.168.0.114
