,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
0,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,75,76,10,0,88,-8.18,0,-4.0,-4.0,-1003.0,12:49:07.679302,192.168.0.114
5,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,75,76,10,0,88,-8.14,0,-4.0,-4.0,-1001.0,12:49:07.781146,192.168.0.114
10,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,75,76,10,0,88,-8.18,0,-4.0,-3.0,-1000.0,12:49:07.883157,192.168.0.114
16,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,75,76,10,0,88,-8.18,0,-4.0,-4.0,-1000.0,12:49:07.985147,192.168.0.114
21,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,75,75,10,0,88,-8.18,0,13.0,8.0,-1009.0,12:49:08.087184,192.168.0.114
26,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,75,75,10,0,88,-8.18,0,-8.0,0.0,-1000.0,12:49:08.189223,192.168.0.114
31,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,0,75,75,10,0,88,-8.18,0,-29.0,-7.0,-1003.0,12:49:08.290643,192.168.0.114
36,-1,-100,-100,-100,"0,0,0",-1,0,1,0,0,0,75,75,10,0,88,-8.18,0,12.0,18.0,-963.0,12:49:08.393221,192.168.0.114
41,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,3,75,75,10,0,88,-8.18,0,5.0,-7.0,-1114.0,12:49:08.495362,192.168.0.114
48,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,6,75,75,11,0,88,-8.18,0,15.0,11.0,-1285.0,12:49:08.597244,192.168.0.114
54,-1,-100,-100,-100,"0,0,0",1,0,1,0,0,7,75,75,20,10,88,-7.72,0,1.0,22.0,-1286.0,12:49:08.699312,192.168.0.114
55,-1,-100,-100,-100,"0,0,0",0,-1,1,0,-1,7,75,75,28,10,88,-7.65,0,-51.0,49.0,-1119.0,12:49:08.750533,192.168.0.114
60,-1,-100,-100,-100,"0,0,0",0,-2,1,0,-1,7,75,75,37,20,88,-7.54,1,3.0,41.0,-1028.0,12:49:08.852454,192.168.0.114
65,-1,-100,-100,-100,"0,0,0",-1,-2,1,0,-1,7,75,75,43,30,88,-7.56,1,-24.0,30.0,-974.0,12:49:08.954738,192.168.0.114
70,-1,-100,-100,-100,"0,0,0",-1,-4,1,0,-1,5,75,76,50,30,88,-7.45,1,34.0,61.0,-821.0,12:49:09.056557,192.168.0.114
75,-1,-100,-100,-100,"0,0,0",0,-6,1,0,-1,4,75,76,54,40,88,-7.58,1,4.0,116.0,-915.0,12:49:09.158360,192.168.0.114
80,-1,-100,-100,-100,"0,0,0",0,-6,1,0,-1,3,75,76,58,40,88,-7.37,1,20.0,85.0,-907.0,12:49:09.260515,192.168.0.114
85,-1,-100,-100,-100,"0,0,0",0,-6,1,0,-1,3,75,76,61,40,88,-7.23,1,29.0,60.0,-895.0,12:49:09.362363,192.168.0.114
90,-1,-100,-100,-100,"0,0,0",0,-6,2,0,-1,2,75,76,65,50,88,-7.38,1,14.0,58.0,-893.0,12:49:09.464378,192.168.0.114
95,-1,-100,-100,-100,"0,0,0",1,-5,1,0,0,1,75,76,69,50,88,-7.29,1,14.0,54.0,-977.0,12:49:09.566479,192.168.0.114
