,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
3,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,69,10,0,88,-7.41,0,0.0,-4.0,-997.0,12:49:07.686325,192.168.0.112
8,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,69,10,0,88,-7.37,0,0.0,-3.0,-1002.0,12:49:07.788080,192.168.0.112
13,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,69,10,0,88,-7.39,0,0.0,-2.0,-1002.0,12:49:07.890313,192.168.0.112
19,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,69,10,0,88,-7.39,0,0.0,-3.0,-999.0,12:49:07.992294,192.168.0.112
24,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,69,10,0,88,-7.39,0,-2.0,-3.0,-1000.0,12:49:08.094273,192.168.0.112
29,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,69,10,0,88,-7.39,0,-13.0,-11.0,-988.0,12:49:08.196427,192.168.0.112
34,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,69,10,0,88,-7.39,0,-2.0,-10.0,-989.0,12:49:08.297843,192.168.0.112
39,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,1,66,69,10,0,88,-7.39,0,-12.0,-18.0,-1296.0,12:49:08.400086,192.168.0.112
44,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,5,66,69,10,0,88,-7.39,0,-35.0,-34.0,-1275.0,12:49:08.502309,192.168.0.112
46,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,7,66,69,14,0,88,-7.39,0,-7.0,-14.0,-1135.0,12:49:08.553074,192.168.0.112
52,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,8,66,69,22,10,88,-7.05,0,-11.0,-26.0,-1039.0,12:49:08.655178,192.168.0.112
58,-1,-100,-100,-100,"0,0,0",0,2,0,0,0,8,66,69,28,20,88,-6.99,0,19.0,55.0,-967.0,12:49:08.757614,192.168.0.112
63,-1,-100,-100,-100,"0,0,0",0,2,1,0,0,7,66,69,36,20,88,-6.55,1,64.0,78.0,-814.0,12:49:08.859155,192.168.0.112
68,-1,-100,-100,-100,"0,0,0",1,0,1,0,-1,6,66,69,44,30,88,-6.63,1,-19.0,143.0,-889.0,12:49:08.962400,192.168.0.112
73,-1,-100,-100,-100,"0,0,0",0,-3,1,0,-2,5,66,69,51,40,88,-6.45,1,70.0,80.0,-873.0,12:49:09.063158,192.168.0.112
78,-1,-100,-100,-100,"0,0,0",1,-5,0,0,-2,3,66,69,57,40,88,-6.75,1,-3.0,146.0,-863.0,12:49:09.165132,192.168.0.112
83,-1,-100,-100,-100,"0,0,0",0,-7,0,0,-2,2,66,69,62,40,88,-6.55,1,10.0,166.0,-904.0,12:49:09.267165,192.168.0.112
88,-1,-100,-100,-100,"0,0,0",1,-10,0,0,-2,2,66,69,66,40,88,-6.62,1,39.0,72.0,-927.0,12:49:09.369128,192.168.0.112
93,-1,-100,-100,-100,"0,0,0",1,-9,0,0,-1,1,66,69,69,50,88,-6.67,1,19.0,95.0,-1004.0,12:49:09.471307,192.168.0.112
98,-1,-100,-100,-100,"0,0,0",0,-6,0,0,-1,1,66,69,72,50,88,-6.59,1,7.0,153.0,-945.0,12:49:09.573174,192.168.0.112
103,-1,-100,-100,-100,"0,0,0",1,-7,0,0,-2,1,66,69,74,50,88,-6.38,1,-62.0,142.0,-1001.0,12:49:09.675211,192.168.0.112
