,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
4,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,0,63,66,10,0,65,11.45,31,6.0,-4.0,-1001.0,13:54:05.758912,192.168.0.114
9,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,0,63,66,10,0,65,11.49,31,6.0,-4.0,-998.0,13:54:05.858358,192.168.0.114
14,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,0,63,66,10,0,65,11.49,31,10.0,-4.0,-1000.0,13:54:05.960356,192.168.0.114
19,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,0,63,66,10,0,65,11.49,31,0.0,5.0,-1004.0,13:54:06.063152,192.168.0.114
24,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,0,63,66,10,0,65,11.49,31,4.0,-8.0,-1004.0,13:54:06.164359,192.168.0.114
26,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,0,63,66,10,0,65,11.49,32,24.0,-14.0,-997.0,13:54:06.215424,192.168.0.114
31,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,0,63,66,10,0,65,11.49,32,18.0,-21.0,-1004.0,13:54:06.317418,192.168.0.114
36,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,0,63,66,10,0,65,11.49,32,-3.0,-7.0,-1165.0,13:54:06.421251,192.168.0.114
41,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,2,63,66,10,0,65,11.49,32,-12.0,-21.0,-1364.0,13:54:06.521503,192.168.0.114
46,-1,-100,-100,-100,"0,0,0",0,0,4,0,0,5,63,66,10,0,65,11.49,32,-28.0,-39.0,-1217.0,13:54:06.623590,192.168.0.114
51,-1,-100,-100,-100,"0,0,0",0,1,4,0,0,8,63,66,18,10,65,11.71,32,-43.0,-17.0,-1060.0,13:54:06.725712,192.168.0.114
56,-1,-100,-100,-100,"0,0,0",0,2,4,0,0,8,63,66,24,10,65,11.94,32,-57.0,-21.0,-1008.0,13:54:06.827608,192.168.0.114
61,-1,-100,-100,-100,"0,0,0",-1,1,4,1,0,8,63,66,33,20,65,11.98,32,-143.0,25.0,-925.0,13:54:06.929599,192.168.0.114
66,-1,-100,-100,-100,"0,0,0",-3,0,3,1,0,8,63,66,42,30,65,11.91,32,-141.0,0.0,-878.0,13:54:07.031426,192.168.0.114
71,-1,-100,-100,-100,"0,0,0",-6,0,4,2,0,6,63,66,51,30,64,11.95,32,-50.0,-15.0,-852.0,13:54:07.133421,192.168.0.114
76,-1,-100,-100,-100,"0,0,0",-8,1,3,2,0,5,63,66,58,40,64,12.25,33,-63.0,-7.0,-843.0,13:54:07.235437,192.168.0.114
82,-1,-100,-100,-100,"0,0,0",-7,0,3,1,0,3,63,66,62,40,64,12.08,33,-97.0,-13.0,-905.0,13:54:07.337375,192.168.0.114
