,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
5,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,91,92,10,0,83,8.78,0,-7.0,1.0,-999.0,16:53:56.653636,192.168.0.113
10,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,91,92,10,0,83,8.79,0,-4.0,0.0,-998.0,16:53:56.755378,192.168.0.113
15,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,91,92,6553,0,83,8.77,0,-5.0,2.0,-1002.0,16:53:56.857118,192.168.0.113
20,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,91,92,10,0,83,8.77,0,-4.0,0.0,-1002.0,16:53:56.959336,192.168.0.113
25,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,91,92,10,0,83,8.77,0,-2.0,7.0,-1001.0,16:53:57.061398,192.168.0.113
30,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,91,92,10,0,83,8.77,0,0.0,-1.0,-1007.0,16:53:57.163370,192.168.0.113
36,-1,-100,-100,-100,"-1,-1,-1",0,0,1,0,0,0,91,92,10,0,83,8.77,0,2.0,5.0,-1024.0,16:53:57.265756,192.168.0.113
41,-1,-100,-100,-100,"-1,-1,-1",0,0,1,0,0,0,91,92,10,0,83,8.77,0,-1.0,11.0,-1184.0,16:53:57.367432,192.168.0.113
46,-1,-100,-100,-100,"-1,-1,-1",0,1,1,0,0,-2,91,92,10,0,83,8.77,0,-22.0,-20.0,-1391.0,16:53:57.469333,192.168.0.113
51,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,-5,91,92,10,10,83,8.77,0,-27.0,-36.0,-1176.0,16:53:57.580869,192.168.0.113
56,-1,-100,-100,-100,"-1,-1,-1",0,0,1,0,0,-7,91,92,10,10,83,9.04,0,-26.0,-15.0,-1067.0,16:53:57.673322,192.168.0.113
61,-1,-100,-100,-100,"-1,-1,-1",-1,0,0,0,0,-8,91,92,16,20,83,9.19,0,-15.0,0.0,-996.0,16:53:57.775585,192.168.0.113
66,-1,-100,-100,-100,"-1,-1,-1",-1,0,0,0,0,-8,91,93,31,30,83,9.19,0,-39.0,-6.0,-972.0,16:53:57.877397,192.168.0.113
71,-1,-100,-100,-100,"-1,-1,-1",-1,0,0,0,0,-8,91,93,39,40,83,9.26,1,-26.0,-3.0,-928.0,16:53:57.979484,192.168.0.113
76,3,-4,0,39,"1,-5,-178",-2,0,0,0,0,-7,91,93,47,50,83,9.29,1,-48.0,-20.0,-880.0,16:53:58.081356,192.168.0.113
81,3,-6,0,49,"2,-5,-178",-3,0,0,0,0,-6,91,93,53,60,83,9.4,1,-9.0,-29.0,-866.0,16:53:58.186672,192.168.0.113
86,3,-6,1,52,"2,-5,-178",-2,1,0,0,0,-5,91,93,57,60,83,9.48,1,-20.0,1.0,-884.0,16:53:58.285409,192.168.0.113
