,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
1,-1,-100,-100,-100,"0,0,0",0,-2,2,0,0,0,65,67,10,0,74,11.48,31,-1.0,43.0,-997.0,13:54:05.740825,192.168.0.115
6,-1,-100,-100,-100,"0,0,0",0,-2,2,0,0,0,65,67,10,0,74,11.52,31,0.0,46.0,-996.0,13:54:05.842628,192.168.0.115
11,-1,-100,-100,-100,"0,0,0",0,-2,2,0,0,0,65,67,10,0,74,11.49,31,2.0,40.0,-998.0,13:54:05.945322,192.168.0.115
16,-1,-100,-100,-100,"0,0,0",0,-2,2,0,0,0,65,67,10,0,74,11.49,31,-8.0,52.0,-997.0,13:54:06.047021,192.168.0.115
21,-1,-100,-100,-100,"0,0,0",0,-2,2,0,0,0,65,67,10,0,74,11.49,31,8.0,46.0,-999.0,13:54:06.148985,192.168.0.115
27,-1,-100,-100,-100,"0,0,0",0,-2,2,0,0,0,65,67,10,0,74,11.49,32,-12.0,62.0,-965.0,13:54:06.251087,192.168.0.115
32,-1,-100,-100,-100,"0,0,0",0,-2,3,0,0,0,65,67,10,0,74,11.49,32,12.0,-7.0,-1068.0,13:54:06.352911,192.168.0.115
37,-1,-100,-100,-100,"0,0,0",0,0,3,0,0,0,65,67,10,0,74,11.49,32,-12.0,12.0,-1169.0,13:54:06.455083,192.168.0.115
42,-1,-100,-100,-100,"0,0,0",0,0,3,0,0,1,65,67,10,0,74,11.49,32,-8.0,22.0,-1322.0,13:54:06.556963,192.168.0.115
47,-1,-100,-100,-100,"0,0,0",0,0,3,0,0,4,65,67,10,0,74,11.49,32,-38.0,17.0,-1266.0,13:54:06.658975,192.168.0.115
52,-1,-100,-100,-100,"0,0,0",0,0,3,0,0,7,65,67,14,0,74,11.76,32,-48.0,12.0,-1052.0,13:54:06.761036,192.168.0.115
58,-1,-100,-100,-100,"0,0,0",-1,-1,3,0,0,8,65,67,27,10,74,11.82,32,-24.0,0.0,-1047.0,13:54:06.863855,192.168.0.115
62,-1,-100,-100,-100,"0,0,0",-1,-1,3,0,0,8,65,67,36,10,74,12.0,32,4.0,-41.0,-998.0,13:54:06.965063,192.168.0.115
67,-1,-100,-100,-100,"0,0,0",-1,0,3,0,0,8,65,67,45,20,74,12.0,32,-70.0,-3.0,-960.0,13:54:07.067112,192.168.0.115
72,-1,-100,-100,-100,"0,0,0",-2,1,3,0,0,7,65,67,54,30,74,12.19,32,-47.0,-15.0,-885.0,13:54:07.168989,192.168.0.115
77,-1,-100,-100,-100,"0,0,0",-3,0,3,1,0,6,65,67,61,30,73,12.4,33,-48.0,-44.0,-838.0,13:54:07.272364,192.168.0.115
83,-1,-100,-100,-100,"0,0,0",-3,0,3,0,0,4,65,67,67,40,73,12.26,33,-66.0,-24.0,-855.0,13:54:07.375707,192.168.0.115
88,-1,-100,-100,-100,"0,0,0",-3,2,3,1,1,3,65,67,72,40,73,12.16,33,-60.0,-47.0,-889.0,13:54:07.474829,192.168.0.115
93,-1,-100,-100,-100,"0,0,0",-4,3,3,0,1,2,65,67,75,50,73,12.14,33,-50.0,-10.0,-914.0,13:54:07.577015,192.168.0.115
98,-1,-100,-100,-100,"0,0,0",-4,4,3,0,0,1,65,67,78,50,73,12.22,33,-54.0,-14.0,-953.0,13:54:07.678952,192.168.0.115
103,-1,-100,-100,-100,"0,0,0",-3,2,3,0,0,1,65,67,81,50,73,12.29,33,-67.0,-20.0,-972.0,13:54:07.781071,192.168.0.115
