,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
1,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,77,80,10,0,83,9.25,0,-6.0,0.0,-999.0,16:53:56.575037,192.168.0.115
6,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,77,80,10,0,83,9.29,0,-6.0,0.0,-999.0,16:53:56.677253,192.168.0.115
11,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,77,80,10,0,83,9.3,0,-5.0,0.0,-1000.0,16:53:56.780490,192.168.0.115
16,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,77,80,10,0,83,9.33,0,-5.0,-1.0,-1000.0,16:53:56.882183,192.168.0.115
21,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,77,80,10,0,83,9.33,0,3.0,2.0,-997.0,16:53:56.984152,192.168.0.115
26,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,77,80,10,0,83,9.33,0,-5.0,15.0,-1004.0,16:53:57.085977,192.168.0.115
31,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,77,80,10,0,83,9.33,0,9.0,-8.0,-990.0,16:53:57.188167,192.168.0.115
35,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,77,80,10,0,83,9.33,0,9.0,-13.0,-998.0,16:53:57.239338,192.168.0.115
40,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,0,77,80,10,0,83,9.33,0,-11.0,-18.0,-1125.0,16:53:57.341737,192.168.0.115
45,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,-1,77,80,10,0,83,9.33,0,-4.0,-15.0,-1258.0,16:53:57.443475,192.168.0.115
50,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,-5,77,80,10,0,83,9.33,0,-26.0,11.0,-1328.0,16:53:57.550634,192.168.0.115
55,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,-7,77,80,16,10,83,9.44,0,7.0,-33.0,-1164.0,16:53:57.647431,192.168.0.115
60,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,-8,77,80,26,10,83,9.69,0,2.0,-10.0,-1054.0,16:53:57.749477,192.168.0.115
65,-1,-100,-100,-100,"-1,-1,-1",0,1,0,0,0,-8,77,80,31,20,83,9.78,1,-5.0,-10.0,-986.0,16:53:57.851229,192.168.0.115
70,-1,-100,-100,-100,"-1,-1,-1",0,0,0,0,0,-8,77,80,40,30,83,9.8,1,10.0,8.0,-933.0,16:53:57.953447,192.168.0.115
75,1,-1,2,44,"-1,-7,-178",0,0,0,0,0,-7,77,80,48,40,83,9.86,1,-5.0,-10.0,-907.0,16:53:58.055279,192.168.0.115
80,1,-2,3,48,"-1,-7,-178",0,0,0,0,0,-5,77,80,55,40,83,9.94,1,-1.0,-5.0,-886.0,16:53:58.157442,192.168.0.115
85,1,-1,3,55,"-1,-7,-178",0,0,0,0,0,-4,77,80,62,50,83,10.07,1,-6.0,-11.0,-883.0,16:53:58.259539,192.168.0.115
90,1,-2,2,64,"-2,-7,-177",0,0,0,0,0,-3,77,80,66,50,83,10.09,1,9.0,-1.0,-895.0,16:53:58.361510,192.168.0.115
95,1,-2,2,66,"-2,-7,-177",0,0,0,0,0,-2,77,81,70,50,83,10.19,1,8.0,-1.0,-904.0,16:53:58.463639,192.168.0.115
100,1,-1,3,70,"-2,-7,-179",0,0,0,0,0,-1,77,81,72,60,83,10.11,1,7.0,-6.0,-924.0,16:53:58.565378,192.168.0.115
105,1,-3,2,74,"-3,-7,-177",0,0,0,0,0,-1,77,81,75,60,83,10.22,1,2.0,-3.0,-942.0,16:53:58.667314,192.168.0.115
110,1,-2,3,75,"-2,-7,-178",0,0,0,0,0,0,77,81,76,60,83,10.18,1,4.0,-2.0,-963.0,16:53:58.769310,192.168.0.115
115,1,-3,2,77,"-3,-7,-177",0,0,0,0,0,0,77,81,78,60,83,10.24,2,8.0,2.0,-971.0,16:53:58.871166,192.168.0.115
120,1,-2,3,79,"-2,-7,-178",0,0,0,0,0,0,77,81,79,60,83,10.21,2,0.0,-3.0,-982.0,16:53:58.973362,192.168.0.115
125,1,-4,4,79,"-3,-7,-178",0,0,0,0,0,0,77,81,80,60,83,10.24,2,19.0,1.0,-994.0,16:53:59.077331,192.168.0.115
130,1,0,3,80,"-1,-7,-178",0,0,0,0,0,0,77,81,80,60,83,10.28,2,11.0,-11.0,-992.0,16:53:59.177304,192.168.0.115
135,1,-3,4,81,"-3,-7,-178",0,0,0,0,0,0,77,81,81,70,83,10.2,2,11.0,-14.0,-992.0,16:53:59.279196,192.168.0.115
140,1,-2,4,82,"-2,-7,-178",0,0,0,0,0,0,77,81,82,70,83,10.26,2,1.0,-10.0,-990.0,16:53:59.381543,192.168.0.115
145,1,-3,5,82,"-3,-7,-178",0,0,0,0,0,0,77,82,83,70,83,10.28,2,14.0,0.0,-984.0,16:53:59.483386,192.168.0.115
150,1,-2,4,83,"-3,-7,-177",0,0,0,0,0,0,77,82,83,70,83,10.28,2,7.0,4.0,-989.0,16:53:59.585513,192.168.0.115
155,1,-2,5,84,"-3,-7,-178",0,0,0,0,0,0,77,82,84,70,83,10.26,2,11.0,-6.0,-995.0,16:53:59.687669,192.168.0.115
160,1,-2,5,84,"-3,-7,-178",0,0,0,0,0,0,77,82,84,70,83,10.32,2,9.0,1.0,-993.0,16:53:59.789467,192.168.0.115
165,1,-1,5,84,"-2,-7,-178",0,0,0,0,0,0,77,82,84,70,83,10.27,3,5.0,-4.0,-989.0,16:53:59.891215,192.168.0.115
170,1,-2,4,85,"-3,-7,-177",0,0,0,0,0,0,77,82,84,70,83,10.34,3,5.0,1.0,-987.0,16:53:59.993684,192.168.0.115
175,1,-1,6,85,"-2,-7,-179",0,0,0,0,0,0,77,82,84,70,83,10.27,3,15.0,-13.0,-983.0,16:54:00.095242,192.168.0.115
180,1,-2,4,85,"-3,-7,-177",0,0,0,0,0,0,77,82,84,70,83,10.29,3,9.0,-14.0,-997.0,16:54:00.197377,192.168.0.115
185,1,-2,6,85,"-3,-7,-179",0,0,0,0,0,0,77,82,84,70,83,10.27,3,8.0,12.0,-1001.0,16:54:00.299433,192.168.0.115
191,1,-3,4,84,"-4,-7,-177",0,0,0,0,0,0,77,82,84,70,83,10.28,3,33.0,-3.0,-1002.0,16:54:00.401387,192.168.0.115
196,1,0,5,84,"-2,-7,-178",0,0,0,0,0,0,78,81,84,70,83,10.27,3,7.0,9.0,-991.0,16:54:00.503168,192.168.0.115
201,1,-2,4,84,"-3,-7,-177",0,0,0,0,0,0,78,81,83,70,83,10.29,3,3.0,-2.0,-1000.0,16:54:00.605282,192.168.0.115
206,1,0,2,84,"-2,-7,-176",0,0,0,0,0,0,78,81,83,70,83,10.22,3,3.0,1.0,-1011.0,16:54:00.707545,192.168.0.115
211,1,0,5,83,"-3,-7,-178",0,0,0,0,0,0,78,81,82,70,83,10.28,3,-1.0,1.0,-1002.0,16:54:00.809356,192.168.0.115
216,1,0,6,83,"-2,-7,-179",0,0,0,0,0,0,78,81,83,70,83,10.26,4,-3.0,0.0,-1008.0,16:54:00.911336,192.168.0.115
221,1,0,5,83,"-2,-7,-177",0,0,0,0,0,0,78,81,82,70,83,10.24,4,11.0,-5.0,-998.0,16:54:01.013298,192.168.0.115
225,1,0,6,83,"-2,-7,-179",0,0,0,0,0,0,78,81,82,70,83,10.25,4,24.0,-13.0,-990.0,16:54:01.064161,192.168.0.115
230,1,0,5,83,"-3,-7,-178",0,0,0,0,0,0,78,81,82,70,83,10.18,4,-1.0,-10.0,-1001.0,16:54:01.166053,192.168.0.115
235,1,0,6,82,"-2,-7,-178",0,0,0,0,0,0,78,81,82,70,83,10.22,4,6.0,-24.0,-1000.0,16:54:01.268391,192.168.0.115
240,1,-1,5,82,"-3,-7,-177",0,0,0,0,0,0,78,81,82,70,83,10.21,4,8.0,-9.0,-990.0,16:54:01.370508,192.168.0.115
