,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
0,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,0,69,71,10,0,76,11.13,31,-6.0,14.0,-998.0,13:54:05.698285,192.168.0.111
5,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,0,69,71,10,0,76,11.08,31,-7.0,16.0,-997.0,13:54:05.800612,192.168.0.111
10,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,0,69,71,10,0,76,11.08,31,3.0,18.0,-997.0,13:54:05.902656,192.168.0.111
15,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,0,69,71,10,0,76,11.08,31,4.0,15.0,-999.0,13:54:06.004784,192.168.0.111
20,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,0,69,71,10,0,76,11.08,31,-15.0,3.0,-998.0,13:54:06.106793,192.168.0.111
25,-1,-100,-100,-100,"0,0,0",0,0,1,0,0,0,69,71,10,0,76,11.08,32,-1.0,27.0,-999.0,13:54:06.208929,192.168.0.111
30,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,71,10,0,76,11.08,32,-22.0,50.0,-978.0,13:54:06.310784,192.168.0.111
35,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,0,69,71,10,0,76,11.08,32,-13.0,13.0,-1160.0,13:54:06.412409,192.168.0.111
40,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,1,69,71,10,0,76,11.08,32,-35.0,2.0,-1363.0,13:54:06.514794,192.168.0.111
45,-1,-100,-100,-100,"0,0,0",0,0,2,0,0,5,69,71,10,0,76,11.08,32,-82.0,-22.0,-1330.0,13:54:06.616779,192.168.0.111
50,-1,-100,-100,-100,"0,0,0",-2,1,2,1,0,7,69,71,12,0,76,11.29,32,-93.0,9.0,-1145.0,13:54:06.718677,192.168.0.111
55,-1,-100,-100,-100,"0,0,0",-5,0,2,1,0,8,69,71,22,10,76,11.42,32,-105.0,-33.0,-1062.0,13:54:06.820834,192.168.0.111
60,-1,-100,-100,-100,"0,0,0",-5,0,2,1,0,8,69,71,32,10,75,11.46,32,-89.0,-29.0,-975.0,13:54:06.922870,192.168.0.111
