,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
0,-1,-100,-100,-100,"0,0,0",0,0,176,0,0,0,63,66,10,0,100,-7.87,0,5.0,-7.0,-998.0,12:43:48.227136,192.168.0.111
5,-1,-100,-100,-100,"0,0,0",0,0,176,0,0,0,63,66,10,0,100,-7.87,0,5.0,-8.0,-997.0,12:43:48.328504,192.168.0.111
11,-1,-100,-100,-100,"0,0,0",0,0,176,0,0,0,63,66,10,0,100,-7.83,0,6.0,-7.0,-1002.0,12:43:48.430949,192.168.0.111
16,-1,-100,-100,-100,"0,0,0",0,0,176,0,0,0,63,66,10,0,100,-7.83,0,10.0,-3.0,-1001.0,12:43:48.532343,192.168.0.111
21,-1,-100,-100,-100,"0,0,0",0,0,176,0,0,0,63,66,10,0,100,-7.83,0,4.0,-33.0,-997.0,12:43:48.635367,192.168.0.111
27,-1,-100,-100,-100,"0,0,0",0,0,176,0,0,0,63,66,10,0,100,-7.83,0,20.0,-7.0,-1000.0,12:43:48.736507,192.168.0.111
32,-1,-100,-100,-100,"0,0,0",-1,0,176,0,0,0,63,66,10,0,100,-7.83,0,0.0,-2.0,-1170.0,12:43:48.838524,192.168.0.111
37,-1,-100,-100,-100,"0,0,0",0,0,177,0,0,2,63,66,10,0,100,-7.83,0,27.0,-6.0,-1394.0,12:43:48.940198,192.168.0.111
43,-1,-100,-100,-100,"0,0,0",1,0,177,0,0,6,63,66,10,0,100,-7.83,0,26.0,-2.0,-1273.0,12:43:49.042519,192.168.0.111
48,-1,-100,-100,-100,"0,0,0",1,0,177,0,0,7,63,66,17,0,100,-7.54,0,22.0,-1.0,-1076.0,12:43:49.144556,192.168.0.111
53,-1,-100,-100,-100,"0,0,0",1,0,177,0,0,8,63,67,25,10,100,-7.44,0,21.0,0.0,-993.0,12:43:49.246419,192.168.0.111
58,-1,-100,-100,-100,"0,0,0",2,0,177,0,0,7,63,67,35,20,100,-7.34,0,22.0,-1.0,-955.0,12:43:49.348556,192.168.0.111
64,-1,-100,-100,-100,"0,0,0",1,0,177,0,0,7,63,67,42,20,100,-7.23,1,13.0,-6.0,-921.0,12:43:49.450546,192.168.0.111
69,-1,-100,-100,-100,"0,0,0",1,0,177,0,0,5,63,67,50,30,100,-7.15,1,12.0,3.0,-875.0,12:43:49.552482,192.168.0.111
74,-1,-100,-100,-100,"0,0,0",1,0,177,0,0,4,63,67,56,30,100,-7.1,1,20.0,-7.0,-894.0,12:43:49.654490,192.168.0.111
79,-1,-100,-100,-100,"0,0,0",1,0,177,0,0,3,63,67,61,40,100,-7.05,1,25.0,-1.0,-908.0,12:43:49.756490,192.168.0.111
84,-1,-100,-100,-100,"0,0,0",1,0,177,0,0,2,63,67,66,40,100,-7.01,1,25.0,-11.0,-929.0,12:43:49.858508,192.168.0.111
89,3,-1,-2,48,"-2,0,179",1,0,177,0,0,2,63,67,69,40,100,-6.97,1,17.0,0.0,-943.0,12:43:49.960512,192.168.0.111
94,3,-1,-2,48,"-2,0,179",1,0,177,0,0,1,63,67,73,40,100,-6.9,1,11.0,0.0,-970.0,12:43:50.063680,192.168.0.111
99,3,-1,-2,48,"-2,0,179",1,0,177,0,0,1,63,67,75,40,100,-6.84,1,32.0,-3.0,-959.0,12:43:50.164947,192.168.0.111
104,3,-1,-2,48,"-2,0,179",1,0,176,0,0,1,63,67,79,50,100,-6.81,1,26.0,-2.0,-975.0,12:43:50.266499,192.168.0.111
109,3,-2,-1,70,"-2,0,-178",1,0,177,0,0,0,63,67,81,50,100,-6.76,1,31.0,7.0,-981.0,12:43:50.368582,192.168.0.111
114,3,-2,-1,70,"-2,0,-178",1,0,177,0,0,0,63,67,84,50,100,-6.72,2,31.0,0.0,-979.0,12:43:50.470567,192.168.0.111
119,3,-2,-1,70,"-2,0,-178",1,0,176,0,0,0,63,67,86,50,100,-6.67,2,32.0,-4.0,-963.0,12:43:50.576083,192.168.0.111
124,3,-4,0,83,"-4,0,-178",1,0,176,0,0,0,63,67,87,50,100,-6.64,2,23.0,10.0,-980.0,12:43:50.674774,192.168.0.111
125,3,-4,0,83,"-4,0,-178",1,0,176,0,0,0,63,67,89,60,100,-6.67,2,29.0,0.0,-972.0,12:43:50.725652,192.168.0.111
130,3,-4,0,83,"-4,0,-178",1,0,176,0,0,0,63,67,90,60,100,-6.63,2,17.0,4.0,-978.0,12:43:50.828272,192.168.0.111
135,3,-4,0,83,"-4,0,-178",1,0,176,0,0,0,63,67,91,60,100,-6.66,2,31.0,4.0,-973.0,12:43:50.929095,192.168.0.111
141,3,-5,-2,90,"-4,0,-176",1,0,176,0,0,0,63,67,92,60,100,-6.65,2,27.0,0.0,-974.0,12:43:51.031421,192.168.0.111
146,3,-5,-2,90,"-4,0,-176",1,0,176,0,0,0,63,67,92,60,100,-6.6,2,22.0,0.0,-963.0,12:43:51.133338,192.168.0.111
152,3,-5,-2,90,"-4,0,-176",1,0,176,0,0,0,64,66,92,60,100,-6.6,2,31.0,5.0,-981.0,12:43:51.235977,192.168.0.111
157,3,-5,-2,90,"-4,0,-176",1,0,176,0,0,0,64,66,92,60,100,-6.6,2,34.0,4.0,-968.0,12:43:51.341933,192.168.0.111
162,3,-4,-1,94,"-4,0,-177",1,0,176,0,0,0,64,66,92,60,100,-6.61,3,32.0,5.0,-981.0,12:43:51.439623,192.168.0.111
167,3,-4,-1,94,"-4,0,-177",1,0,177,0,0,0,64,66,91,60,100,-6.65,3,27.0,7.0,-984.0,12:43:51.541975,192.168.0.111
172,3,-4,-1,94,"-4,0,-177",1,0,177,0,0,0,64,66,91,60,100,-6.61,3,26.0,16.0,-994.0,12:43:51.643455,192.168.0.111
177,3,-4,-1,94,"-4,0,-177",1,0,177,0,0,0,64,66,89,60,100,-6.59,3,28.0,5.0,-982.0,12:43:51.745401,192.168.0.111
182,3,-4,-3,95,"-4,0,-177",1,0,177,0,0,0,64,66,89,60,100,-6.56,3,32.0,10.0,-1002.0,12:43:51.847403,192.168.0.111
187,3,-4,-3,95,"-4,0,-177",1,0,177,0,0,0,64,66,88,60,100,-6.6,3,38.0,5.0,-990.0,12:43:51.949829,192.168.0.111
193,3,-4,-3,95,"-4,0,-177",1,0,177,0,0,0,64,66,88,60,100,-6.62,3,34.0,4.0,-987.0,12:43:52.051345,192.168.0.111
198,3,-5,-2,93,"-5,0,-177",1,0,177,0,0,0,64,66,87,60,100,-6.64,3,21.0,5.0,-999.0,12:43:52.153532,192.168.0.111
203,3,-5,-2,93,"-5,0,-177",1,0,177,0,0,0,64,66,86,60,100,-6.6,3,29.0,4.0,-1018.0,12:43:52.255491,192.168.0.111
208,3,-5,-2,93,"-5,0,-177",1,0,177,0,0,0,64,66,84,60,100,-6.62,3,32.0,2.0,-996.0,12:43:52.357470,192.168.0.111
213,3,-5,-2,93,"-5,0,-177",1,0,177,0,0,0,64,66,85,60,100,-6.61,4,37.0,-1.0,-1009.0,12:43:52.459480,192.168.0.111
219,3,-5,-2,90,"-5,0,-177",1,0,177,0,0,0,64,66,83,60,100,-6.57,4,19.0,2.0,-1018.0,12:43:52.561363,192.168.0.111
223,3,-5,-2,90,"-5,0,-177",1,0,177,0,0,0,64,66,83,60,100,-6.66,4,26.0,0.0,-1016.0,12:43:52.663531,192.168.0.111
229,3,-5,-2,90,"-5,0,-177",1,0,177,0,0,0,64,66,82,60,100,-6.67,4,32.0,-14.0,-994.0,12:43:52.765512,192.168.0.111
234,3,-5,-2,90,"-5,0,-177",1,0,177,0,0,0,64,66,82,60,100,-6.66,4,29.0,-1.0,-1017.0,12:43:52.868879,192.168.0.111
239,3,-3,-3,87,"-3,0,-177",1,0,177,0,0,0,64,66,82,50,100,-6.67,4,28.0,0.0,-1007.0,12:43:52.969500,192.168.0.111
244,3,-3,-3,87,"-3,0,-177",1,0,176,0,0,0,64,66,81,50,100,-6.65,4,24.0,-15.0,-1005.0,12:43:53.071447,192.168.0.111
