,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
3,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,65,68,10,0,100,-8.5,0,0.0,-2.0,-1000.0,12:43:48.259804,192.168.0.113
8,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,65,68,10,0,100,-8.5,0,0.0,-4.0,-999.0,12:43:48.361647,192.168.0.113
10,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,65,68,10,0,100,-8.49,0,0.0,-3.0,-1000.0,12:43:48.412606,192.168.0.113
15,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,68,10,0,100,-8.49,0,0.0,-5.0,-1001.0,12:43:48.514423,192.168.0.113
20,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,68,10,0,100,-8.49,0,-2.0,-2.0,-995.0,12:43:48.616607,192.168.0.113
25,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,68,10,0,100,-8.49,0,3.0,4.0,-997.0,12:43:48.719007,192.168.0.113
30,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,68,10,0,100,-8.49,0,-18.0,1.0,-1017.0,12:43:48.820631,192.168.0.113
35,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,1,66,68,10,0,100,-8.49,0,18.0,-18.0,-992.0,12:43:48.922100,192.168.0.113
41,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,4,66,68,10,0,100,-8.49,0,5.0,17.0,-1254.0,12:43:49.024564,192.168.0.113
46,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,6,66,68,14,0,100,-8.31,0,18.0,45.0,-1082.0,12:43:49.126571,192.168.0.113
51,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,7,66,68,23,0,100,-8.01,0,4.0,11.0,-961.0,12:43:49.228574,192.168.0.113
56,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,7,66,68,31,10,100,-7.99,0,5.0,13.0,-1008.0,12:43:49.330566,192.168.0.113
62,-1,-100,-100,-100,"0,0,0",1,-2,0,0,0,6,66,68,37,10,100,-7.94,1,-7.0,5.0,-919.0,12:43:49.432666,192.168.0.113
67,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,5,66,69,46,20,100,-7.86,1,5.0,40.0,-922.0,12:43:49.534570,192.168.0.113
72,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,4,66,69,54,20,100,-7.67,1,2.0,34.0,-916.0,12:43:49.636440,192.168.0.113
77,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,3,66,69,60,20,100,-7.67,1,47.0,25.0,-902.0,12:43:49.738418,192.168.0.113
82,-1,-100,-100,-100,"0,0,0",0,-2,-1,0,0,3,66,69,66,30,100,-7.59,1,53.0,7.0,-911.0,12:43:49.840584,192.168.0.113
87,-1,-100,-100,-100,"0,0,0",2,-2,0,0,0,2,66,69,71,30,100,-7.56,1,10.0,6.0,-938.0,12:43:49.942529,192.168.0.113
92,-1,-100,-100,-100,"0,0,0",2,-2,0,0,0,1,66,69,75,30,100,-7.5,1,12.0,40.0,-954.0,12:43:50.044946,192.168.0.113
97,-1,-100,-100,-100,"0,0,0",1,-1,0,0,0,1,66,69,80,30,100,-7.38,1,32.0,34.0,-930.0,12:43:50.146560,192.168.0.113
102,-1,-100,-100,-100,"0,0,0",1,-2,0,0,0,1,66,69,84,40,100,-7.31,1,15.0,22.0,-963.0,12:43:50.248562,192.168.0.113
107,-1,-100,-100,-100,"0,0,0",2,-2,0,0,0,0,66,69,87,40,100,-7.31,1,20.0,11.0,-988.0,12:43:50.350733,192.168.0.113
112,-1,-100,-100,-100,"0,0,0",1,-2,0,0,0,0,66,69,91,40,100,-7.3,2,-7.0,11.0,-959.0,12:43:50.452658,192.168.0.113
