,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
4,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,58,60,10,0,100,-5.67,0,5.0,-8.0,-1000.0,13:35:36.087064,192.168.0.111
5,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,58,60,10,0,100,-5.61,0,6.0,-6.0,-998.0,13:35:36.137922,192.168.0.111
10,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,58,60,10,0,100,-5.62,0,6.0,-10.0,-1000.0,13:35:36.240332,192.168.0.111
16,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,58,60,10,0,100,-5.62,0,8.0,-6.0,-997.0,13:35:36.342080,192.168.0.111
21,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,58,60,10,0,100,-5.62,0,5.0,-3.0,-1008.0,13:35:36.444169,192.168.0.111
26,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,58,60,10,0,100,-5.62,0,9.0,-10.0,-1003.0,13:35:36.546123,192.168.0.111
31,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,58,60,10,0,100,-5.62,0,2.0,7.0,-1146.0,13:35:36.647888,192.168.0.111
36,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,2,58,60,10,0,100,-5.62,0,28.0,-5.0,-1393.0,13:35:36.750156,192.168.0.111
41,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,6,58,60,10,0,100,-5.62,0,21.0,4.0,-1224.0,13:35:36.851845,192.168.0.111
46,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,8,58,60,16,10,100,-5.42,0,16.0,5.0,-1093.0,13:35:36.953841,192.168.0.111
51,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,8,58,60,24,20,100,-5.18,0,14.0,3.0,-999.0,13:35:37.055868,192.168.0.111
56,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,8,58,60,32,20,100,-5.21,0,20.0,8.0,-1046.0,13:35:37.158198,192.168.0.111
61,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,7,58,60,41,30,100,-5.06,1,17.0,0.0,-971.0,13:35:37.260005,192.168.0.111
66,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,6,58,60,49,40,100,-5.02,1,14.0,2.0,-926.0,13:35:37.361989,192.168.0.111
71,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,5,58,61,54,40,100,-4.93,1,17.0,-7.0,-897.0,13:35:37.463682,192.168.0.111
77,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,4,58,61,59,50,100,-4.9,1,12.0,-9.0,-907.0,13:35:37.566126,192.168.0.111
82,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,3,58,61,63,50,100,-4.88,1,11.0,-2.0,-936.0,13:35:37.667994,192.168.0.111
87,-1,-100,-100,-100,"0,0,0",1,0,0,0,0,2,58,61,66,50,100,-4.86,1,18.0,-5.0,-951.0,13:35:37.769924,192.168.0.111
92,3,2,-4,59,"-3,-3,-178",1,0,0,0,0,1,58,61,69,50,100,-4.85,1,19.0,-6.0,-961.0,13:35:37.871791,192.168.0.111
97,3,2,-4,59,"-3,-3,-178",1,0,0,0,0,1,58,61,72,60,100,-4.84,1,21.0,-10.0,-977.0,13:35:37.973874,192.168.0.111
102,3,2,-4,59,"-3,-3,-178",1,0,0,0,0,1,58,61,74,60,100,-4.78,1,18.0,-6.0,-988.0,13:35:38.075706,192.168.0.111
107,3,2,-4,59,"-3,-3,-178",1,0,0,0,0,1,58,61,75,60,100,-4.77,1,33.0,-10.0,-985.0,13:35:38.178647,192.168.0.111
113,3,3,-7,72,"-3,-3,-177",1,0,0,0,0,1,58,61,76,60,100,-4.71,2,19.0,-10.0,-985.0,13:35:38.281192,192.168.0.111
117,3,3,-7,72,"-3,-3,-177",1,0,0,0,0,0,58,61,78,60,100,-4.72,2,30.0,-11.0,-978.0,13:35:38.381990,192.168.0.111
123,3,3,-7,72,"-3,-3,-177",1,0,0,0,0,0,58,62,79,60,100,-4.76,2,22.0,-8.0,-982.0,13:35:38.483998,192.168.0.111
128,3,3,-7,72,"-3,-3,-177",2,0,0,0,0,0,58,62,80,60,100,-4.78,2,12.0,-3.0,-994.0,13:35:38.586272,192.168.0.111
133,3,4,-7,79,"-4,-3,-178",2,0,0,0,0,0,58,62,81,70,100,-4.72,2,26.0,-7.0,-981.0,13:35:38.690676,192.168.0.111
138,3,4,-7,79,"-4,-3,-178",2,0,0,0,0,0,58,62,82,70,100,-4.73,2,27.0,-14.0,-981.0,13:35:38.790153,192.168.0.111
