,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address
2,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,68,10,0,100,-6.14,0,-6.0,-5.0,-998.0,13:35:36.065221,192.168.0.114
8,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,68,10,0,100,-6.13,0,-5.0,-6.0,-1001.0,13:35:36.167190,192.168.0.114
13,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,68,10,0,100,-6.14,0,-7.0,-5.0,-1001.0,13:35:36.269410,192.168.0.114
19,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,68,10,0,100,-6.14,0,0.0,-10.0,-998.0,13:35:36.371405,192.168.0.114
24,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,68,10,0,100,-6.14,0,-6.0,2.0,-986.0,13:35:36.473364,192.168.0.114
29,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,68,10,0,100,-6.14,0,-16.0,24.0,-1022.0,13:35:36.575340,192.168.0.114
34,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,66,68,10,0,100,-6.14,0,-16.0,16.0,-1121.0,13:35:36.676707,192.168.0.114
39,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,2,66,68,10,0,100,-6.14,0,-20.0,19.0,-1032.0,13:35:36.782166,192.168.0.114
44,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,5,66,68,10,0,100,-6.14,0,-2.0,20.0,-1209.0,13:35:36.881025,192.168.0.114
49,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,7,66,68,16,10,100,-5.9,0,-7.0,-3.0,-1396.0,13:35:36.983099,192.168.0.114
54,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,8,66,68,25,10,100,-5.77,0,-3.0,-10.0,-1200.0,13:35:37.085033,192.168.0.114
59,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,8,66,68,34,20,100,-5.71,0,0.0,-7.0,-1070.0,13:35:37.187699,192.168.0.114
64,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,7,66,69,40,30,100,-5.58,1,-10.0,0.0,-983.0,13:35:37.289122,192.168.0.114
69,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,6,66,69,48,40,100,-5.53,1,-5.0,17.0,-957.0,13:35:37.390783,192.168.0.114
74,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,5,66,69,54,40,100,-5.43,1,-13.0,15.0,-897.0,13:35:37.492765,192.168.0.114
75,-1,-100,-100,-100,"0,0,0",-1,-2,0,0,0,4,66,69,59,40,100,-5.33,1,-36.0,55.0,-876.0,13:35:37.544063,192.168.0.114
80,-1,-100,-100,-100,"0,0,0",-1,-2,0,0,0,3,66,69,63,50,100,-5.32,1,-21.0,22.0,-859.0,13:35:37.646268,192.168.0.114
85,-1,-100,-100,-100,"0,0,0",-1,-3,0,0,0,2,66,69,67,50,100,-5.43,1,-15.0,40.0,-920.0,13:35:37.748268,192.168.0.114
90,-1,-100,-100,-100,"0,0,0",-1,-3,0,0,0,1,66,69,69,50,100,-5.32,1,-18.0,37.0,-932.0,13:35:37.850663,192.168.0.114
95,-1,-100,-100,-100,"0,0,0",0,-3,0,0,0,1,66,69,70,50,100,-5.3,1,26.0,38.0,-932.0,13:35:37.952202,192.168.0.114
100,-1,-100,-100,-100,"0,0,0",-1,-3,0,0,0,1,66,69,72,60,100,-5.27,1,-6.0,11.0,-955.0,13:35:38.054198,192.168.0.114
105,-1,-100,-100,-100,"0,0,0",-1,-2,0,0,0,1,66,69,73,60,100,-5.23,1,-28.0,10.0,-985.0,13:35:38.155876,192.168.0.114
111,-1,-100,-100,-100,"0,0,0",-1,-1,0,0,0,1,67,68,76,60,100,-5.19,2,-8.0,2.0,-985.0,13:35:38.258297,192.168.0.114
116,-1,-100,-100,-100,"0,0,0",-1,-1,0,0,0,1,67,68,77,60,100,-5.23,2,-19.0,15.0,-985.0,13:35:38.360151,192.168.0.114
121,-1,-100,-100,-100,"0,0,0",-2,-1,0,0,0,1,67,68,79,60,100,-5.22,2,-26.0,4.0,-981.0,13:35:38.462281,192.168.0.114
126,-1,-100,-100,-100,"0,0,0",-1,-1,0,0,0,1,67,68,80,60,100,-5.25,2,-10.0,6.0,-993.0,13:35:38.564399,192.168.0.114
131,-1,-100,-100,-100,"0,0,0",-1,-1,0,0,0,0,67,68,81,60,100,-5.14,2,-12.0,11.0,-987.0,13:35:38.666252,192.168.0.114
136,-1,-100,-100,-100,"0,0,0",-1,-1,0,0,0,0,67,68,83,60,100,-5.19,2,0.0,2.0,-963.0,13:35:38.768117,192.168.0.114
141,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,68,84,70,100,-5.15,2,-2.0,7.0,-985.0,13:35:38.870479,192.168.0.114
148,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,67,68,85,70,100,-5.21,2,-4.0,5.0,-967.0,13:35:38.974493,192.168.0.114
154,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,67,68,84,70,100,-5.1,2,-13.0,-9.0,-953.0,13:35:39.074163,192.168.0.114
159,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,67,68,85,70,100,-5.1,2,-8.0,6.0,-968.0,13:35:39.177021,192.168.0.114
164,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,67,69,85,70,100,-5.1,3,-11.0,11.0,-985.0,13:35:39.278254,192.168.0.114
169,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,67,69,85,70,100,-5.1,3,-16.0,31.0,-1010.0,13:35:39.380147,192.168.0.114
174,-1,-100,-100,-100,"0,0,0",-1,-1,0,0,0,0,67,69,86,70,100,-5.1,3,0.0,6.0,-1002.0,13:35:39.482315,192.168.0.114
179,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,67,69,86,70,100,-5.15,3,-16.0,5.0,-996.0,13:35:39.584385,192.168.0.114
184,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,67,69,85,70,100,-5.1,3,-13.0,6.0,-984.0,13:35:39.686287,192.168.0.114
189,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,67,69,85,70,100,-5.17,3,-36.0,29.0,-1016.0,13:35:39.788853,192.168.0.114
194,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,67,69,84,70,100,-5.16,3,-27.0,21.0,-985.0,13:35:39.890320,192.168.0.114
